id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/16/value,qualifier/17/value
2500868975,538,12,2,49,34,chu9blh367xs3yumct5tqto2q,1,4.1,53.6,2023-01-27T09:52:51.124Z,2023-01-27T09:52:52Z,3996283809,213,5.2,3996283803,140,15.1,3996283805,141,19.1,3996283807,212,26.1,3996283801,56,Back,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500868979,539,49,2,49,36,chu9blh367xs3yumct5tqto2q,1,15.1,19.1,2023-01-27T09:52:52.677Z,2023-01-27T09:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500868981,540,61,2,49,38,chu9blh367xs3yumct5tqto2q,0,26.2,7.9,2023-01-27T09:52:54.739Z,2023-01-27T09:52:54Z,3996283817,56,Back,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500868989,414,49,2,49,39,v046no35g7ebk8lytdjmfb43,1,66,96.5,2023-01-27T09:52:55.747Z,2023-01-27T09:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869001,415,1,2,49,40,v046no35g7ebk8lytdjmfb43,1,65.8,97.1,2023-01-27T09:52:57.427Z,2023-01-27T09:53:00Z,3996283921,213,4.2,3996283915,140,61.5,3996283917,141,86.5,3996283913,56,Left,3996283919,212,8.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869011,416,1,2,49,43,v046no35g7ebk8lytdjmfb43,1,63.5,80.9,2023-01-27T09:53:00.498Z,2023-01-27T09:53:07Z,3996284007,141,71.4,3996284005,140,69.4,3996284003,56,Center,3996284009,212,9.0,3996284011,213,5.5,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869019,417,1,2,49,50,v046no35g7ebk8lytdjmfb43,1,71,75.3,2023-01-27T09:53:07.187Z,2023-01-27T09:53:11Z,3996284067,155,,3996284073,141,18.0,3996284071,140,91.5,3996284081,1,,3996284075,212,44.5,3996284069,56,Right,3996284077,213,5.2,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869029,419,1,2,49,54,v046no35g7ebk8lytdjmfb43,1,76.3,15.8,2023-01-27T09:53:10.867Z,2023-03-21T07:04:02Z,3996284381,210,15,3996284173,213,1.1,3996284383,154,,3996284171,212,25.8,3996973531,224,,3996973533,20,,3996284167,140,88.0,3996284161,2,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,3996284165,56,1,Center,3996284163,155,,3996284169,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869023,418,1,2,49,54,v046no35g7ebk8lytdjmfb43,1,85.9,13.4,2023-01-27T09:53:11.235Z,2023-01-27T09:53:12Z,3996284109,141,15.6,3996284105,56,Right,3996284113,213,3.0,3996284111,212,11.5,3996284107,140,75.0,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869041,421,44,2,49,55,v046no35g7ebk8lytdjmfb43,1,88.9,49.1,2023-01-27T09:53:12.435Z,2023-03-21T07:03:44Z,3996284291,233,542,3996284287,56,Center,3996284289,286,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869037,542,44,2,49,55,chu9blh367xs3yumct5tqto2q,0,11.1,50.9,2023-01-27T09:53:12.436Z,2023-03-21T07:03:45Z,3996284299,233,421,3996284247,285,,3996284245,56,Back,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869033,420,15,2,49,56,v046no35g7ebk8lytdjmfb43,1,89,48.5,2023-01-27T09:53:12.659Z,2023-03-21T07:04:02Z,3996284185,17,,3996284395,102,51.2,3996284391,55,419,3996284399,146,97.8,3996284389,154,,3996284337,15,,4113764203,79,,3996284401,147,49.8,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,3996284411,233,,544,3996284183,22,,3996284341,328,,4113764205,133,3996284187,56,Center,3996284397,103,21.5,3996284387,29,,,,,,,,,,,,,,,,,,
2500869045,544,10,2,49,56,chu9blh367xs3yumct5tqto2q,1,1.7,49.7,2023-01-27T09:53:12.759Z,2023-03-21T07:04:05Z,3996284347,233,420,3996284309,177,,3996974115,377,,3996284313,182,,3996284311,178,,3996284315,56,Back,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869043,543,52,2,49,58,chu9blh367xs3yumct5tqto2q,1,2,49.3,2023-01-27T09:53:15.302Z,2023-03-03T11:11:17Z,3996974177,377,,,,,,,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869079,545,1,2,50,14,chu9blh367xs3yumct5tqto2q,1,14.5,42.7,2023-01-27T09:53:30.603Z,2023-01-27T18:55:19Z,3996284617,141,30.1,3996284621,213,5.5,3996284743,189,,3996284619,212,12.7,3996284611,123,,3996284615,140,23.4,3996284613,56,Back,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869081,546,1,2,50,16,chu9blh367xs3yumct5tqto2q,0,19.3,34.1,2023-01-27T09:53:33.060Z,2023-01-27T09:54:32Z,3996284783,189,,3996284637,1,,3996284627,56,Center,3996284625,155,,3996284631,141,42.4,3996284635,213,0.1,3996284633,212,46.8,3996284629,140,63.5,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869075,422,61,2,50,22,v046no35g7ebk8lytdjmfb43,1,39.3,67.3,2023-01-27T09:53:39.037Z,2023-01-27T09:53:45Z,3996284595,56,Back,3996284691,189,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869093,547,1,2,50,27,chu9blh367xs3yumct5tqto2q,1,25,50.7,2023-01-27T09:53:43.891Z,2023-01-27T09:54:15Z,3996284721,141,60.0,3996284725,213,0.9,3996284723,212,7.8,3996284719,140,29.4,3996284717,56,Back,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869109,548,1,2,50,32,chu9blh367xs3yumct5tqto2q,1,28,59.7,2023-01-27T09:53:48.843Z,2023-01-27T09:53:50Z,3996284849,140,35.8,3996284851,141,35.2,3996284855,213,5.2,3996284853,212,18.6,3996284847,56,Back,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869117,549,1,2,50,34,chu9blh367xs3yumct5tqto2q,1,35.8,35.2,2023-01-27T09:53:50.851Z,2023-01-27T09:53:54Z,3996284903,140,35.3,3996284907,212,19.3,3996284901,56,Back,3996284905,141,63.6,3996284909,213,1.6,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869137,550,1,2,50,39,chu9blh367xs3yumct5tqto2q,1,35.3,63.6,2023-01-27T09:53:55.675Z,2023-01-27T09:53:58Z,3996284977,140,62.5,3996284979,141,64.5,3996284983,213,0.0,3996284981,212,28.6,3996284975,56,Center,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869141,551,50,2,50,39,chu9blh367xs3yumct5tqto2q,1,62.2,62.4,2023-01-27T09:53:56.257Z,2023-01-27T09:53:59Z,3996284993,286,,3996284991,56,Center,3996285029,233,423,,,,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869127,423,7,2,50,39,v046no35g7ebk8lytdjmfb43,0,37.8,37.6,2023-01-27T09:53:56.258Z,2023-01-27T18:55:53Z,3996284947,56,Back,3996285005,233,551,3996284949,285,,3996975177,385,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869157,553,61,2,50,40,chu9blh367xs3yumct5tqto2q,1,62.5,64.5,2023-01-27T09:53:57.227Z,2023-01-27T09:54:10Z,3996285073,56,Center,,,,,,,,,,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869135,424,49,2,50,41,v046no35g7ebk8lytdjmfb43,1,44.2,36.4,2023-01-27T09:53:57.971Z,2023-01-27T09:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869143,552,43,2,50,42,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-27T09:53:58.715Z,2023-01-27T09:54:07Z,3996285173,144,45,3996284997,285,0,3996284995,56,Center,,,,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869281,433,3,2,50,43,v046no35g7ebk8lytdjmfb43,1,45,41.2,2023-01-27T09:54:00.266Z,2023-01-27T18:56:00Z,3996285717,56,Back,3996975363,464,,3996285719,286,,3996285721,233,554,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869163,554,45,2,50,43,chu9blh367xs3yumct5tqto2q,0,55,58.8,2023-01-27T09:54:00.266Z,2023-01-27T09:54:40Z,3996285725,233,433,3996285097,285,,3996285095,56,Center,,,,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869171,425,1,2,50,45,v046no35g7ebk8lytdjmfb43,1,45.1,48.5,2023-01-27T09:54:01.906Z,2023-01-27T09:54:04Z,3996285133,140,38.2,3996285137,212,13.0,3996285135,141,64.3,3996285131,56,Back,3996285139,213,2.2,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869181,426,1,2,50,48,v046no35g7ebk8lytdjmfb43,1,37.1,63.1,2023-01-27T09:54:04.706Z,2023-01-27T09:54:09Z,3996285197,212,31.3,3996285193,140,38.3,3996285191,56,Back,3996285195,141,17.1,3996285199,213,4.8,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869185,427,1,2,50,52,v046no35g7ebk8lytdjmfb43,1,47.5,12.5,2023-01-27T09:54:09.298Z,2023-01-27T09:54:11Z,3996285227,213,5.8,3996285221,140,58.2,3996285225,212,12.5,3996285223,141,4.3,3996285219,56,Right,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869201,428,1,2,50,54,v046no35g7ebk8lytdjmfb43,1,57.7,5.3,2023-01-27T09:54:10.914Z,2023-01-27T09:54:16Z,3996285335,213,2.8,3996285331,141,8.9,3996285333,212,7.5,3996285329,140,50.9,3996285327,56,Right,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869207,429,1,2,50,59,v046no35g7ebk8lytdjmfb43,1,52.3,10.7,2023-01-27T09:54:15.801Z,2023-01-27T09:54:24Z,3996285371,140,59.4,3996285377,213,0.8,3996285375,212,11.1,3996285373,141,22.8,3996285369,56,Center,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869213,430,1,2,51,0,v046no35g7ebk8lytdjmfb43,0,59.8,22.8,2023-01-27T09:54:16.618Z,2023-01-27T09:54:25Z,3996285387,56,Right,3996285395,213,5.9,3996285391,141,14.3,3996285393,212,16.1,3996285389,140,74.1,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869231,556,49,2,51,2,chu9blh367xs3yumct5tqto2q,1,26.7,76.8,2023-01-27T09:54:18.725Z,2023-03-03T11:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869221,555,1,2,51,3,chu9blh367xs3yumct5tqto2q,0,22.5,75.8,2023-01-27T09:54:20.315Z,2023-01-27T20:53:13Z,3996285443,140,26.7,3996285441,56,Back,3996285445,141,76.8,3996285449,213,0.2,3997354227,233,431,3996285447,212,4.5,3996976381,286,,3996976379,236,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869219,431,74,2,51,3,v046no35g7ebk8lytdjmfb43,1,70.3,17.3,2023-01-27T09:54:20.316Z,2023-01-27T20:53:13Z,3996285429,56,Right,3997354241,233,555,3996976283,285,,,,,,,,,,,,,,,,,6jri9zzc1ccwcof95srv8h4pg,L. Zabala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869227,432,5,2,51,5,v046no35g7ebk8lytdjmfb43,0,88.4,-1.4,2023-01-27T09:54:22.434Z,2023-01-27T09:54:26Z,3996285469,56,Right,3996285471,347,,3996285561,233,557,,,,,,,,,,,,,,,,6jri9zzc1ccwcof95srv8h4pg,L. Zabala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869245,557,5,2,51,5,chu9blh367xs3yumct5tqto2q,1,11.6,101.4,2023-01-27T09:54:22.434Z,2023-01-27T10:38:49Z,3996285551,347,,3996285553,233,432,3996285549,56,Back,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869293,558,1,2,51,26,chu9blh367xs3yumct5tqto2q,0,12.4,100,2023-01-27T09:54:42.714Z,2023-01-27T09:54:44Z,3996285801,213,6.0,3996285793,56,Back,3996285791,107,,3996285797,141,92.4,3996285795,140,29.1,3996285799,212,18.5,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869295,434,8,2,51,27,v046no35g7ebk8lytdjmfb43,1,63.2,6.1,2023-01-27T09:54:44.314Z,2023-03-03T11:11:56Z,3996285811,56,Right,3996977253,385,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869299,435,5,2,51,28,v046no35g7ebk8lytdjmfb43,0,71.9,-0.8,2023-01-27T09:54:45.323Z,2023-01-27T10:38:49Z,3996285825,347,,3996285823,56,Right,3996285919,233,559,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869317,559,5,2,51,28,chu9blh367xs3yumct5tqto2q,1,28.1,100.8,2023-01-27T09:54:45.323Z,2023-01-27T09:54:51Z,3996285903,56,Back,3996285905,347,,3996285911,233,435,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869323,560,1,2,51,34,chu9blh367xs3yumct5tqto2q,0,24.7,100,2023-01-27T09:54:50.890Z,2023-01-27T09:54:53Z,3996285971,1,,3996285953,56,Back,3996285957,140,46.6,3996285963,212,24.0,3996285961,141,90.5,3996285965,213,6.0,3996285949,107,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869329,436,1,2,51,37,v046no35g7ebk8lytdjmfb43,0,53,17.1,2023-01-27T09:54:53.649Z,2023-01-27T09:54:56Z,3996285997,56,Right,3996286001,141,10.0,3996286005,213,5.9,3996286003,212,12.1,3996285995,3,,3996285999,140,63.6,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869331,561,44,2,51,38,chu9blh367xs3yumct5tqto2q,1,30.6,90.1,2023-01-27T09:54:54.963Z,2023-01-27T09:54:56Z,3996286011,285,,3996286017,233,437,3996286009,56,Back,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869333,437,44,2,51,38,v046no35g7ebk8lytdjmfb43,0,69.4,9.9,2023-01-27T09:54:54.964Z,2023-01-27T09:54:56Z,3996286035,233,561,3996286013,56,Right,3996286015,286,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869335,562,1,2,51,38,chu9blh367xs3yumct5tqto2q,1,24.9,90.2,2023-01-27T09:54:55.443Z,2023-01-27T09:54:56Z,3996286027,141,78.0,3996286023,56,Back,3996286031,213,5.6,3996286021,3,,3996286025,140,33.7,3996286029,212,12.4,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869337,563,1,2,51,40,chu9blh367xs3yumct5tqto2q,1,31.2,78,2023-01-27T09:54:57.459Z,2023-01-27T09:54:58Z,3996286069,213,2.1,3996286061,56,Back,3996286067,212,2.7,3996286065,141,81.5,3996286063,140,30.0,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869339,564,1,2,51,42,chu9blh367xs3yumct5tqto2q,0,30.6,79.1,2023-01-27T09:54:58.682Z,2023-01-27T09:54:59Z,3996286081,141,70.5,3996286085,213,5.5,3996286077,56,Back,3996286083,212,8.4,3996286079,140,36.4,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869343,438,1,2,51,43,v046no35g7ebk8lytdjmfb43,0,60,32,2023-01-27T09:55:00.529Z,2023-03-03T11:12:45Z,4067906241,213,5.6,3996286095,56,Center,4067906239,212,3.3,4067906235,140,62.5,4067906237,141,29.1,,,,,,,,,,6jri9zzc1ccwcof95srv8h4pg,L. Zabala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869345,439,45,2,51,47,v046no35g7ebk8lytdjmfb43,0,37.5,22.9,2023-01-27T09:55:04.371Z,2023-01-27T09:55:08Z,3996286123,56,Back,3996286125,285,,3996286163,233,565,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869349,565,3,2,51,47,chu9blh367xs3yumct5tqto2q,1,62.5,77.1,2023-01-27T09:55:04.371Z,2023-01-27T18:57:59Z,3996978419,465,,3996286159,233,439,3996286151,56,Center,3996286153,286,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869351,566,1,2,51,50,chu9blh367xs3yumct5tqto2q,1,75.6,59,2023-01-27T09:55:07.130Z,2023-03-21T07:07:24Z,3996287157,210,16,3996286177,140,87.2,3996287161,22,,3996286179,141,42.7,3996287159,154,,3996286175,56,Center,3996286181,212,16.5,3996286183,213,5.5,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2500869355,567,16,2,51,52,chu9blh367xs3yumct5tqto2q,1,86.6,43.3,2023-01-27T09:55:09.475Z,2023-03-21T07:07:25Z,3996286665,375,51:52.040,3996286661,374,2023-01-27 09:55:08.588,3996287177,102,53.6,3996287173,55,566,3996979819,395,2.7,3996287185,231,47.3,3996286201,56,Center,3996287181,328,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,3996287179,103,,6.3,3996287167,76,,3996287183,230,97.3,3996286199,17,3996287169,29,,3996286657,20,,3996286197,22,,3996979821,396,52.7,,3996287171,154,,,,,,,,,,,
2500869529,440,1,2,53,10,v046no35g7ebk8lytdjmfb43,1,49.9,50,2023-01-27T09:56:27.105Z,2023-03-03T11:16:04Z,3996287417,141,61.2,3996287423,279,G,3996287421,213,2.6,3996287419,212,13.7,3996287413,56,Back,3996287415,140,39.1,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869539,441,1,2,53,14,v046no35g7ebk8lytdjmfb43,0,38.8,57.6,2023-01-27T09:56:30.802Z,2023-01-27T09:56:34Z,3996287499,1,,3996287489,56,Right,3996287493,141,0.0,3996287491,140,70.5,3996287495,212,52.1,3996287497,213,5.4,3996287487,155,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869541,442,5,2,53,18,v046no35g7ebk8lytdjmfb43,0,71.9,-1.4,2023-01-27T09:56:34.640Z,2023-01-27T09:56:49Z,3996287503,347,,3996287501,56,Right,3996287691,233,568,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869573,568,5,2,53,18,chu9blh367xs3yumct5tqto2q,1,28.1,101.4,2023-01-27T09:56:34.640Z,2023-01-27T10:38:49Z,3996287679,56,Back,3996287681,347,,3996287685,233,442,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869575,569,1,2,53,32,chu9blh367xs3yumct5tqto2q,0,24.2,100,2023-01-27T09:56:48.698Z,2023-01-27T09:56:50Z,3996287695,107,,3996287699,140,39.7,3996287703,212,16.6,3996287705,213,6.1,3996287701,141,96.0,3996287697,56,Back,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869581,444,1,2,53,33,v046no35g7ebk8lytdjmfb43,0,61.1,6.1,2023-01-27T09:56:50.320Z,2023-01-27T09:56:51Z,3996287749,56,Right,3996287757,213,0.1,3996287747,3,,3996287753,141,7.1,3996287755,212,8.0,3996287751,140,68.7,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869601,570,1,2,53,35,chu9blh367xs3yumct5tqto2q,0,28.5,93.3,2023-01-27T09:56:51.698Z,2023-01-27T09:56:56Z,3996287827,56,Left,3996287837,1,,3996287829,140,74.9,3996287833,212,49.0,3996287831,141,100.0,3996287825,157,,3996287835,213,0.1,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869617,445,5,2,53,37,v046no35g7ebk8lytdjmfb43,1,27.2,-1,2023-01-27T09:56:54.272Z,2023-01-27T09:56:59Z,3996287913,233,571,3996287903,56,Back,3996287905,347,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869605,571,5,2,53,37,chu9blh367xs3yumct5tqto2q,0,72.8,101,2023-01-27T09:56:54.272Z,2023-01-27T10:38:50Z,3996287921,233,445,3996287849,56,Left,3996287851,347,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869639,446,1,2,53,42,v046no35g7ebk8lytdjmfb43,1,27.2,0,2023-01-27T09:56:59.345Z,2023-01-27T09:57:08Z,3996288017,141,9.8,3996288019,212,17.5,3996288061,189,,3996288013,56,Back,3996288015,140,42.2,3996288011,107,,3996288021,213,0.5,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500869641,447,4,2,53,45,v046no35g7ebk8lytdjmfb43,1,42.2,10.1,2023-01-27T09:57:01.753Z,2023-03-03T11:15:27Z,3996288029,152,,3996288033,286,,3996288025,13,,3996288031,265,,3996288091,233,572,3996288027,56,Back,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
