id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/18/value
2484686239,511,1,2,49,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,14,48.5,2022-11-12T15:39:40.227Z,2022-11-13T00:18:23Z,3910916143,140,24.7,3910916141,56,Back,3912821477,178,,3910916149,213,5.2,3910916147,212,22.5,3910916145,141,19.9,3910916139,123,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686337,512,1,2,49,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.2,17.4,2022-11-12T15:39:44.034Z,2022-11-13T00:19:24Z,3912822349,178,,3910916691,212,19.5,3910916693,213,2.4,3910916687,140,11.1,3910916685,56,Back,3910916689,141,37.8,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686493,513,1,2,49,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.3,42.7,2022-11-12T15:39:47.278Z,2022-11-13T00:19:31Z,3912822453,178,,3910917525,212,21.0,3910917523,141,73.2,3910917519,140,14.5,3910917571,213,1.4,3910917515,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686595,514,1,2,49,31,9gefq4dz9b2hl8rqrxwrlrzmp,0,14,73.4,2022-11-12T15:39:50.625Z,2022-11-13T00:19:35Z,3910918123,140,36.2,3910918121,56,Back,3910918129,213,6.2,3912822521,178,,3910918127,212,23.3,3910918125,141,71.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112191,1105,67,2,49,32,cu0eztmjcsbydyp53aleznorw,1,60.2,25.8,2022-11-12T15:39:52.351Z,2022-11-13T10:45:02Z,3913189343,233,1242,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112189,1242,67,2,49,33,9gefq4dz9b2hl8rqrxwrlrzmp,0,39.8,74.2,2022-11-12T15:39:52.352Z,2022-11-13T07:06:59Z,3913189347,233,1105,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686751,442,8,2,49,33,cu0eztmjcsbydyp53aleznorw,1,59.7,25.9,2022-11-12T15:39:52.376Z,2022-11-13T10:45:02Z,3910918837,56,Center,3912822653,178,,3912745903,385,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686833,444,49,2,49,34,cu0eztmjcsbydyp53aleznorw,1,64.1,26.8,2022-11-12T15:39:53.957Z,2022-11-13T00:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686819,443,1,2,49,34,cu0eztmjcsbydyp53aleznorw,1,64.8,24.8,2022-11-12T15:39:53.990Z,2022-11-13T00:19:55Z,3910919201,140,72.3,3910919203,141,23.3,3910919207,213,6.2,3910919199,56,Center,3910919205,212,7.9,3912822827,178,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686909,445,1,2,49,35,cu0eztmjcsbydyp53aleznorw,1,73.3,23,2022-11-12T15:39:55.309Z,2022-11-13T00:20:02Z,3912822889,178,,3910919671,141,13.4,3910919663,56,Right,3910919677,212,9.7,3910919667,140,66.5,3910919683,213,3.9,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484687231,446,1,2,49,38,cu0eztmjcsbydyp53aleznorw,0,69.3,13.7,2022-11-12T15:39:57.414Z,2022-11-13T00:20:05Z,3910921257,140,87.3,3912745987,224,,3912745989,20,,3910921259,141,43.6,3910921263,213,0.8,3910921245,2,,3910984309,233,515,3910921249,155,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,3912822931,178,3910921261,212,3910921253,56,27.8,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484686929,515,52,2,49,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.6,52.6,2022-11-12T15:39:59.463Z,2022-11-13T00:20:14Z,3912746009,378,,3912823075,388,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484687185,516,1,2,49,42,9gefq4dz9b2hl8rqrxwrlrzmp,0,13.8,52.8,2022-11-12T15:40:01.872Z,2022-11-13T00:20:20Z,3910921027,141,70.9,3910921035,213,0.2,3910921025,140,63.5,3910921029,212,53.6,3910921041,1,,3910921023,56,Center,3910921021,199,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484687243,447,8,2,49,46,cu0eztmjcsbydyp53aleznorw,1,35.3,23.8,2022-11-12T15:40:05.828Z,2022-11-13T00:20:25Z,3912746063,385,,3912823231,178,,3910921333,56,Back,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484687461,448,5,2,49,47,cu0eztmjcsbydyp53aleznorw,0,41,-0.8,2022-11-12T15:40:06.907Z,2022-11-13T00:20:33Z,3910928939,233,517,3910922539,56,Back,3910922541,347,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484687295,517,5,2,49,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,59,100.8,2022-11-12T15:40:06.907Z,2022-11-13T00:20:33Z,3910921597,56,Left,3910928869,233,448,3910921599,347,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688113,518,1,2,50,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.9,100,2022-11-12T15:40:25.874Z,2022-11-13T00:20:36Z,3910926183,107,,3910926191,212,29.1,3910926189,141,90.8,3910926199,1,,3910926185,56,Left,3910926195,213,6.0,3910926187,140,89.7,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688163,519,1,2,50,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,93,84.6,2022-11-12T15:40:31.664Z,2022-11-13T00:20:42Z,3910926493,212,6.5,3912823509,178,,3910926481,56,Left,3910926489,141,91.4,3910926485,140,88.7,3910926497,213,2.3,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688193,520,1,2,50,13,9gefq4dz9b2hl8rqrxwrlrzmp,0,89,91.4,2022-11-12T15:40:33.244Z,2022-11-13T00:20:46Z,3912746119,72,,3910926671,2,,3910926973,236,,3912746117,224,,3910926679,141,85.2,3910926675,56,Left,3910926683,213,5.3,3910926677,140,91.6,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,3910926673,155,3912823561,178,3910926979,286,,,3910926681,212,,,5.0,3910926975,233,449,,,,,,,,,,,,,,,,,,,
2484688227,449,12,2,50,13,cu0eztmjcsbydyp53aleznorw,1,10.9,9.8,2022-11-12T15:40:33.351Z,2022-11-13T00:21:02Z,3910926853,185,,3912823729,21,,3912823727,178,,3910927059,233,520,3910926855,56,Back,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688277,450,5,2,50,15,cu0eztmjcsbydyp53aleznorw,0,14,-1.5,2022-11-12T15:40:34.425Z,2022-11-13T00:20:56Z,3910927175,347,,3910927171,56,Back,3910928393,233,521,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688495,521,5,2,50,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,86,101.5,2022-11-12T15:40:34.425Z,2022-11-13T00:20:56Z,3910928301,347,,3910928299,56,Left,3910928319,233,450,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688609,522,1,2,50,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,87.6,100,2022-11-12T15:40:42.380Z,2022-11-13T00:21:07Z,3910928971,140,94.3,3910928977,212,15.2,3910928981,213,5.2,3910928967,56,Left,3910928965,107,,3910928975,141,82.0,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688637,523,50,2,50,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,94.6,87.2,2022-11-12T15:40:43.508Z,2022-11-13T00:22:05Z,3910929129,286,,3910929683,233,451,3910929125,56,Left,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688711,451,7,2,50,25,cu0eztmjcsbydyp53aleznorw,0,5.4,12.8,2022-11-12T15:40:44.522Z,2022-11-13T00:22:11Z,3912824151,178,,3912746153,385,,3910929567,285,,3910929591,233,523,3910929559,56,Back,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688679,524,1,2,50,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,93.4,83.4,2022-11-12T15:40:45.393Z,2022-11-13T00:21:56Z,3912824475,178,,3910929387,213,3.2,3910929379,141,82.4,3910929383,212,8.3,3910929377,140,85.5,3910929375,56,Left,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688757,452,49,2,50,27,cu0eztmjcsbydyp53aleznorw,1,9.6,12.7,2022-11-12T15:40:47.059Z,2022-11-13T00:22:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688827,453,1,2,50,27,cu0eztmjcsbydyp53aleznorw,0,9.6,12.7,2022-11-12T15:40:47.113Z,2022-11-13T00:22:21Z,3912824865,178,,3910930133,1,,3910930119,157,,3910930121,56,Back,3910930123,140,31.6,3910930129,213,6.1,3910930127,212,23.7,3910930125,141,4.9,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688821,525,49,2,50,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.1,87.5,2022-11-12T15:40:49.431Z,2022-11-13T00:22:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688905,526,1,2,50,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.3,87.5,2022-11-12T15:40:49.451Z,2022-11-13T00:22:34Z,3910930535,213,5.9,3910930527,56,Left,3910930529,140,70.3,3912825075,388,,3910930533,212,8.0,3910930531,141,83.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484688959,527,1,2,50,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,70.3,83,2022-11-12T15:40:50.436Z,2022-11-13T00:22:37Z,3912825115,178,,3910930797,56,Center,3910930805,213,4.2,3910930799,140,65.6,3910930803,212,9.6,3910930801,141,70.9,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689011,528,1,2,50,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.6,71.4,2022-11-12T15:40:51.540Z,2022-11-13T00:22:40Z,3910931053,213,0.3,3910931051,212,9.2,3910931047,140,74.0,3910931045,56,Center,3912825143,178,,3910931049,141,75.2,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689059,529,1,2,50,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.2,75.2,2022-11-12T15:40:52.637Z,2022-11-13T00:22:43Z,3910931391,212,12.2,3910931393,213,4.1,3910931519,156,,3910931385,56,Center,3910931387,140,67.8,3912825173,178,,3910931389,141,60.3,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689231,530,1,2,50,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.5,60.1,2022-11-12T15:40:54.689Z,2022-11-13T00:22:48Z,3910932357,140,88.7,3910932369,1,,3910932355,56,Center,3910932367,213,5.5,3910932365,212,32.6,3912825237,178,,3910932361,141,25.0,3910932353,155,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689267,531,1,2,50,38,9gefq4dz9b2hl8rqrxwrlrzmp,0,89.6,25,2022-11-12T15:40:57.997Z,2022-11-13T00:22:52Z,3910932495,140,89.6,3910932497,141,37.0,3910932499,212,8.2,3910932501,213,1.6,3912825351,178,,3910932493,56,Center,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689417,454,61,2,50,39,cu0eztmjcsbydyp53aleznorw,1,10.8,61.8,2022-11-12T15:40:59.070Z,2022-11-13T00:23:09Z,3910933479,56,Back,3912825533,178,,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689389,532,1,2,50,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,96.9,34.6,2022-11-12T15:41:00.316Z,2022-11-13T00:23:20Z,3910935969,195,,3910933257,213,2.1,3910935589,154,,3912825593,178,,3910935587,210,13,3910933245,141,45.8,3910933237,140,92.7,3910933231,56,Center,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3910933253,212,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,1,,,
2484689405,533,13,2,50,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,92.4,45.6,2022-11-12T15:41:00.733Z,2022-11-13T00:23:20Z,3910933353,17,,3910935687,231,47.8,3910935685,230,98.1,3912825655,178,,3910933351,22,,3910935671,55,532,3910935665,84,,3910935675,102,42.0,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,3910935677,103,3910935683,328,3910935667,29,,,3910935669,154,12.5,,,3910934969,20,,3910933355,56,Center,,,,,,,,,,,,,,,,
2484689871,455,5,2,50,41,cu0eztmjcsbydyp53aleznorw,1,-1.5,57,2022-11-12T15:41:01.074Z,2022-11-13T00:23:29Z,3910935913,56,Back,3910935915,346,,3910936483,233,534,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484689459,534,5,2,50,41,9gefq4dz9b2hl8rqrxwrlrzmp,0,101.5,43,2022-11-12T15:41:01.074Z,2022-11-13T00:23:30Z,3910933649,56,Center,3910936513,233,455,3910933653,346,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484690279,456,1,2,50,58,cu0eztmjcsbydyp53aleznorw,1,3.9,51.9,2022-11-12T15:41:17.778Z,2022-11-13T00:23:37Z,3910938065,213,6.1,3910938057,140,24.3,3910938069,237,,3910938043,124,,3910938051,56,Back,3910939127,189,,3910938061,141,45.7,3910938063,212,21.8,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484690455,457,1,2,51,3,cu0eztmjcsbydyp53aleznorw,1,24.3,45.7,2022-11-12T15:41:22.595Z,2022-11-13T00:23:44Z,3910939001,212,28.0,3910939003,213,4.3,3912826039,178,,3910938991,56,Back,3910938999,141,8.2,3910938995,140,13.3,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484690585,458,1,2,51,9,cu0eztmjcsbydyp53aleznorw,1,20.8,8,2022-11-12T15:41:28.399Z,2022-11-13T00:23:51Z,3910939781,212,12.1,3910939783,213,2.2,3910939777,140,13.7,3910939775,56,Back,3910939779,141,22.1,3912826109,178,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484690625,459,1,2,51,10,cu0eztmjcsbydyp53aleznorw,1,13.7,22.1,2022-11-12T15:41:30.065Z,2022-11-13T00:23:54Z,3912826165,178,,3910939991,56,Back,3910939993,140,15.4,3910939999,213,4.9,3910939997,212,10.0,3910939995,141,7.6,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484690739,460,1,2,51,11,cu0eztmjcsbydyp53aleznorw,1,15.8,6.5,2022-11-12T15:41:31.289Z,2022-11-13T00:23:57Z,3910940557,141,22.4,3910940559,212,13.6,3910940549,56,Back,3912826231,178,,3910940563,213,0.9,3910940553,140,23.6,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484690771,461,1,2,51,13,cu0eztmjcsbydyp53aleznorw,1,24.8,22.1,2022-11-12T15:41:33.029Z,2022-11-13T00:24:04Z,3910940691,141,12.7,3910940693,212,14.2,3912826323,178,,3910940689,140,12.7,3910940695,213,3.6,3910940687,56,Back,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691153,462,1,2,51,14,cu0eztmjcsbydyp53aleznorw,1,12.7,12.7,2022-11-12T15:41:33.770Z,2022-11-13T00:24:08Z,3910942675,140,7.6,3910942677,141,48.5,3910942681,213,1.8,3910942679,212,24.9,3910942673,56,Back,3912826379,178,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691191,463,1,2,51,21,cu0eztmjcsbydyp53aleznorw,1,9.9,55.1,2022-11-12T15:41:41.201Z,2022-11-13T00:24:12Z,3910942861,141,44.6,3910942853,56,Back,3910942857,140,10.4,3910942865,212,7.2,3912826461,178,,3910942867,213,4.8,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691305,464,1,2,51,23,cu0eztmjcsbydyp53aleznorw,1,10.9,45.2,2022-11-12T15:41:43.070Z,2022-11-13T00:24:15Z,3912826541,178,,3910943471,141,61.5,3910943473,212,11.1,3910943467,56,Back,3910943475,213,1.6,3910943469,140,10.5,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691333,465,1,2,51,25,cu0eztmjcsbydyp53aleznorw,1,10.6,61.4,2022-11-12T15:41:45.311Z,2022-11-13T00:24:19Z,3910943583,141,52.1,3910943581,140,4.3,3910943579,56,Back,3912826613,178,,3910943587,213,3.9,3910943585,212,9.2,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691461,466,1,2,51,28,cu0eztmjcsbydyp53aleznorw,1,4.3,52.1,2022-11-12T15:41:48.128Z,2022-11-13T00:24:22Z,3910944219,140,11.5,3910944229,213,5.0,3910944223,141,14.9,3910944213,56,Back,3910944227,212,26.4,3912826667,178,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691549,467,1,2,51,31,cu0eztmjcsbydyp53aleznorw,1,18.7,14.2,2022-11-12T15:41:50.954Z,2022-11-13T00:24:25Z,3910944673,213,0.5,3910944671,212,15.1,3910944669,141,24.7,3910944667,140,31.4,3912826693,178,,3910944665,56,Back,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691749,468,1,2,51,33,cu0eztmjcsbydyp53aleznorw,1,30.7,13.4,2022-11-12T15:41:53.185Z,2022-11-13T00:24:31Z,3910945697,56,Back,3910945705,213,0.0,3910945699,140,39.3,3910945703,212,9.0,3910945701,141,13.7,3912826771,178,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691781,469,1,2,51,36,cu0eztmjcsbydyp53aleznorw,1,37,19.3,2022-11-12T15:41:55.820Z,2022-11-13T00:24:35Z,3910945893,213,0.8,3910945891,212,6.7,3910945885,56,Back,3912826831,178,,3910945887,140,41.6,3910945889,141,26.2,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484691905,470,1,2,51,39,cu0eztmjcsbydyp53aleznorw,1,42.7,26,2022-11-12T15:41:58.405Z,2022-11-13T00:24:42Z,3910946487,141,9.5,3910946485,140,55.1,3910946489,212,17.2,3912826969,178,,3910946483,56,Right,3910946491,213,5.6,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484692067,471,1,2,51,41,cu0eztmjcsbydyp53aleznorw,0,56.4,9.5,2022-11-12T15:42:01.018Z,2022-11-13T00:24:46Z,3910947385,213,6.1,3910947383,212,21.4,3910947381,141,3.8,3910947377,56,Right,3912827065,178,,3910947379,140,76.4,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484692049,535,61,2,51,45,9gefq4dz9b2hl8rqrxwrlrzmp,0,21,93.8,2022-11-12T15:42:04.989Z,2022-11-13T00:25:13Z,3910947283,56,Back,3912827135,178,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484692173,472,61,2,51,46,cu0eztmjcsbydyp53aleznorw,1,75.3,2.5,2022-11-12T15:42:05.476Z,2022-11-13T00:25:18Z,3912827535,178,,3910947927,56,Right,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484692207,473,5,2,51,46,cu0eztmjcsbydyp53aleznorw,0,79.3,-1.1,2022-11-12T15:42:05.669Z,2022-11-13T00:25:21Z,3910948119,347,,3910955275,233,536,3910948117,56,Right,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484692113,536,5,2,51,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.7,101.1,2022-11-12T15:42:05.669Z,2022-11-13T00:25:21Z,3910947615,56,Back,3910955119,233,473,3910947619,347,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484692985,537,1,2,52,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.4,100,2022-11-12T15:42:22.342Z,2022-11-13T00:25:23Z,3910955051,107,,3910952173,56,Back,3910952181,213,5.9,3910952177,141,92.6,3910952175,140,33.2,3910952179,212,14.6,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484693083,538,1,2,52,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.7,95.7,2022-11-12T15:42:25.350Z,2022-11-13T00:25:26Z,3910952677,140,18.7,3910952683,141,86.3,3910952691,213,3.6,3912827697,178,,3910952671,56,Back,3910952687,212,14.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485113387,1275,67,2,52,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,19.2,86.2,2022-11-12T15:42:26.189Z,2022-11-13T10:45:02Z,3913195123,233,1166,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485113385,1166,67,2,52,6,cu0eztmjcsbydyp53aleznorw,0,80.8,13.8,2022-11-12T15:42:26.190Z,2022-11-13T07:12:44Z,3913195131,233,1275,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484693117,539,1,2,52,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,18.7,86.3,2022-11-12T15:42:26.261Z,2022-11-13T10:45:04Z,3910963201,1,,3910952815,213,0.4,3910952801,56,Back,3910952805,140,32.7,3910952811,212,16.2,3910963197,157,,3912827809,178,,3910952809,141,96.3,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484693217,474,61,2,52,7,cu0eztmjcsbydyp53aleznorw,1,68.6,10.4,2022-11-12T15:42:27.103Z,2022-11-13T00:25:39Z,3910953319,56,Right,3912827995,178,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
