id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2503869095,547,7,2,53,49,8q1ul09cygzswb7tb456bmifv,0,13.1,85.1,2023-02-04T15:44:10.179Z,2023-02-05T07:02:31Z,4011979257,233,586,4011979163,56,Back,4011979165,285,,4014133717,178,,4013693957,383,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503869117,587,61,2,53,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,85.8,16.6,2023-02-04T15:44:11.109Z,2023-02-05T07:03:04Z,4011979273,56,Right,4014134017,178,,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503869151,548,49,2,53,50,8q1ul09cygzswb7tb456bmifv,1,11.9,87.8,2023-02-04T15:44:11.399Z,2023-02-05T07:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503869257,549,4,2,53,50,8q1ul09cygzswb7tb456bmifv,1,12.9,85.5,2023-02-04T15:44:11.646Z,2023-02-05T07:03:17Z,4011980025,56,Back,4011980021,13,,4011980023,295,,4011980027,152,,4011980029,285,,4011980045,233,588,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503869237,588,4,2,53,50,9gefq4dz9b2hl8rqrxwrlrzmp,0,87.1,14.5,2023-02-04T15:44:11.647Z,2023-02-05T07:03:17Z,4014134403,178,,4011979919,13,,4011979929,286,,4011979921,295,,4011979923,56,Right,4011980101,233,549,4011979925,152,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870395,550,18,2,54,28,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T15:44:49.664Z,2023-02-05T07:03:20Z,4011986189,55,551,4011986087,59,7,4011986083,42,,4011986085,44,Midfielder,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870403,551,19,2,54,28,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T15:44:49.665Z,2023-02-05T07:03:21Z,4011986145,59,8,4011986143,145,7,4012333817,293,5,4011986133,42,,4011986151,55,550,4012333813,292,6,4011986147,44,Midfielder,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870757,552,1,2,54,39,8q1ul09cygzswb7tb456bmifv,1,18.6,80.7,2023-02-04T15:45:00.086Z,2023-02-05T07:03:26Z,4011988087,5,,4011988089,152,,4011988091,56,Back,4011988093,140,32.2,4011988095,141,92.1,4011988099,213,0.5,4011988097,212,16.2,4014134661,178,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870761,553,50,2,54,42,8q1ul09cygzswb7tb456bmifv,1,37.2,91.1,2023-02-04T15:45:02.882Z,2023-02-05T07:48:14Z,4011988659,233,590,4011988111,286,,4011988109,56,Back,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870855,590,7,2,54,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.8,8.9,2023-02-04T15:45:02.902Z,2023-02-05T07:48:09Z,4011988601,233,553,4014135073,178,,4013695239,384,,4011988541,56,Right,4011988543,285,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870861,591,49,2,54,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.2,5.6,2023-02-04T15:45:04.626Z,2023-02-05T07:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870921,592,1,2,54,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.2,5.6,2023-02-04T15:45:05.678Z,2023-02-05T07:03:58Z,4011988899,140,64.0,4011988905,213,1.3,4014135277,178,,4011988901,141,25.3,4011988903,212,14.0,4011988897,56,Center,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503870973,593,1,2,54,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,64,25.3,2023-02-04T15:45:07.490Z,2023-02-05T07:04:03Z,4011989153,140,62.9,4011989151,56,Center,4011989155,141,42.8,4011989159,213,1.7,4014135387,178,,4011989157,212,12.0,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871003,594,1,2,54,48,9gefq4dz9b2hl8rqrxwrlrzmp,0,63,43.4,2023-02-04T15:45:09.701Z,2023-02-05T07:04:06Z,4014135437,178,,4011989295,56,Center,4011989303,212,17.0,4011989301,141,60.2,4011989299,140,75.0,4011989305,213,0.7,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871017,554,8,2,54,49,8q1ul09cygzswb7tb456bmifv,1,28.3,31.9,2023-02-04T15:45:10.716Z,2023-02-05T07:04:10Z,4014135499,389,,4013695847,384,,4011989355,56,Back,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283873,1166,67,2,54,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.5,70.8,2023-02-04T15:45:12.244Z,2023-02-05T12:22:45Z,4014172971,233,1025,,,,,,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283871,1025,67,2,54,51,8q1ul09cygzswb7tb456bmifv,0,32.5,29.2,2023-02-04T15:45:12.245Z,2023-02-05T07:49:07Z,4014172983,233,1166,,,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871085,595,1,2,54,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,68.2,69.6,2023-02-04T15:45:12.251Z,2023-02-05T12:22:45Z,4011989709,56,Center,4011989715,141,64.4,4011989713,140,71.9,4013696725,236,,4013696727,286,,4011989717,212,5.3,4013886423,233,555,4014135725,178,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,4011989719,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871133,555,74,2,54,51,8q1ul09cygzswb7tb456bmifv,1,32,35.2,2023-02-04T15:45:12.294Z,2023-02-05T07:04:32Z,4014135881,178,,4013886427,233,595,4013696643,285,,4011989993,56,Back,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871277,596,1,2,54,54,9gefq4dz9b2hl8rqrxwrlrzmp,0,68.4,41.9,2023-02-04T15:45:14.923Z,2023-02-05T07:04:36Z,4011990759,140,85.5,4011990775,1,,4011990771,213,5.3,4011990767,212,34.6,4011990763,141,0.0,4014135963,178,,4011990755,56,Right,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871765,556,5,2,54,57,8q1ul09cygzswb7tb456bmifv,1,18,101.6,2023-02-04T15:45:17.883Z,2023-02-05T07:04:40Z,4011993275,347,,4011993427,233,597,4011993273,56,Back,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871291,597,5,2,54,57,9gefq4dz9b2hl8rqrxwrlrzmp,0,82,-1.6,2023-02-04T15:45:17.883Z,2023-02-05T07:04:40Z,4011990823,56,Right,4011990825,347,,4011993477,233,556,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871869,557,1,2,55,11,8q1ul09cygzswb7tb456bmifv,1,17.8,100,2023-02-04T15:45:32.431Z,2023-02-05T07:04:43Z,4011993935,141,80.9,4011993927,107,,4011993941,1,,4011993933,140,39.5,4011993931,56,Back,4011993937,212,26.9,4011993939,213,5.7,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871891,558,1,2,55,14,8q1ul09cygzswb7tb456bmifv,0,42.9,81.8,2023-02-04T15:45:35.636Z,2023-02-05T07:05:11Z,4011994027,3,,4011994029,56,Left,4011994037,213,0.2,4011994035,212,14.0,4011994031,140,55.8,4011994033,141,86.8,4014136447,388,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871889,598,49,2,55,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.5,3.4,2023-02-04T15:45:38.172Z,2023-02-05T07:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872001,599,1,2,55,17,9gefq4dz9b2hl8rqrxwrlrzmp,0,39.5,3.4,2023-02-04T15:45:38.222Z,2023-02-05T07:05:30Z,4011994559,213,0.4,4011994557,212,36.5,4011994561,1,,4011994549,157,,4014136695,178,,4011994553,140,71.6,4011994551,56,Center,4011994555,141,23.9,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503871989,559,44,2,55,19,8q1ul09cygzswb7tb456bmifv,1,31,76.4,2023-02-04T15:45:40.417Z,2023-02-05T12:22:46Z,4011994733,233,600,4011994503,285,,4011994499,56,Back,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872005,600,44,2,55,19,9gefq4dz9b2hl8rqrxwrlrzmp,0,69,23.6,2023-02-04T15:45:40.418Z,2023-02-05T07:05:48Z,4011994571,56,Center,4011994573,286,,4011994833,233,559,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872013,560,1,2,55,19,8q1ul09cygzswb7tb456bmifv,0,33.5,76.6,2023-02-04T15:45:40.462Z,2023-02-05T12:22:46Z,4011994613,212,16.4,4011994607,56,Back,4011994611,141,68.4,4011994609,140,48.2,4011994615,213,5.9,4014137155,388,,4011994605,3,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872067,601,1,2,55,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.1,30.1,2023-02-04T15:45:41.683Z,2023-02-05T07:05:58Z,4011994917,3,,4011994919,56,Center,4011994927,213,5.6,4014137285,388,,4011994925,212,6.8,4011994923,141,23.9,4011994921,140,60.2,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872133,602,1,2,55,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.2,23.9,2023-02-04T15:45:43.144Z,2023-02-05T07:06:01Z,4011995285,141,5.9,4011995283,140,62.3,4011995281,56,Right,4011995287,212,12.4,4014137379,178,,4011995289,213,4.9,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872231,603,1,2,55,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.3,5.9,2023-02-04T15:45:45.214Z,2023-02-05T07:06:04Z,4011995821,140,72.4,4011995823,141,27.5,4011995825,212,18.1,4011995827,213,0.9,4011995819,56,Center,4014137441,178,,4011995817,155,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872281,604,1,2,55,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.5,24.5,2023-02-04T15:45:48.533Z,2023-02-05T07:06:09Z,4011996059,140,79.8,4011996057,56,Right,4011996063,212,8.3,4011996061,141,17.2,4014137515,178,,4011996065,213,5.6,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872291,605,61,2,55,29,9gefq4dz9b2hl8rqrxwrlrzmp,0,79.8,17.2,2023-02-04T15:45:50.035Z,2023-02-05T07:06:15Z,4014137591,178,,4011996093,56,Right,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872375,561,49,2,55,29,8q1ul09cygzswb7tb456bmifv,1,21.9,74.4,2023-02-04T15:45:50.591Z,2023-02-05T07:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872437,562,1,2,55,31,8q1ul09cygzswb7tb456bmifv,1,21.9,74.4,2023-02-04T15:45:51.987Z,2023-02-05T07:06:34Z,4011996885,213,5.3,4011996881,141,59.7,4011996883,212,11.7,4011996879,140,27.7,4011996877,56,Back,4014137889,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872569,563,1,2,55,32,8q1ul09cygzswb7tb456bmifv,0,29.6,57.2,2023-02-04T15:45:53.717Z,2023-02-05T07:06:39Z,4011997567,140,65.8,4011997573,213,5.7,4011997571,212,45.3,4011997575,1,,4011997569,141,20.9,4011997565,56,Right,4014137955,178,,4011997561,155,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872535,606,49,2,55,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.4,74.7,2023-02-04T15:45:57.701Z,2023-02-05T07:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872707,607,1,2,55,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.4,74.7,2023-02-04T15:45:57.746Z,2023-02-05T07:07:05Z,4011998397,141,63.5,4014138319,178,,4011998393,140,13.6,4011998389,56,Back,4011998403,213,3.4,4011998401,212,26.1,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872771,608,1,2,55,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.1,62.1,2023-02-04T15:46:02.071Z,2023-02-05T07:07:08Z,4011998725,212,24.2,4011998723,141,92.1,4011998721,140,32.5,4011998719,56,Back,4014138385,178,,4011998727,213,1.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872865,609,1,2,55,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.4,90.5,2023-02-04T15:46:04.672Z,2023-02-05T07:07:12Z,4011999245,141,91.8,4011999243,140,22.4,4011999241,56,Back,4011999247,212,10.5,4014138495,178,,4011999249,213,3.1,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872903,610,1,2,55,46,9gefq4dz9b2hl8rqrxwrlrzmp,0,26.3,91.5,2023-02-04T15:46:07.304Z,2023-02-05T07:07:15Z,4011999405,213,6.1,4011999403,212,13.8,4011999401,141,88.5,4011999399,140,39.3,4014138535,178,,4011999397,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872917,564,8,2,55,46,8q1ul09cygzswb7tb456bmifv,1,60.6,11.9,2023-02-04T15:46:07.444Z,2023-02-05T07:07:18Z,4014138583,178,,4011999453,56,Right,4013700175,384,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503872965,565,49,2,55,48,8q1ul09cygzswb7tb456bmifv,1,57.2,27.7,2023-02-04T15:46:09.443Z,2023-02-05T07:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873025,566,1,2,55,48,8q1ul09cygzswb7tb456bmifv,1,57.2,27.7,2023-02-04T15:46:09.764Z,2023-02-05T07:07:35Z,4011999991,212,9.1,4014138867,178,,4011999995,213,6.2,4011999987,141,26.1,4011999981,56,Center,4011999983,140,65.8,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873117,567,1,2,55,49,8q1ul09cygzswb7tb456bmifv,1,65.8,26.1,2023-02-04T15:46:10.393Z,2023-02-05T07:07:43Z,4012000443,141,40.3,4012000441,140,52.0,4012000445,212,17.4,4012000439,56,Center,4014138963,178,,4012000447,213,2.6,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873207,568,1,2,55,51,8q1ul09cygzswb7tb456bmifv,1,52,40.3,2023-02-04T15:46:12.745Z,2023-02-05T07:07:47Z,4012000885,140,40.7,4014139015,178,,4012000893,212,11.9,4012000891,141,40.0,4012000877,56,Back,4012000895,213,3.2,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873311,569,1,2,55,54,8q1ul09cygzswb7tb456bmifv,1,39,40.5,2023-02-04T15:46:14.946Z,2023-02-05T07:07:49Z,4014139031,178,,4012001451,140,18.6,4012001453,141,41.7,4012001457,212,21.4,4012001449,56,Back,4012001459,213,3.1,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873403,570,1,2,55,56,8q1ul09cygzswb7tb456bmifv,1,20.4,39.7,2023-02-04T15:46:17.199Z,2023-02-05T07:07:51Z,4012001825,212,18.9,4012001821,141,19.5,4014139081,178,,4012001815,56,Back,4012001819,140,32.7,4012001827,213,5.5,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873707,571,1,2,56,1,8q1ul09cygzswb7tb456bmifv,1,37.2,24.2,2023-02-04T15:46:22.157Z,2023-02-05T07:08:05Z,4012003323,213,5.0,4012003321,212,8.5,4014139505,178,,4012003315,56,Back,4012003319,141,12.2,4012003317,140,39.3,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873741,572,1,2,56,4,8q1ul09cygzswb7tb456bmifv,0,44.4,6.9,2023-02-04T15:46:25.138Z,2023-02-05T07:09:03Z,4012003511,141,15.1,4012003513,212,40.1,4012003507,56,Right,4012003515,213,0.1,4012003509,140,82.2,4014140721,178,,4012003505,155,,4012003517,1,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873921,611,1,2,56,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,17.2,83.1,2023-02-04T15:46:27.418Z,2023-02-05T07:09:13Z,4012004487,140,29.5,4014140863,388,,4012004495,212,14.4,4012004491,141,92.6,4012004497,213,0.5,4012004483,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873927,612,49,2,56,9,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.5,92.6,2023-02-04T15:46:29.950Z,2023-02-05T07:09:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873937,613,3,2,56,9,9gefq4dz9b2hl8rqrxwrlrzmp,0,31.3,94,2023-02-04T15:46:30.369Z,2023-02-05T07:09:21Z,4012004579,285,,4012004577,56,Back,4013701643,465,,4014140997,178,,4012004723,233,573,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873865,573,7,2,56,9,8q1ul09cygzswb7tb456bmifv,0,68.7,6,2023-02-04T15:46:30.423Z,2023-02-05T07:17:09Z,4013701779,383,,4012004687,233,613,4014141065,178,,4012004211,286,,4012004209,56,Right,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873967,614,61,2,56,9,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.5,92.6,2023-02-04T15:46:30.581Z,2023-02-05T07:09:36Z,4014141239,178,,4012004739,56,Back,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873979,574,5,2,56,10,8q1ul09cygzswb7tb456bmifv,1,67.6,-1.2,2023-02-04T15:46:31.020Z,2023-02-05T07:09:42Z,4012004777,347,,4012004775,56,Right,4012004933,233,615,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503873991,615,5,2,56,10,9gefq4dz9b2hl8rqrxwrlrzmp,0,32.4,101.2,2023-02-04T15:46:31.020Z,2023-02-05T07:09:41Z,4012004823,56,Back,4012005001,233,574,4012004827,347,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874053,575,1,2,56,13,8q1ul09cygzswb7tb456bmifv,1,67.5,0,2023-02-04T15:46:34.293Z,2023-02-05T07:09:55Z,4012005221,140,71.5,4012005223,141,21.4,4012005225,212,16.1,4012005227,213,1.3,4012005219,56,Center,4012005217,107,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874105,576,1,2,56,16,8q1ul09cygzswb7tb456bmifv,1,70.9,21.7,2023-02-04T15:46:36.803Z,2023-02-05T07:10:02Z,4012005493,56,Center,4012005495,140,58.5,4012005501,213,2.7,4014141699,178,,4012005499,212,14.8,4012005497,141,31.9,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874241,577,1,2,56,17,8q1ul09cygzswb7tb456bmifv,1,58.5,31.9,2023-02-04T15:46:38.376Z,2023-02-05T07:10:06Z,4014141743,178,,4012006265,140,57.1,4012006259,56,Center,4012006269,141,64.9,4012006275,213,1.6,4012006273,212,22.5,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874523,578,1,2,56,20,8q1ul09cygzswb7tb456bmifv,1,57.4,62.1,2023-02-04T15:46:41.685Z,2023-02-05T07:10:10Z,4014141831,178,,4012007785,141,24.7,4012007781,56,Center,4012007783,140,55.1,4012007787,212,25.5,4012007789,213,4.6,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874663,579,1,2,56,28,8q1ul09cygzswb7tb456bmifv,1,61.7,28.8,2023-02-04T15:46:49.209Z,2023-02-05T07:10:12Z,4012008465,213,2.6,4012008463,212,18.7,4014141867,178,,4012008461,141,43.6,4012008457,56,Back,4012008459,140,46.7,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874845,580,1,2,56,32,8q1ul09cygzswb7tb456bmifv,1,39.4,61,2023-02-04T15:46:52.895Z,2023-02-05T07:10:15Z,4012009415,141,55.0,4012009413,140,21.7,4012009411,56,Back,4014141939,178,,4012009417,212,19.0,4012009419,213,3.4,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874943,581,1,2,56,37,8q1ul09cygzswb7tb456bmifv,0,21.7,43.1,2023-02-04T15:46:57.893Z,2023-02-05T07:10:22Z,4012009925,155,,4012009935,213,0.5,4012009933,212,55.0,4012009931,141,82.1,4014142027,178,,4012009937,1,,4012009927,56,Left,4012009929,140,67.6,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874971,616,44,2,56,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.2,23.6,2023-02-04T15:47:00.995Z,2023-02-05T12:22:46Z,4012010099,285,,4012010141,233,582,4012010097,56,Back,,,,,,,,,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874953,582,44,2,56,40,8q1ul09cygzswb7tb456bmifv,0,62.8,76.4,2023-02-04T15:47:00.996Z,2023-02-05T07:10:28Z,4012010149,233,616,4012009991,56,Center,4012009993,286,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503874995,617,1,2,56,40,9gefq4dz9b2hl8rqrxwrlrzmp,0,42,30.5,2023-02-04T15:47:01.001Z,2023-02-05T12:22:47Z,4012010179,140,48.0,4012010177,56,Back,4012010185,213,5.3,4012010183,212,12.2,4014142143,388,,4012010181,141,15.2,4012010175,3,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
