id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,qualifier/8/value,qualifier/13/value,assist,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2457584877,286,49,1,34,43,bk5ltsueqmeng29eovd8m2tml,1,19.3,14.3,2022-09-09T18:38:51.563Z,2022-09-09T18:38:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457584895,287,1,1,34,44,bk5ltsueqmeng29eovd8m2tml,0,19.3,14.3,2022-09-09T18:38:52.525Z,2022-09-09T18:38:53Z,3767399309,213,0.2,3767399311,1,,3767399305,141,35.2,3767399307,212,65.8,3767399301,56,Center,3767399299,155,,3767399303,140,80.5,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457584931,379,49,1,34,47,2uuh2bir8ktof0uxfo06lb4ox,1,28.6,76.8,2022-09-09T18:38:55.232Z,2022-09-09T18:38:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457584997,380,1,1,34,47,2uuh2bir8ktof0uxfo06lb4ox,1,28.1,78.8,2022-09-09T18:38:55.789Z,2022-09-09T18:39:00Z,3767399815,212,28.3,3767399809,56,Back,3767399817,213,4.2,3767399811,140,15.6,3767399813,141,41.9,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585063,381,1,1,34,51,2uuh2bir8ktof0uxfo06lb4ox,0,16.3,32.5,2022-09-09T18:38:59.903Z,2022-09-09T18:39:04Z,3767400185,56,Center,3767400193,213,0.1,3767400189,141,43.0,3767400191,212,63.6,3767400183,157,,3767400195,1,,3767400187,140,76.5,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585115,288,1,1,34,58,bk5ltsueqmeng29eovd8m2tml,1,21.6,37.3,2022-09-09T18:39:06.236Z,2022-09-09T18:39:09Z,3767400521,3,,3767400527,141,37.3,3767400523,56,Back,3767400529,212,13.1,3767400525,140,34.1,3767400531,213,0,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585123,289,1,1,35,1,bk5ltsueqmeng29eovd8m2tml,0,34.1,37.3,2022-09-09T18:39:09.276Z,2022-09-09T18:39:17Z,3767400583,56,Back,3767400587,141,41.6,3767400581,3,,3767400585,140,38.5,3767400589,212,5.5,3767400591,213,0.6,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585165,290,1,1,35,4,bk5ltsueqmeng29eovd8m2tml,0,41.2,44.9,2022-09-09T18:39:12.397Z,2022-09-09T18:39:13Z,3767400827,213,0.3,3767400829,1,,3767400821,140,75.1,3767400819,56,Center,3767400823,141,62.7,3767400817,155,,3767400825,212,37.6,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585229,382,1,1,35,6,2uuh2bir8ktof0uxfo06lb4ox,1,34.8,32,2022-09-09T18:39:14.478Z,2022-09-09T19:02:53Z,3767401153,140,37.4,3767401155,141,66.3,3767401157,212,23.5,3767401159,213,1.5,3767401151,56,Back,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585257,383,1,1,35,9,2uuh2bir8ktof0uxfo06lb4ox,1,40.3,67.7,2022-09-09T18:39:18.142Z,2022-09-09T18:39:20Z,3767401305,140,55.5,3767401311,213,0.8,3767401309,212,24.0,3767401303,56,Left,3767401307,141,94.1,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585293,384,1,1,35,12,2uuh2bir8ktof0uxfo06lb4ox,1,58.9,94.7,2022-09-09T18:39:20.270Z,2022-09-09T18:39:22Z,3767401507,213,5.0,3767401501,140,62.1,3767401503,141,78.2,3767401499,56,Center,3767401505,212,11.7,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585329,385,1,1,35,14,2uuh2bir8ktof0uxfo06lb4ox,1,64.6,76.8,2022-09-09T18:39:22.655Z,2022-09-09T18:39:25Z,3767401729,212,21.0,3767401725,140,81.9,3767401731,213,0.5,3767401727,141,92.4,3767401721,56,Left,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585337,386,1,1,35,17,2uuh2bir8ktof0uxfo06lb4ox,0,81.9,92.4,2022-09-09T18:39:25.519Z,2022-09-09T18:39:28Z,3767401919,233,291,3767401763,141,84.9,3767401759,56,Left,3767401761,140,84.0,3767401767,213,5.1,3767401917,236,,3767401923,286,,3767401765,212,5.6,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585363,291,74,1,35,17,bk5ltsueqmeng29eovd8m2tml,1,19,12.1,2022-09-09T18:39:25.520Z,2022-09-09T18:52:31Z,3767401937,233,386,3767401889,285,,3767401885,56,Back,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585393,292,6,1,35,19,bk5ltsueqmeng29eovd8m2tml,0,9,13.5,2022-09-09T18:39:27.407Z,2022-09-09T18:51:48Z,3767402035,56,Back,3767402039,73,,3767402115,233,387,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585381,387,6,1,35,19,2uuh2bir8ktof0uxfo06lb4ox,1,91,86.5,2022-09-09T18:39:27.407Z,2022-09-09T18:39:29Z,3767401967,56,Left,3767401969,73,,3767402095,233,292,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585815,388,1,1,35,45,2uuh2bir8ktof0uxfo06lb4ox,0,99.3,99.5,2022-09-09T18:39:53.649Z,2022-09-09T18:39:56Z,3767404221,212,34.0,3767404213,224,,3767404211,155,,3767404217,140,90.7,3767404209,6,,3767404215,56,Center,3767404229,1,,3767404225,213,4.4,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,3767404207,2,3767404219,141,,,,,,,,,,,,,,,,,,51.3,,,,,,,,,,,,
2457585877,294,12,1,35,50,bk5ltsueqmeng29eovd8m2tml,1,10.8,46,2022-09-09T18:39:59.036Z,2022-09-09T18:40:00Z,3767404573,212,27.8,3767404569,140,17.0,3767404571,141,6.2,3767404603,15,,3767404575,213,4.9,3767404567,56,Back,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585903,389,1,1,35,51,2uuh2bir8ktof0uxfo06lb4ox,0,92.1,93.9,2022-09-09T18:40:00.127Z,2022-09-09T18:40:01Z,3767404695,2,,3767404703,141,52.2,3767404701,140,93.4,3767404699,56,Center,3767404707,213,4.8,3767404705,212,28.4,3767404697,155,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585945,390,61,1,35,55,2uuh2bir8ktof0uxfo06lb4ox,0,87.7,82.2,2022-09-09T18:40:03.520Z,2022-09-09T18:40:03Z,3767404947,56,Left,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457585971,295,12,1,35,55,bk5ltsueqmeng29eovd8m2tml,1,11.7,34.9,2022-09-09T18:40:03.678Z,2022-09-09T18:40:05Z,3767405091,213,5.2,3767405089,212,15.7,3767405085,140,18.8,3767405087,141,14.6,3767405121,15,,3767405083,56,Back,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586005,296,49,1,35,58,bk5ltsueqmeng29eovd8m2tml,1,10.9,14.2,2022-09-09T18:40:06.776Z,2022-09-09T18:40:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586023,297,3,1,35,58,bk5ltsueqmeng29eovd8m2tml,0,12.6,14.4,2022-09-09T18:40:06.808Z,2022-09-09T18:40:08Z,3767405321,285,,3767405401,233,391,3767405319,56,Back,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586013,391,7,1,35,58,2uuh2bir8ktof0uxfo06lb4ox,1,87.4,85.6,2022-09-09T18:40:06.809Z,2022-09-09T18:40:08Z,3767405373,233,297,3767405311,56,Left,3767405313,286,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586017,392,49,1,35,59,2uuh2bir8ktof0uxfo06lb4ox,1,87.1,88.5,2022-09-09T18:40:07.344Z,2022-09-09T18:40:07Z,,,,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586067,393,15,1,36,2,2uuh2bir8ktof0uxfo06lb4ox,1,86.6,73.8,2022-09-09T18:40:10.864Z,2022-09-09T18:40:23Z,3767406505,102,53.0,3767406513,146,89.0,3767405959,82,,3767406517,230,99.1,3767406003,233,298,3767405563,22,,3767405567,56,Center,3767406519,231,51.6,b77p0um20y057708bx6on4d4a,D. Huiberts,3767405955,20,3767405565,64,3767406511,458,,3767406509,215,,3767406515,147,3767406503,76,3767406507,103,,70.0,,,,,19,,,,,,,,,,,
2457586097,298,10,1,36,2,bk5ltsueqmeng29eovd8m2tml,1,13.2,30.2,2022-09-09T18:40:10.964Z,2022-09-09T18:40:16Z,3767405749,56,Back,3767406011,233,393,3767405747,94,,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586113,299,6,1,36,4,bk5ltsueqmeng29eovd8m2tml,0,6.2,27.4,2022-09-09T18:40:12.384Z,2022-09-09T18:51:48Z,3767405801,73,,3767405799,56,Back,3767405861,233,394,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586093,394,6,1,36,4,2uuh2bir8ktof0uxfo06lb4ox,1,93.8,72.6,2022-09-09T18:40:12.384Z,2022-09-09T18:40:14Z,3767405739,56,Center,3767405741,73,,3767405853,233,299,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586423,395,1,1,36,26,2uuh2bir8ktof0uxfo06lb4ox,0,99.9,99.3,2022-09-09T18:40:35.056Z,2022-09-09T18:40:46Z,3767407575,213,3.6,3767407565,6,,3767407573,212,6.5,3767407567,56,Left,3767407571,141,95.0,3767407569,140,94.4,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586513,301,44,1,36,28,bk5ltsueqmeng29eovd8m2tml,1,9,60.6,2022-09-09T18:40:36.551Z,2022-09-09T18:40:46Z,3767408139,233,397,3767408131,56,Back,3767408133,285,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586461,397,44,1,36,28,2uuh2bir8ktof0uxfo06lb4ox,0,91,39.4,2022-09-09T18:40:36.552Z,2022-09-09T19:01:30Z,3767407781,56,Center,3767408189,233,301,3767407783,286,,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586451,396,1,1,36,29,2uuh2bir8ktof0uxfo06lb4ox,0,94.4,95,2022-09-09T18:40:37.730Z,2022-09-09T18:40:40Z,3767407735,213,4.7,3767407727,56,Center,3767407723,2,,3767407733,212,37.0,3767407729,140,92.9,3767407725,155,,3767407731,141,40.6,3767407737,1,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586457,300,12,1,36,29,bk5ltsueqmeng29eovd8m2tml,1,10.4,62.7,2022-09-09T18:40:37.966Z,2022-09-09T18:40:40Z,3767407775,141,84.9,3767407787,15,,3767407779,213,0.6,3767407773,140,32.9,3767407771,56,Back,3767407777,212,28.0,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586511,398,1,1,36,37,2uuh2bir8ktof0uxfo06lb4ox,0,69.9,4.4,2022-09-09T18:40:45.424Z,2022-09-09T18:55:49Z,3767408119,212,4.1,3767408117,141,0.0,3767408121,213,4.2,3767408115,140,68.1,3767408113,56,Right,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586557,303,5,1,36,38,bk5ltsueqmeng29eovd8m2tml,0,20.9,101.3,2022-09-09T18:40:46.977Z,2022-09-09T18:52:04Z,3767408351,56,Back,3767408385,233,399,3767408353,347,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586545,399,5,1,36,38,2uuh2bir8ktof0uxfo06lb4ox,1,79.1,-1.3,2022-09-09T18:40:46.977Z,2022-09-09T18:40:50Z,3767408379,233,303,3767408297,56,Right,3767408301,347,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586569,400,1,1,36,40,2uuh2bir8ktof0uxfo06lb4ox,0,75.3,0,2022-09-09T18:40:48.577Z,2022-09-09T18:55:40Z,3767408439,107,,3767408463,1,,3767408459,213,2.4,3767408453,141,19.1,3767408449,140,59.8,3767408445,56,Right,3767408457,212,21.4,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586549,302,61,1,36,40,bk5ltsueqmeng29eovd8m2tml,1,14.8,89.7,2022-09-09T18:40:48.735Z,2022-09-09T18:40:48Z,3767408303,56,Back,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586623,401,1,1,36,42,2uuh2bir8ktof0uxfo06lb4ox,1,59.9,25.9,2022-09-09T18:40:51.042Z,2022-09-09T18:40:56Z,3767408777,140,88.4,3767408769,196,,3767408785,212,50.7,3767408789,1,,3767408773,56,Left,3767408765,155,,3767408787,213,0.9,3767408781,141,86.1,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586631,402,1,1,36,48,2uuh2bir8ktof0uxfo06lb4ox,0,83.6,91.7,2022-09-09T18:40:56.465Z,2022-09-09T18:40:58Z,3767408837,212,7.4,3767408831,56,Left,3767408825,2,,3767408829,155,,3767408833,140,86.1,3767408933,286,,3767408929,233,304,3767408839,213,5.1,b77p0um20y057708bx6on4d4a,D. Huiberts,3767408927,236,3767408835,141,,,,,,,,,,,,,,,,,,81.5,,,,,,,,,,,,
2457586645,304,12,1,36,48,bk5ltsueqmeng29eovd8m2tml,1,22.9,19.1,2022-09-09T18:40:56.565Z,2022-09-09T18:40:58Z,3767408907,56,Back,3767408905,185,,3767408935,233,402,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586741,403,1,1,36,58,2uuh2bir8ktof0uxfo06lb4ox,1,46.2,84.5,2022-09-09T18:41:06.385Z,2022-09-09T18:41:08Z,3767409405,1,,3767409395,56,Back,3767409399,141,36.7,3767409403,213,4.2,3767409397,140,28.3,3767409401,212,37.5,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586761,404,1,1,37,0,2uuh2bir8ktof0uxfo06lb4ox,1,29.4,37.4,2022-09-09T18:41:08.657Z,2022-09-09T19:02:58Z,3767409525,56,Back,3767409531,212,7.8,3767409529,141,29.5,3767409533,213,5.5,3767409527,140,34.8,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586773,405,1,1,37,2,2uuh2bir8ktof0uxfo06lb4ox,1,35.4,30.5,2022-09-09T18:41:11.137Z,2022-09-09T18:41:12Z,3767409601,141,43.9,3767409605,213,0.6,3767409597,56,Back,3767409599,140,47.6,3767409603,212,15.7,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586823,406,1,1,37,4,2uuh2bir8ktof0uxfo06lb4ox,1,47.6,43.9,2022-09-09T18:41:12.689Z,2022-09-09T18:41:15Z,3767409873,56,Back,3767409877,141,3.4,3767409881,213,4.8,3767409875,140,48.8,3767409879,212,27.6,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586835,407,1,1,37,7,2uuh2bir8ktof0uxfo06lb4ox,1,49.6,3.7,2022-09-09T18:41:15.570Z,2022-09-09T18:41:17Z,3767409959,212,15.9,3767409961,213,0.8,3767409955,140,60.4,3767409957,141,20.0,3767409953,56,Right,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586851,408,1,1,37,8,2uuh2bir8ktof0uxfo06lb4ox,1,61.7,22.6,2022-09-09T18:41:17.025Z,2022-09-09T18:41:18Z,3767410023,213,5.7,3767410019,141,8.2,3767410017,140,77.2,3767410021,212,19.0,3767410015,56,Right,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586857,409,3,1,37,10,2uuh2bir8ktof0uxfo06lb4ox,0,75.6,8.9,2022-09-09T18:41:18.818Z,2022-09-09T18:41:20Z,3767410045,56,Right,3767410047,286,,3767410189,233,305,,,,,,,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586871,305,7,1,37,10,bk5ltsueqmeng29eovd8m2tml,1,24.4,91.1,2022-09-09T18:41:18.819Z,2022-09-09T18:41:20Z,3767410145,285,,3767410139,167,,3767410161,233,409,3767410141,56,Back,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586885,306,5,1,37,12,bk5ltsueqmeng29eovd8m2tml,0,27.4,101.7,2022-09-09T18:41:20.319Z,2022-09-09T18:41:26Z,3767410217,56,Back,3767410521,233,410,3767410219,347,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586939,410,5,1,37,12,2uuh2bir8ktof0uxfo06lb4ox,1,72.6,-1.7,2022-09-09T18:41:20.319Z,2022-09-09T18:52:04Z,3767410513,233,306,3767410493,56,Right,3767410495,347,,,,,,,,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457586987,411,1,1,37,17,2uuh2bir8ktof0uxfo06lb4ox,1,75.8,0,2022-09-09T18:41:25.617Z,2022-09-09T18:41:28Z,3767410727,212,17.6,3767410713,107,,3767410721,140,60.5,3767410723,141,9.1,3767410717,56,Right,3767410731,213,2.7,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587085,412,1,1,37,20,2uuh2bir8ktof0uxfo06lb4ox,1,62,12.4,2022-09-09T18:41:28.642Z,2022-09-09T18:41:33Z,3767411275,212,26.9,3767411273,141,43.3,3767411269,56,Back,3767411271,140,46.0,3767411277,213,2.2,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587125,413,1,1,37,25,2uuh2bir8ktof0uxfo06lb4ox,1,46.2,58.1,2022-09-09T18:41:33.378Z,2022-09-09T18:41:36Z,3767411465,213,0.9,3767411457,56,Left,3767411463,212,30.5,3767411459,140,64.1,3767411461,141,93.5,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587141,414,1,1,37,28,2uuh2bir8ktof0uxfo06lb4ox,0,72.8,90.9,2022-09-09T18:41:36.290Z,2022-09-09T18:41:37Z,3767411547,213,4.0,3767411541,140,64.4,3767411543,141,75.8,3767411545,212,13.5,3767411539,56,Center,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587147,307,8,1,37,30,bk5ltsueqmeng29eovd8m2tml,1,43.2,20.2,2022-09-09T18:41:38.399Z,2022-09-09T18:41:38Z,3767411569,56,Back,,,,,,,,,,,,,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587177,308,49,1,37,31,bk5ltsueqmeng29eovd8m2tml,1,39,28.7,2022-09-09T18:41:40.112Z,2022-09-09T18:41:40Z,,,,,,,,,,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587211,309,1,1,37,32,bk5ltsueqmeng29eovd8m2tml,1,39,28.7,2022-09-09T18:41:40.304Z,2022-09-09T18:41:42Z,3767411865,56,Center,3767411873,213,0.5,3767411869,141,48.7,3767411871,212,30.1,3767411863,155,,3767411867,140,64.6,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587215,310,3,1,37,33,bk5ltsueqmeng29eovd8m2tml,0,63.8,51.5,2022-09-09T18:41:41.281Z,2022-09-09T18:41:52Z,3767411903,56,Center,3767412607,233,415,3767411905,286,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587353,415,7,1,37,33,2uuh2bir8ktof0uxfo06lb4ox,1,36.2,48.5,2022-09-09T18:41:41.282Z,2022-09-09T18:41:52Z,3767412555,56,Back,3767412583,233,310,3767412557,285,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587345,311,1,1,37,39,bk5ltsueqmeng29eovd8m2tml,0,86.3,4.6,2022-09-09T18:41:48.223Z,2022-09-09T18:41:51Z,3767412527,213,0.9,3767412521,140,97.5,3767412519,56,Center,3767412523,141,28.3,3767412525,212,20.0,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587363,416,49,1,37,43,2uuh2bir8ktof0uxfo06lb4ox,1,1.7,71,2022-09-09T18:41:51.972Z,2022-09-09T18:41:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587387,417,1,1,37,44,2uuh2bir8ktof0uxfo06lb4ox,0,1.7,71,2022-09-09T18:41:52.389Z,2022-09-09T18:41:53Z,3767412703,140,43.2,3767412699,157,,3767412707,212,43.6,3767412701,56,Back,3767412705,141,72.6,3767412709,213,0.0,3767412711,1,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587411,312,49,1,37,47,bk5ltsueqmeng29eovd8m2tml,1,68.4,27.8,2022-09-09T18:41:55.681Z,2022-09-09T18:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587445,313,1,1,37,47,bk5ltsueqmeng29eovd8m2tml,1,68.4,27.8,2022-09-09T18:41:56.079Z,2022-09-09T18:41:58Z,3767413043,140,81.1,3767413045,141,28.4,3767413049,213,0.0,3767413047,212,13.3,3767413041,56,Center,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587463,314,1,1,37,50,bk5ltsueqmeng29eovd8m2tml,1,81.1,28.4,2022-09-09T18:41:58.287Z,2022-09-09T18:41:59Z,3767413127,140,74.9,3767413133,213,3.5,3767413129,141,25.1,3767413125,56,Center,3767413131,212,6.9,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
