id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2505943743,428,15,1,41,21,2uuh2bir8ktof0uxfo06lb4ox,1,96.9,80.3,2023-02-10T19:43:10.155Z,2023-02-10T19:43:30Z,4022882335,102,54.4,4022882337,103,10.1,4022881973,72,,4022882729,215,,4022881679,56,Left,4022881677,69,,4022881675,22,,4022882367,233,309,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,4022882339,146,4022882341,147,54.9,99.8,4022882331,55,427,4022882329,29,,4022882327,76,,,,,,,,,,,,,,,,,
2505943755,309,10,1,41,21,1wyg1tunyt7go9tnjea1hjqxb,1,0.6,45.4,2023-02-10T19:43:10.255Z,2023-02-10T19:50:13Z,4022882075,233,428,4022881735,173,,4022882057,179,,4022881741,56,Back,4022881739,182,,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505943763,310,6,1,41,23,1wyg1tunyt7go9tnjea1hjqxb,0,2.1,33.2,2023-02-10T19:43:11.788Z,2023-02-10T19:49:46Z,4022881773,56,Back,4022881775,73,,4022881839,233,429,,,,,,,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505943761,429,6,1,41,23,2uuh2bir8ktof0uxfo06lb4ox,1,97.9,66.8,2023-02-10T19:43:11.788Z,2023-02-10T19:43:13Z,4022881769,56,Center,4022881817,233,310,4022881771,73,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944121,430,1,1,41,55,2uuh2bir8ktof0uxfo06lb4ox,1,99.5,99.5,2023-02-10T19:43:43.611Z,2023-02-10T19:43:56Z,4022883731,213,4.5,4022883729,212,30.2,4022884473,154,,4022883715,2,,4022883723,56,Center,4022883717,6,,4022883719,155,,4022884471,210,13,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,4022883725,140,4022883721,224,,93.2,4022883727,141,56.1,,,,,,,,,,,,,,1,,,,,,,,
2505944125,431,13,1,41,56,2uuh2bir8ktof0uxfo06lb4ox,1,93.2,56.1,2023-02-10T19:43:45.115Z,2023-02-10T19:43:56Z,4022884483,55,430,4022884479,29,,4022884491,108,,4022883757,56,Center,4022884477,83,,4022884481,154,,4022884493,328,,4022883753,17,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,4022884497,231,4022884041,25,,51.6,4022884495,230,99.4,4022884489,103,8.9,4022884487,102,56.8,4022884043,72,,,,,,,,,,,,,,
2505944133,311,5,1,41,58,1wyg1tunyt7go9tnjea1hjqxb,1,-0.4,41.9,2023-02-10T19:43:46.489Z,2023-02-10T19:43:47Z,4022883793,346,,4022883791,56,Back,4022883825,233,432,,,,,,,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944135,432,5,1,41,58,2uuh2bir8ktof0uxfo06lb4ox,0,100.4,58.1,2023-02-10T19:43:46.489Z,2023-02-10T19:49:43Z,4022883829,233,311,4022883797,56,Center,4022883799,346,,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944285,312,1,1,42,7,1wyg1tunyt7go9tnjea1hjqxb,1,3.2,44.3,2023-02-10T19:43:56.199Z,2023-02-10T19:43:58Z,4022884577,124,,4022884585,212,17.5,4022884581,140,13.8,4022884587,213,0.9,4022884591,237,,4022884579,56,Back,4022884583,141,64.2,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944317,313,1,1,42,10,1wyg1tunyt7go9tnjea1hjqxb,1,13.3,67,2023-02-10T19:43:58.503Z,2023-02-10T19:44:01Z,4022884779,140,17.9,4022884785,213,1.3,4022884781,141,92.6,4022884783,212,18.1,4022884777,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944367,314,1,1,42,12,1wyg1tunyt7go9tnjea1hjqxb,0,16.5,89.9,2023-02-10T19:44:00.936Z,2023-02-10T19:44:03Z,4022885023,140,56.9,4022885031,1,,4022885029,213,5.6,4022885027,212,54.8,4022885025,141,38.9,4022885021,56,Center,4022885019,157,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944393,433,1,1,42,16,2uuh2bir8ktof0uxfo06lb4ox,1,45.8,64,2023-02-10T19:44:04.522Z,2023-02-10T19:44:06Z,4022885147,3,,4022885155,212,14.5,4022885153,141,63.4,4022885151,140,59.6,4022885149,56,Center,4022885157,213,6.3,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944395,434,49,1,42,18,2uuh2bir8ktof0uxfo06lb4ox,1,60,63.9,2023-02-10T19:44:06.556Z,2023-02-10T19:44:07Z,,,,,,,,,,,,,,,,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944405,435,1,1,42,18,2uuh2bir8ktof0uxfo06lb4ox,0,60,63.9,2023-02-10T19:44:06.683Z,2023-02-10T19:44:07Z,4022885207,141,60.9,4022885211,213,3.6,4022885205,140,55.6,4022885203,56,Center,4022885209,212,5.1,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944431,315,49,1,42,21,1wyg1tunyt7go9tnjea1hjqxb,1,55.8,34.2,2023-02-10T19:44:09.688Z,2023-02-10T19:44:49Z,,,,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944481,316,1,1,42,21,1wyg1tunyt7go9tnjea1hjqxb,0,55.8,34.2,2023-02-10T19:44:10.202Z,2023-02-10T19:44:46Z,4022885581,1,,4022885577,212,48.9,4022885575,141,85.6,4022885571,56,Left,4022885569,155,,4022885573,140,88.4,4022885579,213,0.8,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944493,436,12,1,42,25,2uuh2bir8ktof0uxfo06lb4ox,1,16.5,23,2023-02-10T19:44:13.871Z,2023-02-10T19:44:15Z,4022885619,56,Back,4022885663,167,,4022885627,213,4.5,4022885623,141,0.0,4022885625,212,17.3,4022885621,140,12.6,4022885641,15,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944529,317,5,1,42,26,1wyg1tunyt7go9tnjea1hjqxb,1,88.6,101.8,2023-02-10T19:44:15.004Z,2023-02-10T19:49:44Z,4022885797,233,437,4022885785,56,Left,4022885787,347,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944499,437,5,1,42,26,2uuh2bir8ktof0uxfo06lb4ox,0,11.4,-1.8,2023-02-10T19:44:15.004Z,2023-02-10T19:44:18Z,4022885823,233,317,4022885651,56,Back,4022885653,347,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944615,318,1,1,42,33,1wyg1tunyt7go9tnjea1hjqxb,1,89.9,100,2023-02-10T19:44:22.343Z,2023-02-10T19:44:23Z,4022886233,141,91.4,4022886239,1,,4022886227,107,,4022886231,140,69.2,4022886235,212,22.9,4022886229,56,Left,4022886237,213,3.5,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944641,319,1,1,42,35,1wyg1tunyt7go9tnjea1hjqxb,0,69.2,91.4,2023-02-10T19:44:23.832Z,2023-02-10T19:44:26Z,4022886369,213,0.5,4022886367,212,15.3,4022886361,56,Left,4022886365,141,100.0,4022886363,140,82.0,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944647,320,5,1,42,37,1wyg1tunyt7go9tnjea1hjqxb,0,83.4,101.5,2023-02-10T19:44:26.074Z,2023-02-10T19:44:38Z,4022886391,56,Left,4022886393,347,,4022887259,233,438,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944789,438,5,1,42,37,2uuh2bir8ktof0uxfo06lb4ox,1,16.6,-1.5,2023-02-10T19:44:26.074Z,2023-02-10T19:49:44Z,4022887255,233,320,4022887235,56,Back,4022887237,347,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944807,439,1,1,42,49,2uuh2bir8ktof0uxfo06lb4ox,0,19.5,0,2023-02-10T19:44:38.330Z,2023-02-10T19:44:40Z,4022887333,1,,4022887327,141,7.9,4022887325,140,42.0,4022887321,107,,4022887331,213,0.3,4022887329,212,24.5,4022887323,56,Back,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944813,321,49,1,42,52,1wyg1tunyt7go9tnjea1hjqxb,1,58.6,89.4,2023-02-10T19:44:40.952Z,2023-02-10T19:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505944881,322,1,1,42,53,1wyg1tunyt7go9tnjea1hjqxb,1,58.6,89.3,2023-02-10T19:44:41.927Z,2023-02-10T19:44:46Z,4022887743,56,Back,4022887749,212,29.1,4022887747,141,89.4,4022887745,140,30.9,4022887751,213,3.1,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945031,323,1,1,43,1,1wyg1tunyt7go9tnjea1hjqxb,1,23.6,78.5,2023-02-10T19:44:50.216Z,2023-02-10T19:45:01Z,4022888485,140,10.5,4022888487,141,50.6,4022888489,212,23.4,4022888491,213,4.1,4022888483,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945061,324,1,1,43,12,1wyg1tunyt7go9tnjea1hjqxb,0,15.5,50.1,2023-02-10T19:45:01.079Z,2023-02-10T19:45:06Z,4022888667,213,0.3,4022888661,141,75.6,4022888655,157,,4022888657,56,Center,4022888659,140,65.3,4022888671,1,,4022888663,212,55.1,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945103,440,1,1,43,18,2uuh2bir8ktof0uxfo06lb4ox,0,29.9,25.2,2023-02-10T19:45:06.573Z,2023-02-10T19:45:11Z,4022888891,213,0.3,4022888879,3,,4022888883,140,41.7,4022888885,141,30.1,4022888881,56,Back,4022888887,212,12.8,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945141,325,1,1,43,20,1wyg1tunyt7go9tnjea1hjqxb,1,59.8,72.7,2023-02-10T19:45:08.726Z,2023-02-10T19:45:13Z,4022889069,140,73.7,4022889075,213,0.5,4022889071,141,85.3,4022889067,56,Left,4022889065,3,,4022889073,212,16.9,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945181,326,1,1,43,24,1wyg1tunyt7go9tnjea1hjqxb,1,67.4,85.4,2023-02-10T19:45:13.223Z,2023-02-10T19:45:15Z,4022889289,140,63.4,4022889297,212,13.8,4022889285,56,Center,4022889301,213,4.4,4022889293,141,66.0,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945191,327,1,1,43,26,1wyg1tunyt7go9tnjea1hjqxb,0,63.4,66,2023-02-10T19:45:15.031Z,2023-02-10T19:45:16Z,4022889347,141,73.9,4022889345,140,72.5,4022889343,56,Center,4022889351,213,0.5,4022889349,212,11.0,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945201,441,49,1,43,28,2uuh2bir8ktof0uxfo06lb4ox,1,29.8,36.1,2023-02-10T19:45:16.667Z,2023-02-10T19:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945273,442,1,1,43,28,2uuh2bir8ktof0uxfo06lb4ox,1,29.8,36.1,2023-02-10T19:45:16.858Z,2023-02-10T19:45:21Z,4022889737,141,29.8,4022889735,140,43.1,4022889733,56,Back,4022889741,213,6.0,4022889739,212,14.6,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945281,443,50,1,43,32,2uuh2bir8ktof0uxfo06lb4ox,1,55,28.6,2023-02-10T19:45:21.354Z,2023-02-10T19:45:23Z,4022889771,286,,4022889945,233,328,4022889769,56,Center,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945297,328,7,1,43,32,1wyg1tunyt7go9tnjea1hjqxb,1,45,71.4,2023-02-10T19:45:21.355Z,2023-02-10T19:45:23Z,4022889871,285,,4022889869,56,Back,4022889909,233,443,,,,,,,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945307,329,49,1,43,34,1wyg1tunyt7go9tnjea1hjqxb,1,43.2,57,2023-02-10T19:45:22.552Z,2023-02-10T19:45:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945339,330,1,1,43,35,1wyg1tunyt7go9tnjea1hjqxb,0,43.2,56.9,2023-02-10T19:45:23.479Z,2023-02-10T19:45:25Z,4022890041,140,46.4,4022890045,212,9.5,4022890043,141,70.0,4022890039,56,Back,4022890047,213,1.2,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945343,444,61,1,43,37,2uuh2bir8ktof0uxfo06lb4ox,1,54.3,33,2023-02-10T19:45:25.527Z,2023-02-10T19:45:25Z,4022890061,56,Center,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945357,331,61,1,43,38,1wyg1tunyt7go9tnjea1hjqxb,0,51.9,70.9,2023-02-10T19:45:27.305Z,2023-02-10T19:45:27Z,4022890133,56,Center,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945373,445,1,1,43,39,2uuh2bir8ktof0uxfo06lb4ox,1,37.5,22.2,2023-02-10T19:45:27.948Z,2023-02-10T19:45:29Z,4022890243,1,,4022890237,141,27.0,4022890231,157,,4022890235,140,42.6,4022890239,212,6.3,4022890241,213,0.5,4022890233,56,Back,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945395,447,50,1,43,40,2uuh2bir8ktof0uxfo06lb4ox,1,42.1,25.8,2023-02-10T19:45:29.158Z,2023-02-10T19:45:32Z,4022890367,286,,4022890405,233,332,4022890365,56,Back,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945393,332,7,1,43,40,1wyg1tunyt7go9tnjea1hjqxb,1,57.9,74.2,2023-02-10T19:45:29.159Z,2023-02-10T19:45:32Z,4022890363,285,,4022890361,56,Center,4022890397,233,447,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945379,446,61,1,43,40,2uuh2bir8ktof0uxfo06lb4ox,1,42.6,27,2023-02-10T19:45:29.194Z,2023-02-10T19:45:29Z,4022890267,56,Back,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945397,333,61,1,43,42,1wyg1tunyt7go9tnjea1hjqxb,0,56.4,72.1,2023-02-10T19:45:31.415Z,2023-02-10T19:45:31Z,4022890369,56,Center,,,,,,,,,,,,,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945419,448,49,1,43,44,2uuh2bir8ktof0uxfo06lb4ox,1,40.1,29.7,2023-02-10T19:45:33.259Z,2023-02-10T19:45:33Z,,,,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945427,449,1,1,43,45,2uuh2bir8ktof0uxfo06lb4ox,0,40.1,29.7,2023-02-10T19:45:33.481Z,2023-02-10T19:45:34Z,4022890495,56,Back,4022890497,140,37.0,4022890505,213,4.0,4022890501,212,4.8,4022890499,141,24.6,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945435,334,61,1,43,45,1wyg1tunyt7go9tnjea1hjqxb,1,59.2,76.6,2023-02-10T19:45:34.280Z,2023-02-10T19:49:21Z,4022890521,56,Center,,,,,,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945479,450,50,1,43,47,2uuh2bir8ktof0uxfo06lb4ox,1,40.6,14.8,2023-02-10T19:45:36.295Z,2023-02-10T19:45:37Z,4022890721,56,Back,4022890723,286,,4022890777,233,335,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945471,335,7,1,43,47,1wyg1tunyt7go9tnjea1hjqxb,0,59.4,85.2,2023-02-10T19:45:36.296Z,2023-02-10T19:49:26Z,4022890701,285,,4022890741,233,450,4022890699,56,Left,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945483,451,61,1,43,48,2uuh2bir8ktof0uxfo06lb4ox,1,39.2,13.4,2023-02-10T19:45:37.387Z,2023-02-10T19:45:37Z,4022890729,56,Back,,,,,,,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945505,336,5,1,43,49,1wyg1tunyt7go9tnjea1hjqxb,1,59,101.8,2023-02-10T19:45:38.088Z,2023-02-10T19:45:39Z,4022890859,56,Left,4022890877,233,452,4022890861,347,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945497,452,5,1,43,49,2uuh2bir8ktof0uxfo06lb4ox,0,41,-1.8,2023-02-10T19:45:38.088Z,2023-02-10T19:49:44Z,4022890885,233,336,4022890815,347,,4022890811,56,Back,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945603,337,1,1,43,54,1wyg1tunyt7go9tnjea1hjqxb,1,61.2,100,2023-02-10T19:45:43.367Z,2023-02-10T19:45:46Z,4022891397,56,Left,4022891395,107,,4022891403,212,10.1,4022891405,213,5.1,4022891401,141,88.4,4022891399,140,65.1,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945663,338,1,1,43,58,1wyg1tunyt7go9tnjea1hjqxb,1,65.3,88.4,2023-02-10T19:45:46.679Z,2023-02-10T19:45:50Z,4022891729,213,0.4,4022891725,141,92.0,4022891723,140,70.5,4022891721,56,Left,4022891727,212,6.0,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945669,339,4,1,43,59,1wyg1tunyt7go9tnjea1hjqxb,1,70.4,92.4,2023-02-10T19:45:47.625Z,2023-02-10T19:45:51Z,4022891761,286,,4022891757,56,Left,4022891779,233,453,4022891755,10,,4022891759,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945653,453,4,1,43,59,2uuh2bir8ktof0uxfo06lb4ox,0,29.6,7.6,2023-02-10T19:45:47.626Z,2023-02-10T19:45:51Z,4022891679,152,,4022891681,285,,4022891677,56,Back,4022891837,233,339,4022891675,10,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945879,340,1,1,44,10,1wyg1tunyt7go9tnjea1hjqxb,1,62.8,94.1,2023-02-10T19:45:58.694Z,2023-02-10T19:46:02Z,4022892809,140,44.2,4022892803,5,,4022892813,212,20.2,4022892807,56,Back,4022892805,152,,4022892815,213,3.4,4022892811,141,86.6,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945927,341,1,1,44,16,1wyg1tunyt7go9tnjea1hjqxb,1,41.9,86.3,2023-02-10T19:46:04.534Z,2023-02-10T19:46:06Z,4022893081,212,18.9,4022893077,140,38.3,4022893071,56,Back,4022893079,141,59.1,4022893083,213,4.5,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945973,342,1,1,44,17,1wyg1tunyt7go9tnjea1hjqxb,1,38.5,59.9,2023-02-10T19:46:05.958Z,2023-02-10T19:46:10Z,4022893299,140,30.1,4022893305,213,2.1,4022893301,141,79.9,4022893303,212,16.2,4022893297,56,Back,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946017,343,1,1,44,20,1wyg1tunyt7go9tnjea1hjqxb,1,31.9,82.3,2023-02-10T19:46:08.975Z,2023-02-10T19:50:06Z,4022893505,213,0.0,4022893503,212,30.5,4022893501,141,84.2,4022893499,140,60.9,4022893497,56,Left,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946027,344,1,1,44,21,1wyg1tunyt7go9tnjea1hjqxb,0,59.5,84.8,2023-02-10T19:46:09.870Z,2023-02-10T19:50:05Z,4022893565,141,91.4,4022893571,213,2.8,4022893561,140,46.1,4022893559,56,Back,4022893569,212,14.8,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946061,454,61,1,44,22,2uuh2bir8ktof0uxfo06lb4ox,1,52.7,10.9,2023-02-10T19:46:10.513Z,2023-02-10T19:49:59Z,4022893743,56,Right,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947621,483,50,1,44,23,2uuh2bir8ktof0uxfo06lb4ox,1,47,12.1,2023-02-10T19:46:11.422Z,2023-02-10T19:49:52Z,4022901405,56,Back,4022901407,286,,4022901437,233,345,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946083,345,7,1,44,23,1wyg1tunyt7go9tnjea1hjqxb,0,53,87.9,2023-02-10T19:46:11.423Z,2023-02-10T19:49:43Z,4022901409,233,483,4022893829,56,Left,4022893831,285,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947947,484,61,1,44,24,2uuh2bir8ktof0uxfo06lb4ox,1,49,18.8,2023-02-10T19:46:12.422Z,2023-02-10T19:49:25Z,4022903107,56,Back,,,,,,,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946089,346,50,1,44,25,1wyg1tunyt7go9tnjea1hjqxb,1,60.2,85.8,2023-02-10T19:46:14.421Z,2023-02-10T19:49:45Z,4022896291,286,,4022893855,56,Left,4022896335,233,485,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948043,485,7,1,44,26,2uuh2bir8ktof0uxfo06lb4ox,0,39.8,14.2,2023-02-10T19:46:14.422Z,2023-02-10T19:49:45Z,4022903567,233,346,4022903563,56,Back,4022903565,285,,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946093,347,49,1,44,28,1wyg1tunyt7go9tnjea1hjqxb,1,62.3,88.1,2023-02-10T19:46:17.111Z,2023-02-10T19:46:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
