id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2490408045,457,5,2,50,9,eh54mfvjtrttgsg1wbjnvxcqz,0,101.3,41.4,2022-12-11T14:39:30.567Z,2022-12-11T14:42:43Z,3941059183,346,,3941059181,56,Center,3941059239,233,412,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408231,413,1,2,50,21,zjawy6qdzk3y69v5pa3zl2cb,1,5.5,50.3,2022-12-11T14:39:42.670Z,2022-12-11T14:39:50Z,3941060173,141,86.6,3941060169,56,Back,3941060175,212,25.6,3941060177,213,1.3,3941060635,189,,3941060171,140,11.9,3941060181,237,,3941060167,124,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408263,414,1,2,50,23,zjawy6qdzk3y69v5pa3zl2cb,1,12.4,87.4,2022-12-11T14:39:44.591Z,2022-12-11T14:39:46Z,3941060319,141,89.1,3941060313,155,,3941060323,213,0.0,3941060321,212,35.3,3941060315,56,Back,3941060325,1,,3941060317,140,46.0,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408271,415,50,2,50,25,zjawy6qdzk3y69v5pa3zl2cb,1,44.6,92.4,2022-12-11T14:39:46.296Z,2022-12-11T14:39:49Z,3941060341,286,,3941060481,233,458,3941060339,56,Back,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408283,458,7,2,50,25,eh54mfvjtrttgsg1wbjnvxcqz,1,55.4,7.6,2022-12-11T14:39:46.297Z,2022-12-11T14:39:48Z,3941060439,56,Right,3941060465,233,415,3941060437,167,,3941060441,285,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408311,416,5,2,50,26,zjawy6qdzk3y69v5pa3zl2cb,1,39.6,101.6,2022-12-11T14:39:47.006Z,2022-12-11T14:39:51Z,3941060591,56,Back,3941060677,233,459,3941060595,347,,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408285,459,5,2,50,26,eh54mfvjtrttgsg1wbjnvxcqz,0,60.4,-1.6,2022-12-11T14:39:47.006Z,2022-12-11T14:42:43Z,3941060461,56,Right,3941060463,347,,3941060747,233,416,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408401,417,1,2,50,31,zjawy6qdzk3y69v5pa3zl2cb,1,38.7,100,2022-12-11T14:39:51.999Z,2022-12-11T14:39:55Z,3941061125,212,27.6,3941061119,140,13.0,3941061115,107,,3941061131,1,,3941061117,56,Back,3941061129,213,3.4,3941061121,141,93.5,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408507,418,1,2,50,34,zjawy6qdzk3y69v5pa3zl2cb,1,12.8,89.7,2022-12-11T14:39:54.934Z,2022-12-11T14:40:00Z,3941061607,212,28.7,3941061605,141,49.1,3941061601,56,Back,3941061603,140,5.2,3941061609,213,4.4,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408565,419,1,2,50,40,zjawy6qdzk3y69v5pa3zl2cb,0,9,42.4,2022-12-11T14:40:00.768Z,2022-12-11T14:40:06Z,3941061869,212,63.3,3941061861,157,,3941061873,1,,3941061865,140,63.9,3941061867,141,3.8,3941061871,213,5.9,3941061863,56,Right,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408627,460,1,2,50,45,eh54mfvjtrttgsg1wbjnvxcqz,1,38.2,95.6,2022-12-11T14:40:06.682Z,2022-12-11T14:40:11Z,3941062219,140,65.3,3941062223,212,28.5,3941062225,213,0.0,3941062227,1,,3941062221,141,97.1,3941062215,157,,3941062217,56,Left,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408631,461,61,2,50,48,eh54mfvjtrttgsg1wbjnvxcqz,0,65.3,97.1,2022-12-11T14:40:09.307Z,2022-12-11T14:45:32Z,3941062235,56,Left,,,,,,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408747,420,5,2,50,50,zjawy6qdzk3y69v5pa3zl2cb,1,32.2,-2,2022-12-11T14:40:10.712Z,2022-12-11T14:40:23Z,3941062873,56,Back,3941062891,233,462,3941062875,347,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408633,462,5,2,50,50,eh54mfvjtrttgsg1wbjnvxcqz,0,67.8,102,2022-12-11T14:40:10.712Z,2022-12-11T14:42:43Z,3941062245,347,,3941062925,233,420,3941062243,56,Left,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408787,421,1,2,51,1,zjawy6qdzk3y69v5pa3zl2cb,1,33.8,0,2022-12-11T14:40:22.415Z,2022-12-11T14:40:25Z,3941063067,107,,3941063079,1,,3941063071,140,62.7,3941063075,212,30.8,3941063077,213,0.2,3941063073,141,6.2,3941063069,56,Right,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408793,422,43,2,51,4,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T14:40:25.121Z,2022-12-11T14:40:32Z,3941063745,144,50,3941063099,56,Right,3941063101,286,0,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408835,423,4,2,51,7,zjawy6qdzk3y69v5pa3zl2cb,1,58.7,5.9,2022-12-11T14:40:27.706Z,2022-12-11T14:40:29Z,3941063319,265,,3941063313,13,,3941063321,286,,3941063315,56,Right,3941063325,233,463,3941063317,152,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490408831,463,4,2,51,7,eh54mfvjtrttgsg1wbjnvxcqz,0,41.3,94.1,2022-12-11T14:40:27.707Z,2022-12-11T14:40:29Z,3941063297,265,,3941063295,152,,3941063403,233,423,3941063293,56,Back,3941063291,13,,3941063299,285,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409037,424,1,2,51,15,zjawy6qdzk3y69v5pa3zl2cb,0,56.6,4.1,2022-12-11T14:40:36.546Z,2022-12-11T14:40:39Z,3941064489,1,,3941064481,140,79.2,3941064471,5,,3941064479,56,Left,3941064483,141,79.1,3941064477,152,,3941064475,196,,3941064485,212,56.3,61wt62anweh75oguqg0vbozu2,A. Bensabouh,3941064473,155,,3941064487,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409067,464,8,2,51,21,eh54mfvjtrttgsg1wbjnvxcqz,1,17.1,25.6,2022-12-11T14:40:41.803Z,2022-12-11T14:40:42Z,3941064645,56,Back,3941064697,15,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409127,425,1,2,51,24,zjawy6qdzk3y69v5pa3zl2cb,1,90.9,94.5,2022-12-11T14:40:44.721Z,2022-12-11T14:40:46Z,3941064963,140,85.1,3941064965,141,85.1,3941064967,212,8.8,3941064969,213,4.0,3941064961,56,Left,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409171,426,1,2,51,25,zjawy6qdzk3y69v5pa3zl2cb,1,84.8,85.3,2022-12-11T14:40:45.960Z,2022-12-11T14:40:50Z,3941065245,213,0.9,3941065239,140,89.0,3941065243,212,7.3,3941065241,141,93.9,3941065237,56,Left,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409173,427,3,2,51,29,zjawy6qdzk3y69v5pa3zl2cb,0,93.2,88.1,2022-12-11T14:40:50.585Z,2022-12-11T14:40:52Z,3941065251,56,Left,3941065253,286,,3941065367,233,465,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409181,465,7,2,51,29,eh54mfvjtrttgsg1wbjnvxcqz,1,6.8,11.9,2022-12-11T14:40:50.586Z,2022-12-11T14:40:52Z,3941065299,285,,3941065317,233,427,3941065297,56,Back,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409185,466,49,2,51,31,eh54mfvjtrttgsg1wbjnvxcqz,1,6.6,7.3,2022-12-11T14:40:51.788Z,2022-12-11T14:40:52Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409217,467,1,2,51,32,eh54mfvjtrttgsg1wbjnvxcqz,1,7.2,6.2,2022-12-11T14:40:53.195Z,2022-12-11T14:40:55Z,3941065515,212,14.6,3941065517,213,0.8,3941065513,141,20.9,3941065509,56,Back,3941065511,140,17.3,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409225,468,1,2,51,34,eh54mfvjtrttgsg1wbjnvxcqz,0,17.3,20.9,2022-12-11T14:40:54.923Z,2022-12-11T14:40:56Z,3941065551,140,28.4,3941065553,141,9.4,3941065557,213,5.7,3941065549,56,Back,3941065555,212,14.0,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409271,428,1,2,51,35,zjawy6qdzk3y69v5pa3zl2cb,1,70.3,90.6,2022-12-11T14:40:56.473Z,2022-12-11T14:40:59Z,3941065889,213,3.9,3941065883,140,59.9,3941065881,56,Center,3941065885,141,75.1,3941065887,212,15.2,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409273,429,61,2,51,38,zjawy6qdzk3y69v5pa3zl2cb,1,59.4,75.9,2022-12-11T14:40:58.994Z,2022-12-11T14:40:59Z,3941065893,56,Center,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409301,430,49,2,51,40,zjawy6qdzk3y69v5pa3zl2cb,1,62.8,53.9,2022-12-11T14:41:00.827Z,2022-12-11T14:41:00Z,,,,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409451,431,1,2,51,40,zjawy6qdzk3y69v5pa3zl2cb,1,62.8,53.9,2022-12-11T14:41:01.145Z,2022-12-11T14:41:28Z,3941066873,141,9.1,3941066869,56,Right,3941066875,212,32.1,3941067947,210,13,3941066877,213,5.0,3941066871,140,72.3,3941066881,1,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2490409457,432,13,2,51,50,zjawy6qdzk3y69v5pa3zl2cb,1,97.4,26.7,2022-12-11T14:41:11.642Z,2022-12-11T14:41:28Z,3941067257,20,,3941067971,215,,3941066923,22,,3941067961,55,431,3941067973,230,99.7,3941067967,102,41.2,3941067957,84,,3941067975,231,44.8,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,3941067959,29,,3941066927,56,Center,3941067969,103,3941066925,62,,,,,,22.2,,,,,,,,,,,,,,,,,
2490409469,433,5,2,51,53,zjawy6qdzk3y69v5pa3zl2cb,0,101.5,34.9,2022-12-11T14:41:13.834Z,2022-12-11T14:41:15Z,3941067003,346,,3941067001,56,Center,3941067063,233,469,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409471,469,5,2,51,53,eh54mfvjtrttgsg1wbjnvxcqz,1,-1.5,65.1,2022-12-11T14:41:13.834Z,2022-12-11T14:42:44Z,3941067013,346,,3941067029,233,433,3941067011,56,Back,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409819,470,1,2,52,13,eh54mfvjtrttgsg1wbjnvxcqz,1,3.1,53,2022-12-11T14:41:34.428Z,2022-12-11T14:41:38Z,3941068831,141,78.2,3941068839,237,,3941068825,56,Back,3941068827,140,5.0,3941068833,212,17.3,3941068823,124,,3941068835,213,1.5,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409841,471,1,2,52,17,eh54mfvjtrttgsg1wbjnvxcqz,1,21.9,75.3,2022-12-11T14:41:38.493Z,2022-12-11T14:41:41Z,3941068943,141,97.5,3941068945,212,18.6,3941068947,213,0.9,3941068941,140,32.3,3941068939,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409851,472,1,2,52,20,eh54mfvjtrttgsg1wbjnvxcqz,0,32.3,97.5,2022-12-11T14:41:41.133Z,2022-12-11T14:41:42Z,3941069001,212,7.8,3941069003,213,6.2,3941068999,141,96.9,3941068997,140,39.7,3941068995,56,Back,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409877,434,8,2,52,21,zjawy6qdzk3y69v5pa3zl2cb,1,64.3,5.2,2022-12-11T14:41:41.971Z,2022-12-11T14:45:22Z,3941069159,56,Right,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490409887,435,5,2,52,22,zjawy6qdzk3y69v5pa3zl2cb,0,65.3,-1.8,2022-12-11T14:41:43.694Z,2022-12-11T14:42:44Z,3941071161,233,473,3941069211,347,,3941069209,56,Right,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410237,473,5,2,52,22,eh54mfvjtrttgsg1wbjnvxcqz,1,34.7,101.8,2022-12-11T14:41:43.694Z,2022-12-11T14:42:12Z,3941071123,56,Back,3941071143,233,435,3941071125,347,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410261,474,1,2,52,51,eh54mfvjtrttgsg1wbjnvxcqz,1,35.6,100,2022-12-11T14:42:12.541Z,2022-12-11T14:42:14Z,3941071265,213,4.1,3941071267,1,,3941071257,56,Back,3941071263,212,25.8,3941071255,107,,3941071259,140,21.6,3941071261,141,70.8,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410269,475,1,2,52,53,eh54mfvjtrttgsg1wbjnvxcqz,1,21.6,70.8,2022-12-11T14:42:14.366Z,2022-12-11T14:42:15Z,3941071337,213,4.7,3941071335,212,24.4,3941071333,141,34.9,3941071329,56,Back,3941071331,140,21.4,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410327,476,1,2,52,54,eh54mfvjtrttgsg1wbjnvxcqz,1,21.4,34.9,2022-12-11T14:42:15.614Z,2022-12-11T14:42:20Z,3941071645,56,Back,3941071651,212,18.0,3941071653,213,0.6,3941071647,140,35.9,3941071649,141,49.0,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410353,477,1,2,52,55,eh54mfvjtrttgsg1wbjnvxcqz,0,35.9,49,2022-12-11T14:42:16.031Z,2022-12-11T14:45:27Z,3941071799,140,74.9,3941071801,141,81.7,3941071807,1,,3941071805,213,0.5,3941071795,155,,3941071803,212,46.6,3941071797,56,Left,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410323,436,49,2,52,58,zjawy6qdzk3y69v5pa3zl2cb,1,29.3,13.5,2022-12-11T14:42:19.613Z,2022-12-11T14:42:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410373,437,61,2,53,2,zjawy6qdzk3y69v5pa3zl2cb,0,33.4,11.3,2022-12-11T14:42:22.733Z,2022-12-11T14:42:22Z,3941071945,56,Back,,,,,,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410397,478,49,2,53,3,eh54mfvjtrttgsg1wbjnvxcqz,1,60.2,85.7,2022-12-11T14:42:23.952Z,2022-12-11T14:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410467,479,1,2,53,3,eh54mfvjtrttgsg1wbjnvxcqz,1,60.2,85.7,2022-12-11T14:42:24.478Z,2022-12-11T14:42:28Z,3941072443,212,14.2,3941072437,56,Back,3941072441,141,97.2,3941072439,140,48.9,3941072445,213,2.6,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410485,480,1,2,53,8,eh54mfvjtrttgsg1wbjnvxcqz,1,48.9,97.2,2022-12-11T14:42:28.814Z,2022-12-11T14:42:29Z,3941072569,213,3.6,3941072561,56,Back,3941072565,141,87.7,3941072567,212,13.9,3941072563,140,37.2,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410559,481,1,2,53,9,eh54mfvjtrttgsg1wbjnvxcqz,1,37.2,87.7,2022-12-11T14:42:29.758Z,2022-12-11T14:42:33Z,3941073001,212,19.6,3941073003,213,4.5,3941072999,141,59.7,3941072997,140,32.7,3941072995,56,Back,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410581,482,1,2,53,12,eh54mfvjtrttgsg1wbjnvxcqz,1,32.5,59.6,2022-12-11T14:42:33.566Z,2022-12-11T14:42:35Z,3941073153,212,15.6,3941073147,56,Back,3941073151,141,80.0,3941073149,140,39.2,3941073157,213,1.1,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410641,483,1,2,53,14,eh54mfvjtrttgsg1wbjnvxcqz,1,39.2,80.2,2022-12-11T14:42:35.695Z,2022-12-11T14:42:39Z,3941073465,140,28.9,3941073467,141,62.6,3941073471,213,4.0,3941073469,212,16.1,3941073461,56,Back,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410669,484,1,2,53,18,eh54mfvjtrttgsg1wbjnvxcqz,1,28.9,62.4,2022-12-11T14:42:39.631Z,2022-12-11T14:42:42Z,3941073661,140,21.7,3941073659,56,Back,3941073663,141,28.2,3941073665,212,24.5,3941073667,213,4.4,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410687,485,1,2,53,21,eh54mfvjtrttgsg1wbjnvxcqz,1,21.7,28.3,2022-12-11T14:42:42.303Z,2022-12-11T14:42:44Z,3941073779,212,15.3,3941073773,56,Back,3941073775,140,12.5,3941073781,213,2.3,3941073777,141,45.8,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410729,486,1,2,53,23,eh54mfvjtrttgsg1wbjnvxcqz,1,12.5,46,2022-12-11T14:42:44.175Z,2022-12-11T14:42:47Z,3941074017,140,21.4,3941074027,213,1.0,3941074021,141,69.3,3941074023,212,18.4,3941074013,56,Back,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410807,487,1,2,53,26,eh54mfvjtrttgsg1wbjnvxcqz,1,22.7,73.2,2022-12-11T14:42:47.343Z,2022-12-11T14:42:53Z,3941074489,212,20.8,3941074481,56,Back,3941074483,140,28.7,3941074491,213,5.0,3941074487,141,44.0,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410845,488,1,2,53,32,eh54mfvjtrttgsg1wbjnvxcqz,1,28.6,43,2022-12-11T14:42:53.440Z,2022-12-11T14:42:55Z,3941074703,213,3.6,3941074699,141,35.8,3941074701,212,10.5,3941074695,56,Back,3941074697,140,19.8,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410935,489,1,2,53,34,eh54mfvjtrttgsg1wbjnvxcqz,1,19.6,36.1,2022-12-11T14:42:55.311Z,2022-12-11T14:42:59Z,3941075203,212,33.5,3941075205,213,1.2,3941075207,1,,3941075199,140,30.5,3941075197,56,Back,3941075201,141,82.4,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490410995,490,1,2,53,38,eh54mfvjtrttgsg1wbjnvxcqz,1,32.2,85.3,2022-12-11T14:42:59.679Z,2022-12-11T14:43:03Z,3941075551,56,Back,3941075559,213,3.6,3941075557,212,27.8,3941075555,141,66.4,3941075553,140,8.7,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411043,491,1,2,53,42,eh54mfvjtrttgsg1wbjnvxcqz,1,11.9,61.4,2022-12-11T14:43:03.600Z,2022-12-11T14:43:07Z,3941075847,212,16.0,3941075845,141,60.6,3941075841,56,Back,3941075849,213,6.2,3941075843,140,27.1,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411093,492,1,2,53,46,eh54mfvjtrttgsg1wbjnvxcqz,1,23.5,50,2022-12-11T14:43:07.648Z,2022-12-11T14:43:12Z,3941076153,56,Back,3941076159,212,20.2,3941076161,213,4.0,3941076155,140,10.6,3941076157,141,28.0,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411141,493,1,2,53,51,eh54mfvjtrttgsg1wbjnvxcqz,1,14.9,41.3,2022-12-11T14:43:12.240Z,2022-12-11T14:43:15Z,3941076381,212,32.6,3941076377,141,88.7,3941076389,1,,3941076373,140,19.5,3941076371,56,Back,3941076385,213,1.4,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411181,494,1,2,53,54,eh54mfvjtrttgsg1wbjnvxcqz,1,19.5,89,2022-12-11T14:43:15.536Z,2022-12-11T14:43:19Z,3941076599,141,86.9,3941076597,140,46.3,3941076601,212,28.2,3941076603,213,6.2,3941076595,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411185,495,50,2,53,58,eh54mfvjtrttgsg1wbjnvxcqz,1,41.7,86.8,2022-12-11T14:43:19.100Z,2022-12-11T14:43:20Z,3941076627,56,Back,3941076629,286,,3941076713,233,438,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411195,438,7,2,53,58,zjawy6qdzk3y69v5pa3zl2cb,1,58.3,13.2,2022-12-11T14:43:19.101Z,2022-12-11T14:43:20Z,3941076671,285,,3941076669,56,Right,3941076663,167,,3941076673,233,495,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411213,439,5,2,53,59,zjawy6qdzk3y69v5pa3zl2cb,0,63.8,-2,2022-12-11T14:43:19.761Z,2022-12-11T14:44:24Z,3941076759,56,Right,3941077103,233,496,3941076761,347,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490411273,496,5,2,53,59,eh54mfvjtrttgsg1wbjnvxcqz,1,36.2,102,2022-12-11T14:43:19.761Z,2022-12-11T14:43:25Z,3941077035,347,,3941077071,233,439,3941077033,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
