id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId
2524825945,280,1,1,31,13,8l30dsub3sutr6j3ruvk650xc,1,29.1,47.5,2023-03-26T13:34:35.257Z,2023-03-26T13:34:37Z,4124899503,212,9.7,4124899501,141,61.4,4124899499,140,31.2,4124899505,213,1.3,4124899497,56,Back,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524825983,281,1,1,31,16,8l30dsub3sutr6j3ruvk650xc,1,31.5,59.7,2023-03-26T13:34:38.545Z,2023-03-26T13:34:40Z,4124899651,141,50.0,4124899653,212,6.9,4124899649,140,33.3,4124899655,213,5.0,4124899645,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524826005,282,1,1,31,18,8l30dsub3sutr6j3ruvk650xc,0,33.4,49.6,2023-03-26T13:34:40.417Z,2023-03-26T13:34:56Z,4124899813,1,,4124899801,155,,4124899809,212,37.3,4124899811,213,1.2,4124899803,56,Back,4124899805,140,45.8,4124899807,141,100.0,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,
2524826051,255,5,1,31,21,28u3q82ip96ahymkup01vfxli,1,54.6,-1.2,2023-03-26T13:34:43.193Z,2023-03-26T13:34:48Z,4124900043,56,Right,4124900045,347,,4124900059,233,283,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826009,283,5,1,31,21,8l30dsub3sutr6j3ruvk650xc,0,45.4,101.2,2023-03-26T13:34:43.237Z,2023-03-26T13:34:48Z,4124900077,233,255,4124899831,56,Back,4124899835,347,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524826093,256,1,1,31,26,28u3q82ip96ahymkup01vfxli,1,55,0,2023-03-26T13:34:47.681Z,2023-03-26T13:34:50Z,4124900257,56,Back,4124900265,213,2.5,4124900259,140,41.1,4124900255,107,,4124900263,212,17.6,4124900261,141,13.2,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524826135,257,1,1,31,28,28u3q82ip96ahymkup01vfxli,1,41.2,19.8,2023-03-26T13:34:50.097Z,2023-03-26T13:34:55Z,4124900435,140,34.9,4124900433,56,Back,4124900437,141,51.6,4124900439,212,22.6,4124900441,213,1.9,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524826145,258,1,1,31,33,28u3q82ip96ahymkup01vfxli,0,38.7,41.5,2023-03-26T13:34:55.129Z,2023-03-26T13:34:56Z,4124900481,140,60.8,4124900483,141,37.1,4124900485,212,23.4,4124900479,56,Center,4124900487,213,6.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524826151,284,49,1,31,36,8l30dsub3sutr6j3ruvk650xc,1,40.4,64.2,2023-03-26T13:34:57.898Z,2023-03-26T13:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524826165,285,1,1,31,36,8l30dsub3sutr6j3ruvk650xc,1,40.4,64.2,2023-03-26T13:34:58.081Z,2023-03-26T13:34:59Z,4124900577,140,40.6,4124900581,212,4.9,4124900583,213,1.5,4124900575,56,Back,4124900579,141,71.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524826183,286,1,1,31,37,8l30dsub3sutr6j3ruvk650xc,1,40.6,72.7,2023-03-26T13:34:58.993Z,2023-03-26T13:35:00Z,4124900641,212,6.1,4124900631,56,Back,4124900639,141,63.9,4124900643,213,4.5,4124900635,140,39.3,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524826189,287,1,1,31,37,8l30dsub3sutr6j3ruvk650xc,0,39.1,62.9,2023-03-26T13:34:59.538Z,2023-03-26T13:36:10Z,4124900657,140,35.1,4124900655,56,Back,4124900659,141,72.0,4124900661,212,7.5,4124900663,213,2.2,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,
2524826177,259,49,1,31,38,28u3q82ip96ahymkup01vfxli,1,55.8,17.6,2023-03-26T13:35:00.305Z,2023-03-26T13:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524826197,260,1,1,31,38,28u3q82ip96ahymkup01vfxli,1,55.8,17.6,2023-03-26T13:35:00.369Z,2023-03-26T13:35:02Z,4124900715,141,24.4,4124900711,140,60.7,4124900723,213,0.7,4124900719,212,6.9,4124900707,56,Center,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524826225,261,1,1,31,40,28u3q82ip96ahymkup01vfxli,1,64.2,30.1,2023-03-26T13:35:02.353Z,2023-03-26T13:35:05Z,4124900841,212,20.2,4124900839,141,34.0,4124900843,213,0.1,4124900835,56,Center,4124900837,140,83.3,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826239,262,1,1,31,43,28u3q82ip96ahymkup01vfxli,0,87.9,33.7,2023-03-26T13:35:05.137Z,2023-03-26T13:35:06Z,4124900927,213,2.2,4124900923,141,41.2,4124900921,140,84.6,4124900919,56,Center,4124900925,212,6.2,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,
2524826247,288,49,1,31,45,8l30dsub3sutr6j3ruvk650xc,1,14.1,65.4,2023-03-26T13:35:06.858Z,2023-03-26T13:35:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524826259,289,1,1,31,45,8l30dsub3sutr6j3ruvk650xc,1,14.1,65.4,2023-03-26T13:35:07.041Z,2023-03-26T13:35:08Z,4124901031,212,18.4,4124901029,141,89.6,4124901033,213,1.1,4124901025,56,Back,4124901027,140,22.0,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524826267,290,1,1,31,46,8l30dsub3sutr6j3ruvk650xc,1,24.1,90.8,2023-03-26T13:35:08.322Z,2023-03-26T13:35:10Z,4124901071,141,71.1,4124901073,212,18.6,4124901067,56,Back,4124901075,213,5.5,4124901069,140,36.4,4124901065,155,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524826289,291,1,1,31,48,8l30dsub3sutr6j3ruvk650xc,1,36.5,71.1,2023-03-26T13:35:10.137Z,2023-03-26T13:35:13Z,4124901205,141,87.4,4124901209,213,2.6,4124901203,140,19.2,4124901201,56,Back,4124901207,212,21.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524826301,292,1,1,31,51,8l30dsub3sutr6j3ruvk650xc,1,17.6,89.7,2023-03-26T13:35:13.048Z,2023-03-26T13:35:14Z,4124901275,212,5.2,4124901273,141,96.5,4124901277,213,1.1,4124901271,140,19.8,4124901269,56,Back,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524826315,293,1,1,31,52,8l30dsub3sutr6j3ruvk650xc,1,24.6,96.3,2023-03-26T13:35:14.193Z,2023-03-26T13:35:15Z,4124901331,140,10.8,4124901329,56,Back,4124901337,213,3.7,4124901333,141,83.0,4124901335,212,17.1,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524826335,294,1,1,31,53,8l30dsub3sutr6j3ruvk650xc,1,10.8,83.5,2023-03-26T13:35:15.337Z,2023-03-26T13:35:18Z,4124901403,140,10.6,4124901401,56,Back,4124901409,213,4.7,4124901405,141,67.5,4124901407,212,10.9,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524826361,295,1,1,31,56,8l30dsub3sutr6j3ruvk650xc,1,9.6,72.3,2023-03-26T13:35:18.097Z,2023-03-26T13:35:21Z,4124901557,141,55.7,4124901553,56,Back,4124901555,140,3.8,4124901561,213,4.2,4124901559,212,12.8,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524826403,296,1,1,31,59,8l30dsub3sutr6j3ruvk650xc,1,3.8,55.5,2023-03-26T13:35:20.882Z,2023-03-26T13:35:25Z,4124901769,155,,4124901771,56,Back,4124901779,213,0.7,4124901777,212,34.5,4124901781,1,,4124901773,140,28.4,4124901775,141,89.1,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524826409,297,1,1,32,2,8l30dsub3sutr6j3ruvk650xc,0,28.3,90,2023-03-26T13:35:24.305Z,2023-03-26T13:35:50Z,4124901809,56,Back,4124901815,212,4.3,4124901811,140,32.4,4124901813,141,90.8,4124901817,213,0.1,4124901807,155,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524826397,263,61,1,32,3,28u3q82ip96ahymkup01vfxli,1,66,17.4,2023-03-26T13:35:25.025Z,2023-03-26T13:35:25Z,4124901751,56,Right,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524826425,298,61,1,32,5,8l30dsub3sutr6j3ruvk650xc,0,33.7,91.2,2023-03-26T13:35:26.881Z,2023-03-26T13:35:27Z,4124901897,56,Back,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524826447,264,49,1,32,7,28u3q82ip96ahymkup01vfxli,1,65.9,17,2023-03-26T13:35:29.113Z,2023-03-26T13:35:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524826457,265,1,1,32,7,28u3q82ip96ahymkup01vfxli,1,65.9,17,2023-03-26T13:35:29.177Z,2023-03-26T13:35:31Z,4124902041,140,47.3,4124902045,212,19.7,4124902043,141,20.3,4124902047,213,3.0,4124902037,56,Back,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524826463,266,1,1,32,9,28u3q82ip96ahymkup01vfxli,0,47.2,20.3,2023-03-26T13:35:31.425Z,2023-03-26T13:35:32Z,4124902067,140,66.3,4124902073,213,0.2,4124902065,56,Center,4124902063,155,,4124902071,212,20.4,4124902069,141,25.9,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524826481,299,1,1,32,11,8l30dsub3sutr6j3ruvk650xc,0,24.9,85.4,2023-03-26T13:35:32.681Z,2023-03-26T13:35:33Z,4124902157,3,,4124902167,213,5.6,4124902165,212,2.4,4124902159,56,Back,4124902163,141,83.2,4124902161,140,26.7,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524826577,267,1,1,32,17,28u3q82ip96ahymkup01vfxli,0,68.5,7.6,2023-03-26T13:35:38.993Z,2023-03-26T13:35:40Z,4124902613,212,3.2,4124902621,236,,4124902609,140,65.5,4124902615,213,2.9,4124902611,141,8.6,4124902623,233,300,4124902607,56,Right,4124902627,286,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826571,300,74,1,32,17,8l30dsub3sutr6j3ruvk650xc,1,28.3,95.9,2023-03-26T13:35:39.233Z,2023-03-26T13:35:40Z,4124902633,233,267,4124902587,285,,4124902585,56,Back,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524826581,268,61,1,32,18,28u3q82ip96ahymkup01vfxli,1,65.5,8.6,2023-03-26T13:35:40.242Z,2023-03-26T13:35:40Z,4124902641,56,Right,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826633,301,5,1,32,19,8l30dsub3sutr6j3ruvk650xc,1,30.8,101.8,2023-03-26T13:35:41.281Z,2023-03-26T13:35:46Z,4124902887,233,269,4124902883,56,Back,4124902885,347,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524826601,269,5,1,32,20,28u3q82ip96ahymkup01vfxli,0,69.2,-1.8,2023-03-26T13:35:41.649Z,2023-03-26T13:35:46Z,4124902751,56,Right,4124902753,347,,4124902891,233,301,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826663,302,1,1,32,24,8l30dsub3sutr6j3ruvk650xc,1,30.5,100,2023-03-26T13:35:45.865Z,2023-03-26T13:35:49Z,4124903039,212,8.9,4124903041,213,5.3,4124903031,107,,4124903037,141,90.9,4124903035,140,35.0,4124903033,56,Back,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524826691,303,1,1,32,27,8l30dsub3sutr6j3ruvk650xc,1,33.7,95.3,2023-03-26T13:35:49.329Z,2023-03-26T13:35:53Z,4124903211,140,13.1,4124903217,213,3.7,4124903213,141,73.2,4124903209,56,Back,4124903215,212,26.3,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,
2524826701,304,1,1,32,31,8l30dsub3sutr6j3ruvk650xc,0,9.6,82.7,2023-03-26T13:35:53.345Z,2023-03-26T13:35:58Z,4124903267,141,100.0,4124903271,213,0.3,4124903263,56,Back,4124903261,155,,4124903403,1,,4124903269,212,44.0,4124903265,140,49.6,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524826835,270,5,1,32,35,28u3q82ip96ahymkup01vfxli,1,51,-1.4,2023-03-26T13:35:57.153Z,2023-03-26T13:36:10Z,4124903971,56,Right,4124903973,347,,4124903981,233,305,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826729,305,5,1,32,36,8l30dsub3sutr6j3ruvk650xc,0,49,101.4,2023-03-26T13:35:58.220Z,2023-03-26T13:36:10Z,4124903421,56,Back,4124903423,347,,4124903989,233,270,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524826883,271,1,1,32,51,28u3q82ip96ahymkup01vfxli,1,52.1,0,2023-03-26T13:36:12.857Z,2023-03-26T13:36:16Z,4124904201,213,0.4,4124904199,212,23.4,4124904191,107,,4124904203,1,,4124904195,140,72.9,4124904193,56,Right,4124904197,141,11.6,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524826895,272,1,1,32,55,28u3q82ip96ahymkup01vfxli,1,71.6,5,2023-03-26T13:36:16.865Z,2023-03-26T13:36:18Z,4124904249,213,3.2,4124904241,56,Right,4124904247,212,8.2,4124904245,141,4.7,4124904243,140,63.8,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826911,273,1,1,32,56,28u3q82ip96ahymkup01vfxli,0,63.8,4.7,2023-03-26T13:36:18.153Z,2023-03-26T13:36:19Z,4124904311,141,29.8,4124904313,212,17.8,4124904309,140,68.5,4124904315,213,1.3,4124904307,56,Center,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524826913,306,49,1,32,58,8l30dsub3sutr6j3ruvk650xc,1,30.1,58.1,2023-03-26T13:36:19.753Z,2023-03-26T13:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,
2524826925,307,1,1,32,58,8l30dsub3sutr6j3ruvk650xc,0,30.1,58.1,2023-03-26T13:36:19.889Z,2023-03-26T13:36:20Z,4124904381,213,0.7,4124904377,141,72.4,4124904379,212,14.8,4124904375,140,40.7,4124904373,56,Back,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,
2524826939,274,1,1,32,59,28u3q82ip96ahymkup01vfxli,1,60.6,25,2023-03-26T13:36:20.825Z,2023-03-26T13:36:22Z,4124904421,140,65.6,4124904427,213,5.6,4124904419,56,Right,4124904425,212,6.9,4124904423,141,18.5,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524826941,275,49,1,33,0,28u3q82ip96ahymkup01vfxli,1,65.6,18.5,2023-03-26T13:36:21.962Z,2023-03-26T13:36:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524826957,276,1,1,33,0,28u3q82ip96ahymkup01vfxli,1,65.6,18.5,2023-03-26T13:36:22.010Z,2023-03-26T13:36:23Z,4124904501,212,8.1,4124904503,213,5.2,4124904499,141,7.9,4124904495,56,Right,4124904497,140,69.2,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524826971,277,1,1,33,2,28u3q82ip96ahymkup01vfxli,1,69.1,8,2023-03-26T13:36:23.769Z,2023-03-26T13:36:25Z,4124904587,212,11.1,4124904583,140,58.6,4124904581,56,Right,4124904589,213,3.0,4124904585,141,9.8,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524826987,278,1,1,33,3,28u3q82ip96ahymkup01vfxli,1,58.4,10,2023-03-26T13:36:25.337Z,2023-03-26T13:36:26Z,4124904679,140,65.0,4124904683,141,5.5,4124904685,212,7.6,4124904677,56,Right,4124904689,213,5.9,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524827031,279,1,1,33,5,28u3q82ip96ahymkup01vfxli,1,65,5.5,2023-03-26T13:36:26.657Z,2023-03-26T13:36:30Z,4124904895,56,Right,4124904899,141,18.9,4124904903,213,1.8,4124904901,212,9.4,4124904897,140,62.9,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524827037,280,3,1,33,7,28u3q82ip96ahymkup01vfxli,0,63.8,21.2,2023-03-26T13:36:29.495Z,2023-03-26T13:36:31Z,4124904947,233,308,4124904927,286,,4124904925,56,Center,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524827029,308,7,1,33,7,8l30dsub3sutr6j3ruvk650xc,0,36.2,78.8,2023-03-26T13:36:29.496Z,2023-03-26T13:36:31Z,4124904933,233,280,4124904873,285,,4124904871,56,Back,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524827047,281,1,1,33,9,28u3q82ip96ahymkup01vfxli,1,63.9,20.6,2023-03-26T13:36:31.297Z,2023-03-26T13:36:32Z,4124904991,140,58.9,4124904995,212,7.0,4124904993,141,13.8,4124904989,56,Right,4124904997,213,3.9,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524827067,282,1,1,33,10,28u3q82ip96ahymkup01vfxli,1,58.9,13.8,2023-03-26T13:36:32.217Z,2023-03-26T13:36:34Z,4124905117,213,1.6,4124905113,141,31.3,4124905109,56,Center,4124905115,212,11.9,4124905111,140,58.8,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524827089,283,1,1,33,12,28u3q82ip96ahymkup01vfxli,1,58.8,31.3,2023-03-26T13:36:34.217Z,2023-03-26T13:36:36Z,4124905205,56,Center,4124905209,141,50.6,4124905213,212,13.4,4124905207,140,56.0,4124905217,213,1.8,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524827093,284,1,1,33,14,28u3q82ip96ahymkup01vfxli,1,55.4,52.8,2023-03-26T13:36:36.377Z,2023-03-26T13:36:37Z,4124905239,141,70.9,4124905241,212,13.0,4124905237,140,59.3,4124905235,56,Center,4124905243,213,1.2,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524827143,285,1,1,33,15,28u3q82ip96ahymkup01vfxli,1,58.8,72.4,2023-03-26T13:36:37.601Z,2023-03-26T13:36:43Z,4124905467,140,74.0,4124905471,212,21.8,4124905475,213,0.7,4124905469,141,94.2,4124905465,56,Left,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524827147,286,3,1,33,21,28u3q82ip96ahymkup01vfxli,0,77.8,84.3,2023-03-26T13:36:43.216Z,2023-03-26T13:36:45Z,4124905535,233,309,4124905483,56,Left,4124905485,286,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524827155,309,7,1,33,21,8l30dsub3sutr6j3ruvk650xc,1,22.2,15.7,2023-03-26T13:36:43.217Z,2023-03-26T13:36:45Z,4124905519,285,,4124905529,233,286,4124905517,56,Back,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524827159,310,49,1,33,23,8l30dsub3sutr6j3ruvk650xc,1,17.5,22.7,2023-03-26T13:36:44.657Z,2023-03-26T13:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524827165,311,1,1,33,23,8l30dsub3sutr6j3ruvk650xc,1,17.5,22.7,2023-03-26T13:36:44.865Z,2023-03-26T13:36:46Z,4124905551,141,22.4,4124905547,56,Back,4124905553,212,4.7,4124905555,213,6.2,4124905549,140,22.0,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524827179,312,1,1,33,24,8l30dsub3sutr6j3ruvk650xc,1,26,23.1,2023-03-26T13:36:45.913Z,2023-03-26T13:36:48Z,4124905659,56,Back,4124905661,140,20.1,4124905665,212,11.0,4124905663,141,9.7,4124905667,213,4.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524827185,287,45,1,33,27,28u3q82ip96ahymkup01vfxli,0,70.9,94.3,2023-03-26T13:36:48.626Z,2023-03-26T13:36:52Z,4124905771,233,313,4124905769,286,,4124905695,56,Left,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
2524827201,313,3,1,33,27,8l30dsub3sutr6j3ruvk650xc,1,29.1,5.7,2023-03-26T13:36:48.626Z,2023-03-26T13:36:52Z,4124905755,56,Back,4124905763,233,287,4124905757,285,,,,,,,,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524827205,314,1,1,33,30,8l30dsub3sutr6j3ruvk650xc,0,28.3,4.7,2023-03-26T13:36:51.768Z,2023-03-26T13:36:53Z,4124905809,141,3.1,4124905813,213,6.2,4124905831,286,,4124905825,236,,4124905805,56,Back,4124905811,212,11.1,4124905827,233,288,4124905807,140,38.8,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524827199,288,74,1,33,30,28u3q82ip96ahymkup01vfxli,1,57.4,93.8,2023-03-26T13:36:51.769Z,2023-03-26T13:36:53Z,4124905751,285,,4124905749,56,Left,4124905847,233,314,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524827267,315,5,1,33,32,8l30dsub3sutr6j3ruvk650xc,1,53.8,-1.3,2023-03-26T13:36:53.697Z,2023-03-26T13:37:02Z,4124906177,347,,4124906175,56,Right,4124906179,233,289,,,,,,,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524827215,289,5,1,33,32,28u3q82ip96ahymkup01vfxli,0,46.2,101.3,2023-03-26T13:36:54.433Z,2023-03-26T13:37:03Z,4124905879,347,,4124906213,233,315,4124905877,56,Back,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524827277,316,1,1,33,40,8l30dsub3sutr6j3ruvk650xc,1,57.1,0,2023-03-26T13:37:02.385Z,2023-03-26T13:37:03Z,4124906239,141,15.6,4124906229,107,,4124906247,213,1.5,4124906237,140,57.7,4124906243,212,11.3,4124906233,56,Right,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
