id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/18/value
2499254773,445,5,2,47,23,2nhn3ikl1ciq34w3hcp883d6p,0,101.2,60.3,2023-01-21T16:06:53.750Z,2023-01-21T21:29:28Z,3987820773,56,Center,3987820777,346,,3987820859,233,521,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499254747,521,5,2,47,23,547zzwqbiugzphhnrhj3z5k5i,1,-1.2,39.7,2023-01-21T16:06:53.750Z,2023-01-21T21:29:28Z,3987820827,233,445,3987820641,346,,3987820639,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255035,523,1,2,47,32,547zzwqbiugzphhnrhj3z5k5i,1,4.3,46.5,2023-01-21T16:07:02.233Z,2023-01-22T04:12:19Z,3987821991,141,75.7,3987822005,74,,3987821995,213,0.4,3987821993,212,56.1,3987821989,140,54.3,3987821997,1,,3987821985,155,,3987830257,189,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,3987821987,56,Center,3987821983,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255071,524,1,2,47,33,547zzwqbiugzphhnrhj3z5k5i,1,44.3,87.3,2023-01-21T16:07:03.244Z,2023-01-22T04:12:19Z,3987822161,140,41.3,3987822165,141,85.3,3987822177,213,3.5,3987822157,56,Back,3988978341,178,,3987822169,212,3.4,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255085,525,1,2,47,34,547zzwqbiugzphhnrhj3z5k5i,0,33.8,90.2,2023-01-21T16:07:04.727Z,2023-01-22T04:12:18Z,3987822237,1,,3987822225,155,,3987822233,212,43.3,3987822235,213,5.7,3987822227,56,Center,3988978489,178,,3987822231,141,57.6,3987822229,140,69.2,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255065,446,1,2,47,38,2nhn3ikl1ciq34w3hcp883d6p,1,24,37,2023-01-21T16:07:08.344Z,2023-01-22T04:12:18Z,3987822141,213,1.7,3987822139,212,2.5,3988978693,388,,3987822133,56,Back,3987822137,141,40.7,3987822131,3,,3987822135,140,23.8,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255091,447,1,2,47,38,2nhn3ikl1ciq34w3hcp883d6p,1,22.3,42.3,2023-01-21T16:07:08.743Z,2023-01-22T04:12:18Z,3987822261,141,29.8,3987822255,3,,3987822265,213,4.6,3987822263,212,8.5,3988979003,178,,3987822257,56,Back,3987822259,140,21.6,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255099,448,49,2,47,40,2nhn3ikl1ciq34w3hcp883d6p,1,19.7,33.5,2023-01-21T16:07:10.405Z,2023-01-22T04:12:17Z,,,,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255137,449,1,2,47,40,2nhn3ikl1ciq34w3hcp883d6p,0,19.7,33.5,2023-01-21T16:07:10.478Z,2023-01-22T04:12:17Z,3987822497,141,38.0,3987822493,56,Back,3988979337,178,,3987822501,213,0.1,3987822495,140,45.7,3987822503,1,,3987822491,157,,3987822499,212,27.5,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255171,527,1,2,47,42,547zzwqbiugzphhnrhj3z5k5i,1,58.8,58.4,2023-01-21T16:07:12.971Z,2023-01-22T04:12:16Z,3987822675,213,0.4,3987822671,141,63.4,3987822665,3,,3987822673,212,8.0,3987822667,56,Center,3988979511,388,,3987822669,140,65.7,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255147,526,43,2,47,43,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-21T16:07:13.360Z,2023-01-21T18:10:04Z,3988394765,144,49,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255233,528,1,2,47,44,547zzwqbiugzphhnrhj3z5k5i,1,65.8,68.3,2023-01-21T16:07:14.444Z,2023-01-22T04:12:16Z,3987822987,141,74.4,3987822983,140,62.4,3988979677,178,,3987822981,56,Center,3987822993,213,2.3,3987822991,212,5.5,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499362333,1045,49,2,47,45,547zzwqbiugzphhnrhj3z5k5i,1,55.6,85.3,2023-01-21T16:07:16.057Z,2023-01-22T04:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255267,529,1,2,47,46,547zzwqbiugzphhnrhj3z5k5i,1,55.5,86.1,2023-01-21T16:07:16.547Z,2023-01-22T04:12:14Z,3987823149,213,4.8,3988979939,178,,3987823147,212,16.0,3987823143,140,56.7,3987823145,141,62.6,3987823141,56,Center,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255323,530,1,2,47,48,547zzwqbiugzphhnrhj3z5k5i,1,53.1,69.2,2023-01-21T16:07:18.704Z,2023-01-22T04:12:13Z,3987823405,212,25.5,3987823401,141,34.2,3987823409,213,4.3,3988980169,178,,3987823397,140,44.4,3987823393,56,Back,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255425,531,1,2,47,49,547zzwqbiugzphhnrhj3z5k5i,1,44.6,45.8,2023-01-21T16:07:19.874Z,2023-01-22T04:12:13Z,3987823987,140,17.5,3987823999,213,3.1,3987823981,56,Back,3987823991,141,48.8,3987823995,212,28.5,3988980289,178,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255489,532,1,2,47,56,547zzwqbiugzphhnrhj3z5k5i,1,20.6,41.3,2023-01-21T16:07:26.838Z,2023-01-22T04:12:12Z,3987824269,212,44.0,3988980461,178,,3987824273,1,,3987824267,141,26.2,3987824263,56,Center,3987824271,213,6.0,3987824265,140,61.3,3987824261,155,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255617,533,1,2,48,1,547zzwqbiugzphhnrhj3z5k5i,1,54.2,23.7,2023-01-21T16:07:31.953Z,2023-01-22T04:12:10Z,3988980701,178,,3987824891,212,17.7,3987824893,213,3.7,3987824889,141,9.8,3987824885,56,Back,3987824887,140,40.0,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255653,534,1,2,48,4,547zzwqbiugzphhnrhj3z5k5i,1,42.4,16.4,2023-01-21T16:07:34.694Z,2023-01-22T04:12:09Z,3987825105,212,9.4,3988980861,178,,3987825101,140,43.4,3987825107,213,1.5,3987825103,141,30.1,3987825099,56,Back,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255701,535,1,2,48,5,547zzwqbiugzphhnrhj3z5k5i,1,46.2,30.4,2023-01-21T16:07:35.664Z,2023-01-22T04:12:09Z,3988981119,178,,3987825259,56,Back,3987825275,213,3.5,3987825261,140,32.1,3987825273,212,15.9,3987825267,141,21.9,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255781,536,1,2,48,7,547zzwqbiugzphhnrhj3z5k5i,1,33.7,30.5,2023-01-21T16:07:38.022Z,2023-01-22T04:12:08Z,3988981321,178,,3987825647,56,Back,3987825651,141,56.3,3987825653,212,18.4,3987825649,140,28.4,3987825659,213,1.9,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255853,537,1,2,48,10,547zzwqbiugzphhnrhj3z5k5i,1,27.8,68.1,2023-01-21T16:07:40.445Z,2023-01-22T04:12:07Z,3987825991,56,Back,3988981643,178,,3987825995,141,89.4,3987825993,140,34.2,3987825997,212,16.0,3987825999,213,1.1,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255905,538,1,2,48,12,547zzwqbiugzphhnrhj3z5k5i,1,32.9,97.7,2023-01-21T16:07:42.514Z,2023-01-22T04:12:07Z,3987826281,140,51.0,3987826285,212,21.2,3987826279,56,Left,3987826283,141,83.9,3987826287,213,5.8,3988981751,178,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255935,539,1,2,48,15,547zzwqbiugzphhnrhj3z5k5i,1,50.1,97,2023-01-21T16:07:45.793Z,2023-01-22T04:12:06Z,3987826401,140,32.6,3987826399,56,Back,3987826405,212,18.4,3987826403,141,97.2,3988981867,178,,3987826407,213,3.1,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499255997,540,1,2,48,17,547zzwqbiugzphhnrhj3z5k5i,1,44.6,98.5,2023-01-21T16:07:47.283Z,2023-01-22T04:12:05Z,3987826675,141,85.0,3987826671,56,Back,3987826677,212,10.9,3987826673,140,39.0,3988982005,178,,3987826679,213,4.1,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256105,541,1,2,48,19,547zzwqbiugzphhnrhj3z5k5i,1,44.4,83,2023-01-21T16:07:49.904Z,2023-01-22T04:12:04Z,3987827259,56,Back,3988982167,178,,3987827261,140,35.9,3987827265,212,15.6,3987827263,141,64.2,3987827267,213,4.1,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256145,542,1,2,48,24,547zzwqbiugzphhnrhj3z5k5i,0,44.7,77.6,2023-01-21T16:07:54.704Z,2023-01-22T04:12:01Z,3987827463,140,65.0,3987827473,213,6.0,3987827461,56,Center,3987827465,141,67.3,3988982307,178,,3987827459,155,,3987827469,212,22.4,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256165,450,8,2,48,26,2nhn3ikl1ciq34w3hcp883d6p,1,32.4,27.3,2023-01-21T16:07:56.523Z,2023-01-22T04:12:01Z,3988398177,385,,3988983119,178,,3987827601,56,Back,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256203,451,5,2,48,28,2nhn3ikl1ciq34w3hcp883d6p,0,35,-1.2,2023-01-21T16:07:58.273Z,2023-01-21T21:32:25Z,3987827789,347,,3987827787,56,Back,3987828181,233,543,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256287,543,5,2,48,28,547zzwqbiugzphhnrhj3z5k5i,1,65,101.2,2023-01-21T16:07:58.273Z,2023-01-21T21:32:24Z,3987828157,347,,3987828173,233,451,3987828153,56,Left,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256359,544,1,2,48,29,547zzwqbiugzphhnrhj3z5k5i,1,67.4,100,2023-01-21T16:08:00.023Z,2023-01-22T04:12:00Z,3987828545,141,90.5,3987828539,107,,3987828541,56,Left,3987828547,212,18.3,3987828543,140,83.5,3987828549,213,5.9,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256377,545,4,2,48,32,547zzwqbiugzphhnrhj3z5k5i,1,83.2,90.1,2023-01-21T16:08:02.534Z,2023-01-22T04:12:00Z,3987828821,233,452,3987828667,152,,3987828669,265,,3987828661,13,,3987828671,286,,3987828665,56,Left,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499256387,452,4,2,48,32,2nhn3ikl1ciq34w3hcp883d6p,0,16.8,9.9,2023-01-21T16:08:02.535Z,2023-01-22T04:12:00Z,3987828725,56,Back,3987828733,285,,3987828727,152,,3987828723,13,,3987828833,233,545,3987828729,265,,3988983793,178,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257479,546,1,2,49,18,547zzwqbiugzphhnrhj3z5k5i,0,82.1,94,2023-01-21T16:08:48.459Z,2023-01-22T04:11:59Z,3987834457,141,56.1,3987834445,152,,3987834453,140,89.0,3987834437,2,,3988400405,223,,3987834449,56,Center,3988983941,178,,3987834439,5,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,3987834463,213,5.0,3987834441,155,3987834461,212,26.8,3988400407,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257511,453,44,2,49,19,2nhn3ikl1ciq34w3hcp883d6p,1,9.9,39,2023-01-21T16:08:49.508Z,2023-01-22T04:11:59Z,3987834649,233,547,3987834615,56,Back,3987834617,285,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257491,547,44,2,49,19,547zzwqbiugzphhnrhj3z5k5i,0,90.1,61,2023-01-21T16:08:49.509Z,2023-01-22T04:11:58Z,3987834483,56,Center,3987834665,233,453,3987834485,286,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257537,454,12,2,49,19,2nhn3ikl1ciq34w3hcp883d6p,1,10.5,38.9,2023-01-21T16:08:49.547Z,2023-01-22T04:11:58Z,3987834727,213,6.2,3987834723,141,37.7,3988984425,178,,3987834725,212,18.0,3987834719,56,Back,3987834721,140,27.6,3987834791,15,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257593,548,13,2,49,21,547zzwqbiugzphhnrhj3z5k5i,1,73.9,59.2,2023-01-21T16:08:51.766Z,2023-01-22T04:11:57Z,3987834967,56,Center,3987837077,102,58.7,3987837091,230,97.9,3987837089,458,,3987837093,231,49.4,3987837079,103,16.7,3988985161,178,,3987837081,215,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,3987836111,24,,3987837083,328,3987836113,20,,3987834965,18,3987837075,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257561,455,5,2,49,22,2nhn3ikl1ciq34w3hcp883d6p,1,-1.6,39.6,2023-01-21T16:08:52.824Z,2023-01-21T21:33:15Z,3987835211,233,549,3987834835,56,Back,3987834839,346,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499257613,549,5,2,49,22,547zzwqbiugzphhnrhj3z5k5i,0,101.6,60.4,2023-01-21T16:08:52.824Z,2023-01-21T21:33:14Z,3987835103,56,Center,3987835231,233,455,3987835105,346,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258051,456,1,2,49,41,2nhn3ikl1ciq34w3hcp883d6p,1,4.9,49,2023-01-21T16:09:11.704Z,2023-01-22T04:11:57Z,3987837417,141,54.2,3987837429,1,,3987837415,140,44.4,3987837411,56,Back,3987837425,213,0.1,3987837407,124,,3987837433,74,,3987837421,212,41.6,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258097,457,1,2,49,45,2nhn3ikl1ciq34w3hcp883d6p,1,46.5,59.6,2023-01-21T16:09:15.314Z,2023-01-22T04:11:56Z,3988985965,178,,3987837625,56,Back,3987837633,212,7.3,3987837627,140,43.0,3987837635,213,4.2,3987837631,141,50.4,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258117,458,1,2,49,46,2nhn3ikl1ciq34w3hcp883d6p,1,43.7,56.9,2023-01-21T16:09:16.223Z,2023-01-22T04:11:55Z,3987837727,212,9.3,3987837723,140,46.6,3988986237,178,,3987837719,56,Back,3987837725,141,43.9,3987837729,213,5.0,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258235,459,1,2,49,47,2nhn3ikl1ciq34w3hcp883d6p,1,49,46.4,2023-01-21T16:09:17.175Z,2023-01-22T04:11:54Z,3987838355,213,1.5,3987838347,56,Back,3987838351,141,62.3,3987838353,212,10.9,3988987179,178,,3987838349,140,49.9,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258293,460,1,2,49,51,2nhn3ikl1ciq34w3hcp883d6p,1,68.5,69.1,2023-01-21T16:09:22.034Z,2023-01-22T04:11:52Z,3987838639,212,20.7,3988987331,178,,3987838641,213,6.1,3987838637,141,62.4,3987838633,56,Center,3987838635,140,87.7,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258297,461,61,2,49,52,2nhn3ikl1ciq34w3hcp883d6p,0,77.6,73.1,2023-01-21T16:09:22.594Z,2023-01-22T04:11:52Z,3987838657,56,Center,3988988127,178,,,,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258361,551,54,2,49,53,547zzwqbiugzphhnrhj3z5k5i,1,8.3,42.1,2023-01-21T16:09:23.544Z,2023-01-22T04:11:51Z,3987839047,232,,3988988281,389,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258313,550,52,2,49,54,547zzwqbiugzphhnrhj3z5k5i,1,12.8,36.1,2023-01-21T16:09:24.794Z,2023-01-22T04:11:51Z,3988989545,389,,3988408215,376,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258555,552,1,2,50,0,547zzwqbiugzphhnrhj3z5k5i,1,14.9,51.2,2023-01-21T16:09:30.933Z,2023-01-22T04:11:50Z,3988989671,178,,3987839919,213,1.3,3987839911,56,Back,3987839915,141,90.3,3987839913,140,21.1,3987839917,212,27.4,3987839909,123,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258607,553,1,2,50,4,547zzwqbiugzphhnrhj3z5k5i,1,19.2,94.8,2023-01-21T16:09:34.346Z,2023-01-22T04:11:50Z,3987840203,56,Back,3987840207,141,89.3,3988989967,178,,3987840205,140,30.6,3987840209,212,12.5,3987840211,213,6.0,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258609,554,61,2,50,5,547zzwqbiugzphhnrhj3z5k5i,0,37.6,95.9,2023-01-21T16:09:35.571Z,2023-01-22T04:11:49Z,3988991395,178,,3987840215,56,Back,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258697,462,1,2,50,6,2nhn3ikl1ciq34w3hcp883d6p,1,66,8.8,2023-01-21T16:09:36.954Z,2023-01-22T04:11:49Z,3987840631,56,Right,3987842969,213,2.5,3987842963,212,11.9,3988992665,178,,3987842953,140,57.0,3987842957,141,19.4,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258701,463,49,2,50,8,2nhn3ikl1ciq34w3hcp883d6p,1,65.7,20.7,2023-01-21T16:09:38.141Z,2023-01-22T04:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258725,464,1,2,50,8,2nhn3ikl1ciq34w3hcp883d6p,0,65.7,20.6,2023-01-21T16:09:38.173Z,2023-01-22T04:11:48Z,3988993755,178,,3987840767,141,5.6,3987840769,212,10.6,3987840763,56,Right,3987840771,213,5.0,3987840765,140,68.3,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499365273,1046,49,2,50,9,547zzwqbiugzphhnrhj3z5k5i,1,31.2,90.3,2023-01-21T16:09:39.983Z,2023-01-22T04:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258741,555,43,2,50,10,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-21T16:09:40.879Z,2023-01-21T16:10:37Z,3987847637,144,1,3987840833,141,91.7,3987840837,213,2.1,3987840831,140,26.5,3987840827,56,Back,3987840835,212,7.6,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258785,556,1,2,50,12,547zzwqbiugzphhnrhj3z5k5i,0,41.1,97.6,2023-01-21T16:09:42.264Z,2023-01-22T04:11:46Z,3987841021,56,Back,3988994055,178,,3987841027,141,88.6,3987841035,213,4.9,3987841031,212,6.2,3987841023,140,42.0,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258965,557,4,2,50,13,547zzwqbiugzphhnrhj3z5k5i,1,52.4,93.7,2023-01-21T16:09:43.134Z,2023-01-22T04:11:45Z,3987841889,286,,3987841881,13,,3987841885,56,Left,3987842265,233,465,3987841883,295,,3987841887,152,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499258801,465,4,2,50,13,2nhn3ikl1ciq34w3hcp883d6p,0,47.6,6.3,2023-01-21T16:09:43.135Z,2023-01-22T04:11:45Z,3987841105,56,Back,3987842173,152,,3987842167,13,,3987857845,295,,3988994213,178,,3987842335,233,557,3987842179,285,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499259187,558,1,2,50,27,547zzwqbiugzphhnrhj3z5k5i,1,54,88.9,2023-01-21T16:09:57.835Z,2023-01-22T04:11:44Z,3987843171,140,53.7,3987843175,212,13.3,3987843173,141,69.3,3987843167,152,,3987843163,5,,3987843177,213,4.7,3987843169,56,Center,3988994361,178,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499259217,559,1,2,50,28,547zzwqbiugzphhnrhj3z5k5i,1,50.8,77.6,2023-01-21T16:09:58.894Z,2023-01-22T04:11:44Z,3987843329,213,0.7,3987843325,141,82.0,3987843321,56,Left,3988994705,178,,3987843327,212,4.9,3987843323,140,54.5,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499259267,560,1,2,50,30,547zzwqbiugzphhnrhj3z5k5i,1,52.2,89.7,2023-01-21T16:10:00.824Z,2023-01-22T04:11:43Z,3988994975,178,,3987843637,56,Back,3987843643,212,27.6,3987843641,141,59.6,3987843639,140,34.6,3987843645,213,4.0,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499259341,561,1,2,50,33,547zzwqbiugzphhnrhj3z5k5i,1,34.3,62.7,2023-01-21T16:10:03.214Z,2023-01-22T04:11:43Z,3988995961,178,,3987844049,212,16.2,3987844043,140,36.7,3987844045,141,86.3,3987844041,56,Back,3987844053,213,1.4,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
