id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2495975087,378,49,1,39,50,b7jmo07lqav0wfe2mtlzyspak,1,36.8,58.3,2023-01-08T15:40:26.279Z,2023-01-09T07:00:17Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975129,379,1,1,39,52,b7jmo07lqav0wfe2mtlzyspak,0,41.3,57.5,2023-01-08T15:40:28.148Z,2023-01-09T07:00:16Z,3970552839,213,5.7,3970552841,1,,3970552829,155,,3970552833,140,72.6,3970552831,56,Center,3971346607,178,,3970552835,141,23.6,3970552837,212,40.1,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975131,317,49,1,39,55,547zzwqbiugzphhnrhj3z5k5i,1,26.6,74.1,2023-01-08T15:40:31.535Z,2023-01-09T07:00:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975173,318,1,1,39,55,547zzwqbiugzphhnrhj3z5k5i,1,26.5,74.3,2023-01-08T15:40:31.593Z,2023-01-09T07:00:15Z,3970553055,213,3.7,3970553049,141,58.2,3970553053,212,21.6,3970553045,140,8.8,3971346723,178,,3970553039,56,Back,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975205,319,1,1,39,58,547zzwqbiugzphhnrhj3z5k5i,1,9.2,57.5,2023-01-08T15:40:34.411Z,2023-01-09T07:00:14Z,3970553171,56,Back,3970553173,140,25.4,3970553177,212,17.1,3970553175,141,54.6,3970553179,213,6.2,3971346751,178,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975237,320,1,1,40,1,547zzwqbiugzphhnrhj3z5k5i,1,22.9,53.4,2023-01-08T15:40:36.687Z,2023-01-09T07:00:13Z,3970553353,141,12.0,3971346805,178,,3970553349,140,10.7,3970553357,212,30.9,3970553359,213,4.3,3970553347,56,Back,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975269,321,1,1,40,4,547zzwqbiugzphhnrhj3z5k5i,0,15.7,12.7,2023-01-08T15:40:39.882Z,2023-01-09T07:00:12Z,3971346837,178,,3970553511,1,,3970553509,213,6.2,3970553507,212,43.3,3970553505,141,8.8,3970553499,155,,3970553501,56,Right,3970553503,140,56.9,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975293,380,1,1,40,7,b7jmo07lqav0wfe2mtlzyspak,0,46.5,87.3,2023-01-08T15:40:42.659Z,2023-01-09T07:00:12Z,3970553649,213,5.9,3970553643,140,67.7,3970553641,56,Center,3971346861,388,,3970553645,141,75.1,3970553639,3,,3970553647,212,23.8,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975363,322,1,1,40,10,547zzwqbiugzphhnrhj3z5k5i,1,33.7,15.6,2023-01-08T15:40:46.374Z,2023-01-09T07:00:11Z,3970554007,141,27.3,3970554005,140,1.5,3970554003,56,Back,3971346907,178,,3970554013,1,,3970554011,213,2.9,3970554009,212,34.7,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975369,323,12,1,40,15,547zzwqbiugzphhnrhj3z5k5i,1,1.9,18.9,2023-01-08T15:40:51.291Z,2023-01-09T07:00:10Z,3970554059,140,8.0,3971346947,178,,3970554061,141,0.0,3970554063,212,15.2,3970554071,167,,3970554057,56,Back,3970554065,213,5.1,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975371,324,5,1,40,16,547zzwqbiugzphhnrhj3z5k5i,0,12.8,-1.5,2023-01-08T15:40:52.316Z,2023-01-09T01:10:06Z,3970554621,233,381,3970554067,56,Back,3970554069,347,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975485,381,5,1,40,16,b7jmo07lqav0wfe2mtlzyspak,1,87.2,101.5,2023-01-08T15:40:52.316Z,2023-01-09T01:10:06Z,3970554603,233,324,3970554577,56,Left,3970554579,347,,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975513,382,1,1,40,32,b7jmo07lqav0wfe2mtlzyspak,1,80.2,100,2023-01-08T15:41:08.134Z,2023-01-09T07:00:09Z,3970554787,213,5.6,3970554783,212,16.0,3970554779,141,86.8,3970554775,140,92.1,3970554765,107,,3970554773,56,Left,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975517,383,1,1,40,33,b7jmo07lqav0wfe2mtlzyspak,0,88.2,92.1,2023-01-08T15:41:09.161Z,2023-01-09T07:00:09Z,3970554797,141,92.0,3971347059,178,,3970554801,213,6.3,3970554795,140,90.3,3970554799,212,2.2,3970554793,56,Left,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975523,325,8,1,40,34,547zzwqbiugzphhnrhj3z5k5i,1,13.2,3.5,2023-01-08T15:41:10.123Z,2023-01-09T07:00:08Z,3970554827,56,Back,3971347145,389,,3971187125,385,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975539,326,5,1,40,34,547zzwqbiugzphhnrhj3z5k5i,0,12.2,-1.1,2023-01-08T15:41:10.424Z,2023-01-09T01:10:24Z,3970554891,347,,3970555413,233,384,3970554885,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975615,384,5,1,40,34,b7jmo07lqav0wfe2mtlzyspak,1,87.8,101.1,2023-01-08T15:41:10.424Z,2023-01-09T01:10:23Z,3970555407,233,326,3970555397,347,,3970555395,56,Left,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975651,385,1,1,40,46,b7jmo07lqav0wfe2mtlzyspak,1,82.1,100,2023-01-08T15:41:21.834Z,2023-01-09T07:00:08Z,3970555611,213,5.2,3970555615,1,,3970555607,212,23.7,3970555599,107,,3970555605,141,70.0,3970555603,140,91.7,3970555601,56,Center,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975675,386,1,1,40,50,b7jmo07lqav0wfe2mtlzyspak,1,88.6,69.5,2023-01-08T15:41:25.644Z,2023-01-09T07:00:06Z,3970555737,141,64.8,3970556299,154,,3970555735,140,85.2,3971347305,178,,3970555733,56,Center,3970555741,212,4.8,3970556297,210,15,3970555745,213,3.9,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2495975679,387,15,1,40,51,b7jmo07lqav0wfe2mtlzyspak,1,84,65.8,2023-01-08T15:41:26.625Z,2023-01-09T07:00:06Z,3970556311,55,386,3970556317,103,5.7,3970556323,147,52.8,3970556309,154,,3970556315,102,48.3,3970555937,20,,3970556347,233,328,3970555761,22,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,3970555765,56,Center,3970556321,146,97.4,3970556305,78,,3970556319,328,3970556307,29,3970555763,64,,3971347329,178,,,,,,,,,,,,,,,,,,,,,,,
2495975713,328,10,1,40,51,547zzwqbiugzphhnrhj3z5k5i,1,3.1,48.3,2023-01-08T15:41:27.370Z,2023-01-09T07:00:05Z,3971187497,376,,3970555963,182,,3970555961,179,,3970555965,56,Back,3970555959,177,,3970555991,233,387,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975707,327,52,1,40,51,547zzwqbiugzphhnrhj3z5k5i,1,3.1,48.7,2023-01-08T15:41:27.603Z,2023-01-09T07:00:04Z,3971187563,376,,3971347377,179,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975815,329,1,1,40,59,547zzwqbiugzphhnrhj3z5k5i,1,15.8,49,2023-01-08T15:41:34.838Z,2023-01-09T07:00:04Z,3970556543,212,54.3,3970556541,141,76.9,3970556545,213,0.4,3970556547,1,,3970556539,140,64.3,3970556535,199,,3970556537,56,Center,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975813,388,4,1,41,0,b7jmo07lqav0wfe2mtlzyspak,1,32.1,31.1,2023-01-08T15:41:36.598Z,2023-01-09T07:00:03Z,3970556513,13,,3970556525,152,,3970556515,294,,3970556583,189,,3970556519,56,Back,3971481799,285,,3970556623,233,330,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975817,330,4,1,41,0,547zzwqbiugzphhnrhj3z5k5i,0,67.9,68.9,2023-01-08T15:41:36.599Z,2023-01-09T07:00:03Z,3970556783,233,388,3971347453,178,,3970556729,189,,3970556551,13,,3970556553,294,,3971481797,286,,3970556555,56,Center,3970556557,152,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975911,389,1,1,41,16,b7jmo07lqav0wfe2mtlzyspak,1,29.6,26.6,2023-01-08T15:41:51.673Z,2023-01-09T07:00:02Z,3970557111,213,0.5,3970557109,212,7.8,3970557099,5,,3970557107,141,31.8,3970557105,140,36.2,3971347513,178,,3970557101,152,,3970557103,56,Back,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975939,390,1,1,41,18,b7jmo07lqav0wfe2mtlzyspak,1,32.8,39,2023-01-08T15:41:53.983Z,2023-01-09T07:00:01Z,3970557289,213,1.8,3971347533,178,,3970557281,56,Back,3970557283,140,29.6,3970557287,212,16.5,3970557285,141,62.7,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975953,391,1,1,41,20,b7jmo07lqav0wfe2mtlzyspak,1,25.6,60.2,2023-01-08T15:41:56.479Z,2023-01-09T07:00:00Z,3970557361,141,29.8,3970557363,212,22.3,3970557359,140,33.6,3971347539,178,,3970557357,56,Back,3970557365,213,5.1,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975987,392,1,1,41,24,b7jmo07lqav0wfe2mtlzyspak,0,34.8,18.8,2023-01-08T15:41:59.795Z,2023-01-09T06:59:59Z,3970557561,140,84.0,3970557563,141,11.6,3970557565,212,51.9,3971347563,178,,3970557557,155,,3970557567,213,6.2,3970557559,56,Right,3970557569,1,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495975999,331,49,1,41,28,547zzwqbiugzphhnrhj3z5k5i,1,15.8,87.9,2023-01-08T15:42:04.121Z,2023-01-09T06:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976019,332,3,1,41,29,547zzwqbiugzphhnrhj3z5k5i,1,13.4,91.6,2023-01-08T15:42:05.170Z,2023-01-09T06:59:57Z,3971187943,464,,3971347665,178,,3970557715,56,Back,3970557717,285,,3970557723,233,393,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976003,393,45,1,41,29,b7jmo07lqav0wfe2mtlzyspak,0,86.6,8.4,2023-01-08T15:42:05.170Z,2023-01-09T06:59:58Z,3970557627,56,Right,3970557629,286,,3970557737,233,332,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976055,333,1,1,41,32,547zzwqbiugzphhnrhj3z5k5i,0,21.2,92.2,2023-01-08T15:42:08.601Z,2023-01-09T06:59:56Z,3970557929,1,,3970557923,141,47.8,3970557921,140,80.9,3970557917,155,,3970557927,213,5.8,3970557925,212,69.6,3970557919,56,Center,3971347687,178,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976051,394,49,1,41,37,b7jmo07lqav0wfe2mtlzyspak,1,19.9,53.4,2023-01-08T15:42:13.576Z,2023-01-09T06:59:55Z,,,,,,,,,,,,,,,,,,,,,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976063,395,1,1,41,38,b7jmo07lqav0wfe2mtlzyspak,0,19.9,53.5,2023-01-08T15:42:13.625Z,2023-01-09T06:59:55Z,3970557969,141,100.0,3971347711,178,,3970557973,213,1.1,3970557971,212,36.6,3970557961,56,Back,3970558339,1,,3970557965,140,36.6,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976189,334,5,1,41,41,547zzwqbiugzphhnrhj3z5k5i,1,65.4,-1.6,2023-01-08T15:42:17.265Z,2023-01-09T01:11:35Z,3970558793,233,396,3970558769,56,Right,3970558771,347,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976085,396,5,1,41,41,b7jmo07lqav0wfe2mtlzyspak,0,34.6,101.6,2023-01-08T15:42:17.265Z,2023-01-09T01:11:36Z,3970558121,56,Back,3970558123,347,,3970558797,233,334,,,,,,,,,,,,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976213,335,1,1,41,56,547zzwqbiugzphhnrhj3z5k5i,1,60.5,0,2023-01-08T15:42:31.718Z,2023-01-09T06:59:54Z,3970558913,140,44.5,3970558911,56,Back,3970558915,141,5.2,3970558909,107,,3970558917,212,17.3,3970558919,213,2.9,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976221,336,1,1,41,58,547zzwqbiugzphhnrhj3z5k5i,1,45.3,2.4,2023-01-08T15:42:33.870Z,2023-01-09T06:59:54Z,3970558979,213,2.2,3971347747,178,,3970558973,140,30.4,3970558971,56,Back,3970558975,141,34.9,3970558977,212,27.1,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976229,337,1,1,42,1,547zzwqbiugzphhnrhj3z5k5i,1,30.8,36.8,2023-01-08T15:42:36.964Z,2023-01-09T06:59:53Z,3971347763,178,,3970559049,213,1.5,3970559045,141,71.2,3970559047,212,23.5,3970559041,56,Back,3970559043,140,32.9,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976237,338,1,1,42,3,547zzwqbiugzphhnrhj3z5k5i,1,30.6,74.1,2023-01-08T15:42:39.350Z,2023-01-09T06:59:52Z,3970559095,140,46.5,3970559097,141,90.6,3970559093,56,Back,3971347785,178,,3970559101,213,0.6,3970559099,212,20.1,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976263,339,1,1,42,6,547zzwqbiugzphhnrhj3z5k5i,1,45.8,83.9,2023-01-08T15:42:41.888Z,2023-01-09T06:59:51Z,3970559199,212,12.1,3970559201,213,3.8,3970559193,56,Back,3970559197,141,72.7,3971347803,178,,3970559195,140,36.9,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976279,340,1,1,42,9,547zzwqbiugzphhnrhj3z5k5i,0,37.8,69.4,2023-01-08T15:42:44.866Z,2023-01-09T06:59:50Z,3970559303,56,Right,3970559301,155,,3970559307,141,18.5,3970559305,140,74.1,3971347815,178,,3970559309,212,51.5,3970559313,1,,3970559311,213,5.5,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976281,397,1,1,42,11,b7jmo07lqav0wfe2mtlzyspak,1,26.3,77,2023-01-08T15:42:47.535Z,2023-01-09T06:59:50Z,3971188369,213,5.4,3970559315,56,Back,3971347847,388,,3971188361,3,,3971188363,140,34.5,3971188365,141,62.0,3971188367,212,13.3,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976299,398,61,1,42,13,b7jmo07lqav0wfe2mtlzyspak,0,34.3,67.8,2023-01-08T15:42:48.698Z,2023-01-09T06:59:49Z,3971347979,388,,3970559425,56,Back,,,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496125271,1014,67,1,42,14,547zzwqbiugzphhnrhj3z5k5i,1,65.7,27.9,2023-01-08T15:42:49.712Z,2023-01-09T06:59:49Z,3971360483,233,1348,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496125269,1348,67,1,42,14,b7jmo07lqav0wfe2mtlzyspak,0,34.3,72.1,2023-01-08T15:42:49.713Z,2023-01-09T06:59:48Z,3971360487,233,1014,,,,,,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976333,341,1,1,42,14,547zzwqbiugzphhnrhj3z5k5i,1,64.6,25.4,2023-01-08T15:42:49.739Z,2023-01-09T06:59:48Z,3970559599,140,71.4,3970559605,213,0.6,3970559603,212,8.6,3970559601,141,32.5,3970559597,56,Center,3971348025,178,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976369,342,1,1,42,16,547zzwqbiugzphhnrhj3z5k5i,1,75.2,30.1,2023-01-08T15:42:52.514Z,2023-01-09T06:59:47Z,3970559797,56,Center,3970559803,212,29.4,3970559801,141,70.0,3970559805,213,1.2,3971348045,178,,3970559799,140,86.0,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976397,343,1,1,42,20,547zzwqbiugzphhnrhj3z5k5i,1,84.8,80,2023-01-08T15:42:56.473Z,2023-01-09T06:42:09Z,3970559945,213,2.9,3970559939,140,71.6,3970559941,141,84.1,3970559943,212,14.1,3971348061,178,,3970559937,56,Left,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976411,344,1,1,42,24,547zzwqbiugzphhnrhj3z5k5i,0,74.9,78.1,2023-01-08T15:42:59.671Z,2023-01-09T06:59:45Z,3970560011,141,47.6,3971348083,178,,3970560015,213,5.4,3970560009,140,92.3,3971188727,223,,3971188675,2,,3970560013,212,27.6,3971188729,20,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3970560007,56,Center,3970560005,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976431,399,12,1,42,25,b7jmo07lqav0wfe2mtlzyspak,1,6.7,52,2023-01-08T15:43:01.187Z,2023-01-09T06:59:45Z,3970560137,56,Back,3971348103,388,,3970560141,141,38.0,3970560143,212,26.3,3970560147,15,,3970560139,140,30.1,3970560145,213,5.9,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976443,345,1,1,42,27,547zzwqbiugzphhnrhj3z5k5i,1,74.8,64.6,2023-01-08T15:43:03.344Z,2023-01-09T06:59:44Z,3970560199,56,Center,3971188999,140,81.1,3971189005,213,5.6,3971189003,212,8.4,3971189001,141,56.9,3971348205,388,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976497,346,1,1,42,30,547zzwqbiugzphhnrhj3z5k5i,1,82.2,64.4,2023-01-08T15:43:05.711Z,2023-01-09T06:59:43Z,3970560539,141,89.7,3970560543,213,2.0,3970560541,212,18.5,3971348247,178,,3970560537,140,75.6,3970560535,56,Left,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976527,347,1,1,42,34,547zzwqbiugzphhnrhj3z5k5i,1,83,82.5,2023-01-08T15:43:10.077Z,2023-01-09T06:59:40Z,3970560703,213,4.2,3970560701,212,36.5,3970560699,141,34.6,3970560705,1,,3970560695,56,Center,3970560697,140,67.4,3971348297,178,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976557,348,1,1,42,37,547zzwqbiugzphhnrhj3z5k5i,1,63.6,36.1,2023-01-08T15:43:13.417Z,2023-01-09T06:59:40Z,3970560831,56,Center,3970560827,155,,3970560835,140,76.9,3971348343,178,,3970560845,213,0.1,3970560839,141,39.2,3970560843,212,14.1,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976567,349,1,1,42,41,547zzwqbiugzphhnrhj3z5k5i,1,70,41.1,2023-01-08T15:43:17.094Z,2023-01-09T06:59:39Z,3970560911,56,Center,3970560913,140,61.8,3970560915,141,42.4,3970560917,212,8.7,3970560919,213,3.0,3971348363,178,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976581,350,1,1,42,42,547zzwqbiugzphhnrhj3z5k5i,1,61.5,45.5,2023-01-08T15:43:18.606Z,2023-01-09T06:59:38Z,3970560991,56,Center,3970560993,140,68.4,3970560995,141,54.2,3970560997,212,9.4,3971348387,178,,3970560999,213,0.7,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976595,351,1,1,42,45,547zzwqbiugzphhnrhj3z5k5i,1,67.3,56.1,2023-01-08T15:43:21.007Z,2023-01-09T06:59:37Z,3970561065,141,56.0,3970561057,56,Center,3970561071,213,3.1,3970561061,140,58.2,3971348415,178,,3970561069,212,9.6,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976627,352,1,1,42,46,547zzwqbiugzphhnrhj3z5k5i,1,58.6,57.6,2023-01-08T15:43:21.869Z,2023-01-09T06:59:36Z,3970561247,140,55.2,3970561245,56,Left,3970561249,141,85.9,3971348433,178,,3970561253,213,1.8,3970561251,212,19.6,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976635,353,1,1,42,49,547zzwqbiugzphhnrhj3z5k5i,1,58,80.4,2023-01-08T15:43:24.838Z,2023-01-09T06:59:35Z,3971348459,178,,3970561307,213,0.9,3970561305,212,10.5,3970561303,141,92.6,3970561301,140,64.1,3970561299,56,Left,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495976653,354,1,1,42,49,547zzwqbiugzphhnrhj3z5k5i,1,64.6,91.3,2023-01-08T15:43:25.506Z,2023-01-09T06:59:35Z,3970561379,140,56.9,3970561383,141,88.4,3970561387,212,8.3,3971348621,178,,3970561389,213,3.4,3970561375,56,Left,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
