id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2465833897,369,80,1,46,10,2nhn3ikl1ciq34w3hcp883d6p,0,14.3,42.3,2022-10-01T17:01:31.194Z,2022-10-02T09:55:24Z,3813426587,178,,,,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834003,370,1,1,46,12,2nhn3ikl1ciq34w3hcp883d6p,1,16.1,42.9,2022-10-01T17:01:33.775Z,2022-10-02T09:55:23Z,3811157881,1,,3811157875,141,81.5,3811157871,56,Left,3811157877,212,54.2,3811157873,140,61.3,3813426721,178,,3811157867,157,,3811157879,213,0.5,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,3811157869,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834013,371,44,1,46,15,2nhn3ikl1ciq34w3hcp883d6p,1,57.4,78.4,2022-10-01T17:01:36.492Z,2022-10-02T09:55:23Z,3811157933,56,Center,3811157997,233,414,3811157935,286,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834023,414,44,1,46,15,547zzwqbiugzphhnrhj3z5k5i,0,42.6,21.6,2022-10-01T17:01:36.493Z,2022-10-02T09:55:23Z,3811157977,285,,3811158049,233,371,3811157975,56,Back,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834039,372,1,1,46,15,2nhn3ikl1ciq34w3hcp883d6p,1,56.7,77.8,2022-10-01T17:01:36.543Z,2022-10-02T09:55:22Z,3811158087,3,,3811158097,212,14.6,3811158093,140,69.5,3813426969,388,,3811158089,168,,3811158099,213,5.9,3811158091,56,Center,3811158095,141,69.6,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466038283,800,61,1,46,15,2nhn3ikl1ciq34w3hcp883d6p,0,63.6,77.2,2022-10-01T17:01:37.147Z,2022-10-02T09:55:22Z,3813427645,15,,3812300305,56,Center,3813427647,178,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834077,415,1,1,46,17,547zzwqbiugzphhnrhj3z5k5i,1,28.9,19.3,2022-10-01T17:01:38.560Z,2022-10-02T09:55:22Z,3811158281,140,35.3,3811158285,212,6.8,3813427911,388,,3811158283,141,17.7,3811158279,56,Back,3811158287,213,6.1,3811158275,3,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834087,416,49,1,46,18,547zzwqbiugzphhnrhj3z5k5i,1,35.8,21.3,2022-10-01T17:01:39.519Z,2022-10-02T09:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834103,417,1,1,46,19,547zzwqbiugzphhnrhj3z5k5i,1,34,20.1,2022-10-01T17:01:40.158Z,2022-10-02T09:55:20Z,3811158385,141,10.4,3811158389,213,3.7,3811158381,56,Back,3813428085,178,,3811158387,212,13.3,3811158383,140,23.0,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834139,418,1,1,46,19,547zzwqbiugzphhnrhj3z5k5i,1,30.5,10.5,2022-10-01T17:01:40.979Z,2022-10-02T09:55:20Z,3811158565,212,15.7,3811158569,1,,3811158561,140,37.8,3813428227,178,,3811158559,56,Back,3811158567,213,1.1,3811158563,141,30.7,3811158557,157,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834153,419,1,1,46,22,547zzwqbiugzphhnrhj3z5k5i,0,39.9,25.8,2022-10-01T17:01:43.248Z,2022-10-02T09:55:20Z,3813428315,388,,3811158627,213,5.8,3811158623,141,7.1,3811158617,3,,3811158625,212,25.6,3811158621,140,61.1,3811158619,56,Right,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834185,373,1,1,46,24,2nhn3ikl1ciq34w3hcp883d6p,1,48.2,91.7,2022-10-01T17:01:45.439Z,2022-10-02T09:55:19Z,3811158787,212,26.2,3811158783,140,26.9,3813428441,178,,3811158785,141,71.5,3811158789,213,3.7,3811158781,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834191,374,49,1,46,25,2nhn3ikl1ciq34w3hcp883d6p,1,38.9,78.7,2022-10-01T17:01:47.028Z,2022-10-02T09:55:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834261,375,1,1,46,25,2nhn3ikl1ciq34w3hcp883d6p,1,38.6,78.8,2022-10-01T17:01:47.074Z,2022-10-02T09:55:19Z,3811159147,213,3.7,3811159143,141,49.3,3813428705,178,,3811159141,140,8.7,3811159145,212,37.3,3813696467,1,,3811159139,56,Back,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834305,376,1,1,46,31,2nhn3ikl1ciq34w3hcp883d6p,0,14.1,52.1,2022-10-01T17:01:52.448Z,2022-10-02T09:55:18Z,3813428811,178,,3811159383,212,34.3,3811159379,140,21.6,3811159735,1,,3811160129,155,,3811159385,213,1.3,3811159381,141,100.0,3811159377,56,Back,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834323,377,5,1,46,33,2nhn3ikl1ciq34w3hcp883d6p,0,27.4,101.4,2022-10-01T17:01:54.922Z,2022-10-02T05:47:01Z,3811159477,347,,3811159587,233,420,3811159475,56,Back,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834335,420,5,1,46,33,547zzwqbiugzphhnrhj3z5k5i,1,72.6,-1.4,2022-10-01T17:01:54.922Z,2022-10-02T05:47:00Z,3811159547,347,,3811159561,233,377,3811159545,56,Right,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834761,421,1,1,46,53,547zzwqbiugzphhnrhj3z5k5i,0,69.7,0,2022-10-01T17:02:15.134Z,2022-10-02T09:55:18Z,3811161747,212,22.7,3811161743,140,87.7,3811161749,213,0.6,3811161741,56,Right,3811161745,141,16.8,3813696461,1,,3811161739,107,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834745,378,44,1,46,55,2nhn3ikl1ciq34w3hcp883d6p,1,13.3,81.6,2022-10-01T17:02:16.630Z,2022-10-02T09:55:17Z,3811161645,285,,3811161821,233,422,3811161643,56,Back,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834769,422,44,1,46,55,547zzwqbiugzphhnrhj3z5k5i,0,86.7,18.4,2022-10-01T17:02:16.631Z,2022-10-02T09:55:17Z,3811161863,233,378,3811161791,56,Right,3811161793,286,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834767,379,1,1,46,55,2nhn3ikl1ciq34w3hcp883d6p,0,14.5,83.3,2022-10-01T17:02:16.666Z,2022-10-02T09:55:16Z,3811161783,212,11.7,3811161775,56,Back,3813429417,388,,3811161777,140,10.3,3811161773,3,,3811161781,141,67.3,3811161785,213,4.3,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834787,423,61,1,46,55,547zzwqbiugzphhnrhj3z5k5i,1,86.8,18.4,2022-10-01T17:02:16.690Z,2022-10-02T09:55:16Z,3813429637,15,,3811161907,56,Right,3813429641,388,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834823,380,5,1,47,0,2nhn3ikl1ciq34w3hcp883d6p,1,-0.6,80.9,2022-10-01T17:02:21.915Z,2022-10-02T05:47:37Z,3811162011,56,Back,3811162013,346,,3811162151,233,424,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834835,424,5,1,47,0,547zzwqbiugzphhnrhj3z5k5i,0,100.6,19.1,2022-10-01T17:02:21.915Z,2022-10-02T05:47:36Z,3811162047,346,,3811162155,233,380,3811162045,56,Right,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465837849,408,1,1,47,30,2nhn3ikl1ciq34w3hcp883d6p,1,5,58.4,2022-10-01T17:02:51.393Z,2022-10-02T09:55:16Z,3811178423,140,47.8,3811178427,212,48.2,3811178435,237,,3811178431,1,,3811178425,141,84.2,3811178421,56,Back,3811178429,213,0.4,3811178419,124,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835445,381,1,1,47,33,2nhn3ikl1ciq34w3hcp883d6p,1,49.3,93.8,2022-10-01T17:02:54.446Z,2022-10-02T09:55:15Z,3811165377,141,57.9,3811165381,212,24.4,3811165373,140,50.4,3813430467,388,,3811165371,56,Center,3811165383,213,4.8,3811165369,3,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835493,382,1,1,47,35,2nhn3ikl1ciq34w3hcp883d6p,1,50.3,78.7,2022-10-01T17:02:56.496Z,2022-10-02T09:55:15Z,3811165599,3,,3811165605,141,69.0,3813430617,388,,3811165609,213,6.0,3811165601,56,Center,3811165607,212,24.6,3811165603,140,72.9,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466038793,801,1,1,47,36,2nhn3ikl1ciq34w3hcp883d6p,0,61,74.7,2022-10-01T17:02:57.947Z,2022-10-02T09:55:15Z,3812303215,140,76.7,3813430829,178,,3812303211,3,,3812303219,212,18.1,3812303221,213,0.4,3812303213,56,Left,3812303217,141,85.6,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835567,425,61,1,47,40,547zzwqbiugzphhnrhj3z5k5i,0,17.4,8.6,2022-10-01T17:03:01.531Z,2022-10-02T09:55:14Z,3813431023,178,,3811166001,56,Back,,,,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835699,384,5,1,47,41,2nhn3ikl1ciq34w3hcp883d6p,1,86.4,101.5,2022-10-01T17:03:02.854Z,2022-10-02T05:48:25Z,3811166683,56,Left,3811166711,233,426,3811166685,347,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835599,426,5,1,47,41,547zzwqbiugzphhnrhj3z5k5i,0,13.6,-1.5,2022-10-01T17:03:02.854Z,2022-10-02T05:48:25Z,3811166163,347,,3811166761,233,384,3811166157,56,Back,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835727,385,1,1,47,44,2nhn3ikl1ciq34w3hcp883d6p,1,87.3,100,2022-10-01T17:03:05.828Z,2022-10-02T09:55:13Z,3811166889,213,3.5,3811166881,56,Left,3811166885,141,92.9,3811166879,107,,3811166887,212,15.3,3811166883,140,73.9,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835669,383,43,1,47,44,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-10-01T17:03:05.851Z,2022-10-01T17:03:09Z,3811166543,212,12.6,3811166541,141,93.6,3811166545,213,2.9,3811166607,144,1,3811166539,140,67.7,3811166537,56,Left,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835747,386,1,1,47,47,2nhn3ikl1ciq34w3hcp883d6p,1,73.8,95.9,2022-10-01T17:03:09.121Z,2022-10-02T09:55:12Z,3813431515,178,,3811166993,212,15.9,3811166987,56,Left,3811166995,213,5.6,3811166991,141,80.8,3811166989,140,85.4,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835785,387,1,1,47,49,2nhn3ikl1ciq34w3hcp883d6p,1,81.8,85.1,2022-10-01T17:03:10.539Z,2022-10-02T09:55:11Z,3811167213,141,65.2,3811167217,213,5.3,3811167215,212,16.4,3811167211,140,90.7,3811167209,56,Center,3812305797,210,13,3813431763,178,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835857,388,13,1,47,51,2nhn3ikl1ciq34w3hcp883d6p,1,84.2,73.7,2022-10-01T17:03:12.170Z,2022-10-02T09:55:11Z,3812305815,55,387,3812305825,146,98.0,3812305831,231,54.2,3812305827,147,9.4,3812305819,102,2.2,3812305829,230,97.3,3812305239,72,,3812304757,22,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,3811167617,56,3812305811,75,,,3812304759,64,,3812305821,103,6.9,3812305813,29,3812305243,153,,3812305823,215,,Center,,3813431891,178,,,,,,,,,,,
2465835869,427,49,1,47,56,547zzwqbiugzphhnrhj3z5k5i,1,1.6,87.1,2022-10-01T17:03:17.547Z,2022-10-02T09:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835971,428,1,1,47,56,547zzwqbiugzphhnrhj3z5k5i,1,1.6,87.3,2022-10-01T17:03:17.560Z,2022-10-02T09:55:10Z,3811168363,1,,3811168357,141,84.7,3811168353,56,Back,3811168361,213,6.2,3811168355,140,32.8,3813432189,178,,3811168359,212,32.8,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835985,429,1,1,48,2,547zzwqbiugzphhnrhj3z5k5i,0,38.5,80.6,2022-10-01T17:03:23.159Z,2022-10-02T09:55:09Z,3813432523,178,,3811168427,212,18.2,3811168423,140,55.8,3811168425,141,80.8,3811168429,213,0.0,3811168421,56,Left,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835981,389,49,1,48,3,2nhn3ikl1ciq34w3hcp883d6p,1,44.9,34.6,2022-10-01T17:03:24.524Z,2022-10-02T09:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836059,390,1,1,48,5,2nhn3ikl1ciq34w3hcp883d6p,1,47.3,24.2,2022-10-01T17:03:26.878Z,2022-10-02T09:55:07Z,3811168925,140,54.2,3811168929,212,12.4,3811168931,213,5.3,3813432791,178,,3811168927,141,9.4,3811168923,56,Right,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836081,391,1,1,48,6,2nhn3ikl1ciq34w3hcp883d6p,1,55,10,2022-10-01T17:03:27.903Z,2022-10-02T09:55:07Z,3811169051,56,Back,3811169055,140,32.0,3811169061,212,24.8,3813433047,178,,3811169057,141,18.0,3811169063,213,2.9,,,,,,,5zpg8fnqc4luuhlonsn5nbw4q,M. Gümüşkaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836151,392,1,1,48,9,2nhn3ikl1ciq34w3hcp883d6p,1,36.8,17,2022-10-01T17:03:30.974Z,2022-10-02T09:55:06Z,3811169439,56,Back,3811169445,212,21.1,3813433249,178,,3811169449,213,2.3,3811169441,140,23.1,3811169443,141,39.7,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836183,393,1,1,48,12,2nhn3ikl1ciq34w3hcp883d6p,1,26.6,29.4,2022-10-01T17:03:33.226Z,2022-10-02T09:55:06Z,3811169625,212,37.6,3811169621,140,33.9,3811169629,213,1.4,3811169623,141,83.5,3813696293,1,,3813433431,178,,3811169617,56,Back,3811169613,155,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836233,394,1,1,48,15,2nhn3ikl1ciq34w3hcp883d6p,1,37.9,85.2,2022-10-01T17:03:36.760Z,2022-10-02T09:55:05Z,3811169899,212,11.0,3811169895,140,47.7,3813433585,178,,3811169901,213,5.9,3811169897,141,79.6,3811169893,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836257,395,1,1,48,17,2nhn3ikl1ciq34w3hcp883d6p,0,52.1,90.4,2022-10-01T17:03:38.974Z,2022-10-02T09:55:04Z,3811170037,141,87.4,3811170033,56,Left,3813433723,178,,3811170041,213,6.1,3811170039,212,9.1,3811170035,140,60.5,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836267,430,8,1,48,18,547zzwqbiugzphhnrhj3z5k5i,1,44.3,10,2022-10-01T17:03:39.156Z,2022-10-02T09:55:04Z,3813433827,178,,3811170085,56,Back,3812309035,385,,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836551,396,5,1,48,18,2nhn3ikl1ciq34w3hcp883d6p,1,64.6,101.4,2022-10-01T17:03:40.099Z,2022-10-02T05:50:29Z,3811171675,347,,3811171671,56,Left,3811171725,233,431,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836277,431,5,1,48,18,547zzwqbiugzphhnrhj3z5k5i,0,35.4,-1.4,2022-10-01T17:03:40.099Z,2022-10-02T05:50:29Z,3811170129,347,,3811170125,56,Back,3811171745,233,396,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836595,397,1,1,48,36,2nhn3ikl1ciq34w3hcp883d6p,1,71.3,100,2022-10-01T17:03:57.749Z,2022-10-02T09:55:03Z,3811171923,107,,3811171929,140,72.3,3811171927,56,Left,3811171935,213,4.8,3811171931,141,87.2,3811171933,212,9.9,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836659,398,1,1,48,38,2nhn3ikl1ciq34w3hcp883d6p,1,68.2,95.8,2022-10-01T17:03:59.833Z,2022-10-02T09:55:03Z,3811172247,140,78.5,3811172255,213,6.1,3811172245,56,Left,3811172249,141,92.9,3813434253,178,,3811172253,212,11.0,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836677,399,3,1,48,39,2nhn3ikl1ciq34w3hcp883d6p,1,70.8,98.7,2022-10-01T17:04:00.768Z,2022-10-02T09:55:02Z,3811172335,286,,3811172333,56,Left,3812309499,465,,3811172393,233,432,3813434521,178,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836651,432,45,1,48,39,547zzwqbiugzphhnrhj3z5k5i,0,29.2,1.3,2022-10-01T17:04:00.768Z,2022-10-02T09:55:02Z,3811172427,233,399,3811172191,56,Back,3811172195,285,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836681,400,3,1,48,43,2nhn3ikl1ciq34w3hcp883d6p,0,79.9,77.2,2022-10-01T17:04:04.775Z,2022-10-02T09:55:00Z,3813434921,178,,3812309885,464,,3811172661,233,433,3811172349,286,,3811172347,56,Center,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836711,433,7,1,48,43,547zzwqbiugzphhnrhj3z5k5i,1,20.1,22.8,2022-10-01T17:04:04.971Z,2022-10-02T09:55:00Z,3811172645,233,400,3813434999,178,,3811172533,285,,3812309837,383,,3811172527,56,Back,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836717,434,49,1,48,45,547zzwqbiugzphhnrhj3z5k5i,1,22.4,20.9,2022-10-01T17:04:06.205Z,2022-10-02T09:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836735,435,1,1,48,45,547zzwqbiugzphhnrhj3z5k5i,0,22.5,20.8,2022-10-01T17:04:06.265Z,2022-10-02T09:54:59Z,3811172681,140,34.9,3813435321,178,,3811172685,212,16.9,3811172683,141,36.7,3811172687,213,0.7,3811172679,56,Back,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836753,401,49,1,48,46,2nhn3ikl1ciq34w3hcp883d6p,1,66.8,59.1,2022-10-01T17:04:07.497Z,2022-10-02T09:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836861,402,1,1,48,48,2nhn3ikl1ciq34w3hcp883d6p,1,69.6,59.2,2022-10-01T17:04:09.223Z,2022-10-02T09:54:57Z,3811173235,140,72.4,3813435611,178,,3811173239,212,21.1,3811173241,213,4.9,3811173233,56,Center,3811173237,141,28.5,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836925,403,1,1,48,52,2nhn3ikl1ciq34w3hcp883d6p,1,68.7,41.8,2022-10-01T17:04:13.698Z,2022-10-02T09:54:56Z,3811173629,141,42.2,3811173627,140,57.9,3811173625,56,Center,3813435771,178,,3811173631,212,11.3,3811173633,213,3.1,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465836993,404,1,1,48,55,2nhn3ikl1ciq34w3hcp883d6p,1,50.5,39.1,2022-10-01T17:04:16.266Z,2022-10-02T09:54:55Z,3811173971,141,48.5,3811173975,212,31.1,3811173969,140,21.5,3811173965,56,Back,3811173977,213,2.9,3813436079,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465837071,405,1,1,48,59,2nhn3ikl1ciq34w3hcp883d6p,0,24,53.5,2022-10-01T17:04:20.609Z,2022-10-02T09:54:54Z,3811174427,155,,3811174431,140,55.6,3811174439,1,,3811174435,212,46.3,3811174429,56,Left,3813436183,178,,3811174433,141,100.0,3811174437,213,0.8,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465837087,406,5,1,49,2,2nhn3ikl1ciq34w3hcp883d6p,0,55.4,100.8,2022-10-01T17:04:23.621Z,2022-10-02T05:52:06Z,3811174519,56,Left,3811175029,233,436,3811174521,347,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465837173,436,5,1,49,2,547zzwqbiugzphhnrhj3z5k5i,1,44.6,-0.8,2022-10-01T17:04:23.621Z,2022-10-02T05:52:05Z,3811174979,233,406,3811174925,56,Back,3811174927,347,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465837171,407,30,1,49,10,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-10-01T17:04:31.574Z,2022-10-02T05:52:08Z,3811174921,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465837183,437,30,1,49,10,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-01T17:04:31.574Z,2022-10-02T05:52:08Z,3811174965,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465859647,461,43,2,45,0,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-01T17:20:12.948Z,2022-10-01T17:24:25Z,3811296353,59,2,3811296349,42,0,3811296351,44,Defender,3811298821,144,18,3811296407,55,462,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
