id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,assist,qualifier/15/value,qualifier/17/value,qualifier/18/value
2446393191,291,1,1,40,43,547zzwqbiugzphhnrhj3z5k5i,1,50.4,93.8,2022-08-14T19:41:38.895Z,2022-08-15T11:02:37Z,3709126531,178,,3707888699,140,28.7,3707888697,56,Back,3707888705,213,3.9,3707888701,141,59.3,3709399153,1,,3707888703,212,32.7,,,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393235,292,1,1,40,46,547zzwqbiugzphhnrhj3z5k5i,1,37.9,58.1,2022-08-14T19:41:41.663Z,2022-08-15T11:02:36Z,3707888917,56,Back,3707888925,213,4.5,3707888921,141,29.5,3707888919,140,33.6,3707888923,212,20.0,3709126615,178,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393269,293,1,1,40,48,547zzwqbiugzphhnrhj3z5k5i,1,44.7,25.7,2022-08-14T19:41:44.435Z,2022-08-15T11:02:35Z,3707889107,141,5.0,3707889113,213,5.6,3707889109,212,21.9,3707889105,140,60.7,3709126741,178,,3707889103,56,Right,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393325,294,1,1,40,51,547zzwqbiugzphhnrhj3z5k5i,1,60.1,2.4,2022-08-14T19:41:47.031Z,2022-08-15T11:02:35Z,3707889403,56,Right,3707889411,213,0.6,3707889409,212,15.1,3707889405,140,71.7,3709127411,178,,3707889407,141,15.5,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393361,295,3,1,40,52,547zzwqbiugzphhnrhj3z5k5i,1,68.5,14,2022-08-14T19:41:47.850Z,2022-08-15T11:02:34Z,3707889593,286,,3708925181,464,,3707889607,233,334,3709127507,178,,3707889591,56,Right,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393307,334,45,1,40,52,89xivtxk59uzvhdsd6miao6tm,0,31.5,86,2022-08-14T19:41:47.850Z,2022-08-15T11:02:34Z,3707889625,233,295,3707889323,285,,3707889321,56,Back,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393373,296,1,1,40,57,547zzwqbiugzphhnrhj3z5k5i,0,92.2,28.3,2022-08-14T19:41:52.679Z,2022-08-15T11:02:33Z,3707889653,212,6.0,3707889649,140,89.5,3709127717,178,,3707889647,56,Center,3707889651,141,36.0,3707889655,213,2.1,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393405,335,8,1,40,57,89xivtxk59uzvhdsd6miao6tm,1,6.5,63.3,2022-08-14T19:41:52.897Z,2022-08-15T11:02:32Z,3709127811,178,,3708925331,384,,3707889817,56,Back,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446574529,789,44,1,40,59,89xivtxk59uzvhdsd6miao6tm,1,4.4,56.6,2022-08-14T19:41:54.822Z,2022-08-15T11:02:32Z,3708925685,285,,3708938879,233,866,3708925683,56,Back,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446574531,866,44,1,40,59,547zzwqbiugzphhnrhj3z5k5i,0,95.6,43.4,2022-08-14T19:41:54.823Z,2022-08-15T11:02:32Z,3708925687,56,Center,3708925689,286,,3708938887,233,789,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393477,336,11,1,40,59,89xivtxk59uzvhdsd6miao6tm,1,3.7,56.7,2022-08-14T19:41:54.983Z,2022-08-15T11:02:31Z,3707890207,56,Back,3709128165,388,,3707890209,88,,3708925845,378,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393723,337,80,1,41,28,89xivtxk59uzvhdsd6miao6tm,0,9.7,59.1,2022-08-14T19:42:24.315Z,2022-08-15T11:02:31Z,3709128245,178,,,,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393815,338,1,1,41,35,89xivtxk59uzvhdsd6miao6tm,0,16.1,48.9,2022-08-14T19:42:30.778Z,2022-08-15T11:02:30Z,3707892103,140,61.9,3707892111,1,,3707892099,198,,3707892109,213,6.1,3707892101,56,Center,3707892105,141,34.8,3707892097,157,,3707892107,212,49.0,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,3709128373,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393831,297,44,1,41,38,547zzwqbiugzphhnrhj3z5k5i,1,34.3,69,2022-08-14T19:42:33.899Z,2022-08-15T11:02:29Z,3707892173,56,Back,3707892195,233,339,3707892177,285,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393823,339,44,1,41,38,89xivtxk59uzvhdsd6miao6tm,0,65.7,31,2022-08-14T19:42:33.900Z,2022-08-15T11:02:29Z,3707892229,233,297,3707892141,56,Center,3707892143,286,,,,,,,,,,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393845,298,1,1,41,38,547zzwqbiugzphhnrhj3z5k5i,1,33.4,70.7,2022-08-14T19:42:33.984Z,2022-08-15T11:02:29Z,3707892285,140,35.6,3707892281,3,,3707892289,212,7.2,3707892291,213,5.0,3707892287,141,60.6,3707892283,56,Back,3709128685,388,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393875,300,49,1,41,39,547zzwqbiugzphhnrhj3z5k5i,1,38.6,62.3,2022-08-14T19:42:35.153Z,2022-08-15T11:02:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393859,299,1,1,41,39,547zzwqbiugzphhnrhj3z5k5i,1,38.6,62.3,2022-08-14T19:42:35.159Z,2022-08-15T11:02:28Z,3707892359,140,58.7,3707892363,212,22.2,3707892357,56,Center,3709128863,178,,3707892361,141,72.4,3707892365,213,0.3,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393931,301,1,1,41,45,547zzwqbiugzphhnrhj3z5k5i,1,44.2,83.5,2022-08-14T19:42:40.669Z,2022-08-15T11:02:26Z,3709128977,178,,3707892753,56,Back,3707892761,213,3.8,3707892755,140,27.5,3707892759,212,22.7,3707892757,141,62.4,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393953,302,1,1,41,46,547zzwqbiugzphhnrhj3z5k5i,1,28.3,68.7,2022-08-14T19:42:42.220Z,2022-08-15T11:02:26Z,3707892865,141,57.6,3707892869,213,3.6,3707892861,56,Back,3707892867,212,18.6,3709129681,178,,3707892863,140,12.1,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393989,303,1,1,41,48,547zzwqbiugzphhnrhj3z5k5i,1,10.5,59,2022-08-14T19:42:44.462Z,2022-08-15T11:02:26Z,3707893073,56,Back,3707893077,141,82.4,3709129769,178,,3707893081,213,0.9,3707893075,140,22.8,3707893079,212,20.5,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394021,304,1,1,41,51,547zzwqbiugzphhnrhj3z5k5i,1,15.1,82.6,2022-08-14T19:42:47.033Z,2022-08-15T11:02:25Z,3707893255,141,62.9,3707893259,213,4.0,3707893251,56,Back,3707893253,140,5.1,3707893257,212,17.0,3709129983,178,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394085,305,1,1,41,56,547zzwqbiugzphhnrhj3z5k5i,1,9.4,53.6,2022-08-14T19:42:51.918Z,2022-08-15T11:02:24Z,3707893639,212,23.7,3707893631,56,Back,3707893635,140,14.7,3709130071,178,,3707893641,213,4.9,3707893637,141,19.7,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394145,306,1,1,41,59,547zzwqbiugzphhnrhj3z5k5i,1,16.4,20,2022-08-14T19:42:54.840Z,2022-08-15T11:02:24Z,3707893973,56,Back,3709130153,178,,3707893977,141,21.5,3707893981,213,0.0,3707893975,140,45.6,3707893971,155,,3707893979,212,30.7,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394149,307,3,1,42,3,547zzwqbiugzphhnrhj3z5k5i,0,45.6,6,2022-08-14T19:42:59.239Z,2022-08-15T11:02:22Z,3709130443,178,,3708927079,465,,3707894001,286,,3707893999,56,Back,3707894083,233,340,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394157,340,7,1,42,3,89xivtxk59uzvhdsd6miao6tm,1,54.4,94,2022-08-14T19:42:59.309Z,2022-08-15T11:02:22Z,3707894075,233,307,3707894023,285,,3707894021,56,Left,3709130555,178,,3707894019,167,,3708927059,385,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394191,308,5,1,42,5,547zzwqbiugzphhnrhj3z5k5i,1,43.6,-1.4,2022-08-14T19:43:00.587Z,2022-08-15T08:14:27Z,3707894259,56,Back,3707894269,233,341,3707894261,347,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394161,341,5,1,42,5,89xivtxk59uzvhdsd6miao6tm,0,56.4,101.4,2022-08-14T19:43:00.587Z,2022-08-15T08:14:28Z,3707894275,233,308,3707894065,347,,3707894063,56,Left,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394205,309,1,1,42,9,547zzwqbiugzphhnrhj3z5k5i,1,47.4,0,2022-08-14T19:43:04.605Z,2022-08-15T11:02:22Z,3707894357,140,40.8,3707894355,56,Back,3707894363,213,1.9,3707894359,141,23.6,3707894353,107,,3707894361,212,18.7,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394235,310,1,1,42,11,547zzwqbiugzphhnrhj3z5k5i,1,48.2,11.3,2022-08-14T19:43:06.513Z,2022-08-15T11:02:21Z,3707894539,56,Back,3707894547,213,3.1,3707894545,212,25.5,3707894541,140,24.0,3707894543,141,14.3,3709130733,178,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446619011,1342,43,1,42,12,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-14T19:43:07.933Z,2022-08-15T08:52:21Z,3709163071,144,82,3709162901,178,0,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394271,311,1,1,42,13,547zzwqbiugzphhnrhj3z5k5i,1,33.7,10.3,2022-08-14T19:43:08.829Z,2022-08-15T11:02:21Z,3707894777,56,Back,3707894781,141,42.2,3707894785,213,2.0,3707894779,140,24.8,3707894783,212,23.6,3709130769,178,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394311,312,1,1,42,18,547zzwqbiugzphhnrhj3z5k5i,1,42.5,52.6,2022-08-14T19:43:14.265Z,2022-08-15T11:02:19Z,3707894999,155,,3707895009,213,5.7,3707895001,56,Right,3707895005,141,8.3,3707895007,212,57.7,3707895003,140,89.4,3709130809,178,,3707895011,1,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394347,313,1,1,42,22,547zzwqbiugzphhnrhj3z5k5i,1,85.3,3.9,2022-08-14T19:43:18.125Z,2022-08-15T11:02:19Z,3709130861,178,,3707895235,212,20.7,3707895231,140,89.1,3707895237,213,1.4,3707930271,154,,3707895233,141,33.7,3707895229,56,Center,3707930269,210,15,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2446394351,314,15,1,42,25,547zzwqbiugzphhnrhj3z5k5i,1,88.4,36,2022-08-14T19:43:21.223Z,2022-08-15T11:02:18Z,3707930279,29,,3707930295,82,,3707930321,233,342,3707930297,146,92.3,3707930289,103,19,3707930301,230,97.8,3707930303,231,46.4,3707930293,328,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3707930277,78,,3707895263,56,Center,3707895261,63,,3709131007,178,,3707930281,154,,3707930275,72,,3707930299,147,37.9,3707895259,22,3707930287,102,48.8,3707930283,55,,,,,,,,,,,,313,
2446394345,342,10,1,42,25,89xivtxk59uzvhdsd6miao6tm,1,10.1,63.8,2022-08-14T19:43:21.283Z,2022-08-15T11:02:18Z,3707930349,233,314,3709131043,178,,3707895223,56,Back,3707895221,94,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394437,315,1,1,42,28,547zzwqbiugzphhnrhj3z5k5i,1,75.1,59.2,2022-08-14T19:43:24.085Z,2022-08-15T11:02:17Z,3707931873,210,15,3707895723,56,Left,3707895731,213,0.8,3707895727,141,79.7,3707895729,212,18.6,3709131171,389,,3707895725,140,86.8,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2446394441,316,15,1,42,32,547zzwqbiugzphhnrhj3z5k5i,1,83.1,67.4,2022-08-14T19:43:28.120Z,2022-08-15T11:02:16Z,3707931961,233,343,3707931939,146,97.8,3707931907,20,,3707931931,215,,3707931915,29,,3707895745,56,Center,3707931925,102,48.9,3709131243,178,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,3707895743,64,,3707931913,78,,3707931943,147,53,3707931927,103,8.2,3707931919,55,315,3707895741,22,,,,,,,,,,,,,,,,,,,,,,,,
2446394497,343,10,1,42,33,89xivtxk59uzvhdsd6miao6tm,1,3.2,47.7,2022-08-14T19:43:28.810Z,2022-08-15T11:02:16Z,3707896043,179,,3707896045,182,,3707896041,173,,3708927921,376,,3707931979,233,316,3707896047,56,Back,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394509,317,1,1,42,35,547zzwqbiugzphhnrhj3z5k5i,1,83,21.5,2022-08-14T19:43:31.461Z,2022-08-15T11:02:16Z,3707896157,141,39.7,3707896159,212,12.8,3707896155,140,86.2,3709131445,178,,3707896161,213,1.3,3707896153,56,Center,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394557,318,1,1,42,37,547zzwqbiugzphhnrhj3z5k5i,1,90.2,31.8,2022-08-14T19:43:33.391Z,2022-08-15T11:02:15Z,3707896403,212,12.0,3707899689,154,,3707896399,140,92.0,3707899691,22,,3707899687,210,16,3709131533,178,,3707896405,213,1.4,3707896401,141,49.3,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3707896393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2446394561,319,16,1,42,41,547zzwqbiugzphhnrhj3z5k5i,1,94.8,50,2022-08-14T19:43:37.020Z,2022-08-15T11:02:15Z,3707899767,136,,3707899739,29,,3707899761,103,8.2,3708928977,396,50.1,3707896623,375,42:39.047,3707899763,214,,3707896615,20,,3707899765,328,,az21s916gcylcjy5riyia9239,J. Vossen,3707899759,102,48.6,3709131661,178,,3708928975,395,98,3707899745,154,,3707896619,374,2022-08-14 20:43:34.526,3709373065,16,,3707896417,56,Center,3707899769,230,3707896413,22,,3707899733,78,3707899771,231,3707899751,55,318,,,,,,97.4,,47.3
2446395207,344,1,1,43,23,89xivtxk59uzvhdsd6miao6tm,1,50.1,50,2022-08-14T19:44:18.790Z,2022-08-15T10:20:42Z,3707899793,140,37.8,3708929079,189,,3707899799,213,3.7,3707899791,56,Back,3707899801,279,G,3707899795,141,37.1,3707899797,212,15.6,3709132079,178,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395211,345,1,1,43,33,89xivtxk59uzvhdsd6miao6tm,1,43.1,25.4,2022-08-14T19:44:28.572Z,2022-08-15T11:02:13Z,3707899823,212,31.0,3707899817,56,Right,3707899821,141,11.0,3707899825,213,6.0,3709132547,178,,3708929089,189,,3707899819,140,71.1,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395243,347,1,1,43,35,89xivtxk59uzvhdsd6miao6tm,0,79,11.3,2022-08-14T19:44:30.755Z,2022-08-15T11:02:12Z,3707899973,213,1.8,3707899967,140,76.9,3707899971,212,11.6,3707899963,56,Center,3709134271,178,,3707899969,141,28.1,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395233,346,1,1,43,36,89xivtxk59uzvhdsd6miao6tm,0,80.5,24.9,2022-08-14T19:44:31.626Z,2022-08-15T11:02:12Z,3708939015,233,320,3707899895,212,3.2,3707899889,56,Center,3707899897,213,2.6,3709134483,178,,3707899891,140,77.8,3708929767,236,,3708929769,286,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,3707899893,141,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395229,320,74,1,43,36,547zzwqbiugzphhnrhj3z5k5i,1,18.5,71,2022-08-14T19:44:32.350Z,2022-08-15T11:02:11Z,3708929757,285,,3707899887,56,Back,3708939021,233,346,3709134573,178,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446575085,790,1,1,43,38,89xivtxk59uzvhdsd6miao6tm,1,73.9,23.5,2022-08-14T19:44:34.367Z,2022-08-15T11:02:11Z,3708930463,141,33.1,3708930459,56,Center,3708930465,212,9.4,3708930461,140,67.5,3708930467,213,2.4,3709134771,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395327,348,1,1,43,42,89xivtxk59uzvhdsd6miao6tm,0,68.3,22.6,2022-08-14T19:44:37.876Z,2022-08-15T11:02:10Z,3707900407,140,78.9,3707900413,213,6.2,3707900409,141,21.5,3707900405,56,Center,3709134879,178,,3707900411,212,11.2,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395343,349,1,1,43,45,89xivtxk59uzvhdsd6miao6tm,0,90.4,15.6,2022-08-14T19:44:40.923Z,2022-08-15T11:02:09Z,3708930479,20,,3707900477,141,18.4,3708930477,386,,3707900471,155,,3707900479,212,2.3,3707900473,56,Right,3708930475,225,,3707900469,2,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,3707900481,213,0.9,3707900475,140,91.7,3709135063,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395347,321,61,1,43,45,547zzwqbiugzphhnrhj3z5k5i,1,9.5,79.5,2022-08-14T19:44:41.033Z,2022-08-15T11:02:09Z,3709135185,178,,3707900501,56,Back,,,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446575223,867,44,1,43,46,547zzwqbiugzphhnrhj3z5k5i,1,5.5,64.7,2022-08-14T19:44:42.396Z,2022-08-15T11:02:08Z,3708931565,285,,3708938891,233,791,3708931563,56,Back,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446575227,791,44,1,43,46,89xivtxk59uzvhdsd6miao6tm,0,94.5,35.3,2022-08-14T19:44:42.397Z,2022-08-15T11:02:08Z,3708931573,286,,3708931571,56,Center,3708938899,233,867,,,,,,,,,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395389,322,12,1,43,47,547zzwqbiugzphhnrhj3z5k5i,1,5.2,64.5,2022-08-14T19:44:42.493Z,2022-08-15T11:02:08Z,3707900753,140,14.1,3708931845,15,,3707900759,213,0.3,3709135501,388,,3707900751,56,Back,3707900755,141,68.8,3707900757,212,9.8,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446620719,1332,67,1,43,48,89xivtxk59uzvhdsd6miao6tm,1,85.4,32.9,2022-08-14T19:44:44.109Z,2022-08-15T11:02:08Z,3709170755,233,1357,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446620713,1357,67,1,43,48,547zzwqbiugzphhnrhj3z5k5i,0,14.6,67.1,2022-08-14T19:44:44.110Z,2022-08-15T11:02:08Z,3709170775,233,1332,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446395413,350,16,1,43,51,89xivtxk59uzvhdsd6miao6tm,1,85.5,33.7,2022-08-14T19:44:46.911Z,2022-08-15T11:02:06Z,3707905425,230,98.2,3708932737,395,1.4,3707905415,80,,3707901997,72,,3707905423,136,,3707905421,458,,3707900857,22,,3707905427,231,47.9,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,3708932735,63,,3707905417,102,47.1,3707900861,56,Center,3708932739,396,53.7,3707902011,375,43:50.252,3709135753,178,,3707905419,103,8.9,3707902005,374,,,,,,,,,,,,,,,,2022-08-14 20:44:45.731,,
2446396093,323,1,1,44,45,547zzwqbiugzphhnrhj3z5k5i,1,49.9,50.1,2022-08-14T19:45:41.416Z,2022-08-15T10:11:28Z,3709132373,178,,3707904261,212,14.0,3708932785,189,,3707904265,279,G,3707904257,140,36.9,3707904259,141,54.6,3707904263,213,2.9,3707904255,56,Back,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446396119,324,1,1,44,49,547zzwqbiugzphhnrhj3z5k5i,1,39.8,57.2,2022-08-14T19:45:44.479Z,2022-08-15T11:02:06Z,3707904401,212,19.6,3707904395,56,Back,3707904399,141,80.9,3708932791,189,,3707904397,140,29.2,3707904403,213,2.2,3709136039,178,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446396161,325,1,1,44,52,547zzwqbiugzphhnrhj3z5k5i,1,34.2,77.2,2022-08-14T19:45:48.010Z,2022-08-15T11:02:04Z,3707904645,212,15.5,3707904641,140,23.8,3707904647,213,3.9,3707904639,56,Back,3707904643,141,61.1,3709136147,178,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446396193,326,1,1,44,55,547zzwqbiugzphhnrhj3z5k5i,1,27.7,59.7,2022-08-14T19:45:51.151Z,2022-08-15T11:02:03Z,3707904803,140,28.9,3709136215,178,,3707904809,213,1.5,3707904801,56,Back,3707904805,141,79.7,3707904807,212,13.7,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446396205,327,1,1,44,58,547zzwqbiugzphhnrhj3z5k5i,1,31.7,89.3,2022-08-14T19:45:53.598Z,2022-08-15T11:02:03Z,3707904857,141,92.0,3707904855,140,41.5,3707904859,212,10.5,3709136271,178,,3707904853,56,Back,3707904861,213,0.2,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
