id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2502221321,434,10,1,50,7,547zzwqbiugzphhnrhj3z5k5i,1,11.8,53.6,2023-01-29T18:20:40Z,2023-01-30T10:50:58Z,4003314125,94,,4003314957,233,389,4003314127,56,Back,4004098757,178,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502221305,390,61,1,50,7,1oyb7oym5nwzny8vxf03szd2h,1,85.8,46.1,2023-01-29T18:20:40.127Z,2023-01-30T10:50:57Z,4004098779,178,,4003314033,56,Center,,,,,,,,,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502221329,391,15,1,50,9,1oyb7oym5nwzny8vxf03szd2h,1,78.3,39.2,2023-01-29T18:20:42.061Z,2023-01-30T10:50:57Z,4003318741,230,98.1,4003314153,56,Center,4003318743,231,49.6,4004098825,178,,4003314151,18,,4003318737,146,88.5,4003318729,103,19,4003318733,328,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,4003318731,215,4003318507,82,,4003318727,102,46.1,4003837493,108,,4003837491,80,,4003318527,233,436,4003318721,29,,4003314149,22,,4003318739,147,,,43.5,4003318723,55,390,4003318503,20,,,
2502221475,436,10,1,50,11,547zzwqbiugzphhnrhj3z5k5i,1,9.9,57.6,2023-01-29T18:20:43.291Z,2023-01-30T10:50:57Z,4004098957,21,,4003318555,233,391,4004098955,389,,4003315037,94,,4003315039,56,Back,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502221357,392,6,1,50,11,1oyb7oym5nwzny8vxf03szd2h,1,87.5,44.7,2023-01-29T18:20:43.496Z,2023-01-30T07:46:30Z,4003314291,56,Center,4003315907,233,435,4003314293,75,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502221383,435,6,1,50,11,547zzwqbiugzphhnrhj3z5k5i,0,12.5,55.3,2023-01-29T18:20:43.496Z,2023-01-30T07:46:30Z,4003314443,73,,4003314437,56,Back,4003315913,233,392,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502221519,393,1,1,50,33,1oyb7oym5nwzny8vxf03szd2h,1,99.5,0.5,2023-01-29T18:21:05.868Z,2023-01-30T07:46:37Z,4003315293,141,60.8,4003315291,140,94.4,4003315281,6,,4003837713,72,,4003315279,2,,4003315287,223,,4003315297,213,1.7,4003315289,56,Center,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,4003315299,1,4004099029,178,,4003315295,212,41.4,4003315285,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2502221541,394,1,1,50,35,1oyb7oym5nwzny8vxf03szd2h,1,94.6,60.5,2023-01-29T18:21:08.027Z,2023-01-30T10:50:56Z,4003315415,56,Center,4003315423,213,4.3,4003317485,154,,4003315419,141,50.4,4003315421,212,7.6,4003317483,210,16,4003315417,140,91.6,4004099101,178,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,4003315413,3,4003317487,25,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2502221543,395,16,1,50,37,1oyb7oym5nwzny8vxf03szd2h,1,92.3,49.4,2023-01-29T18:21:09.521Z,2023-01-30T07:47:03Z,4003317521,55,394,4003316287,375,50:36.841,4003317515,79,,4003315431,17,,4003317527,103,34.8,4003316283,374,2023-01-29 18:21:08.983,4003315433,56,Center,4003317533,230,98.1,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,4003317529,214,4003317531,328,,4003838315,395,1.2,4003317519,154,,4003838317,396,49.6,4003316279,72,,4003838313,108,,4004099235,178,,4003317535,231,,,50.5,4003317525,102,50.0,4003317517,29,,4003316277,25
2502222009,396,30,1,51,36,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T18:22:08.742Z,2023-01-30T07:47:08Z,4003318003,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502222007,437,30,1,51,36,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-29T18:22:08.742Z,2023-01-30T07:47:08Z,4003317999,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228511,397,32,2,45,0,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T18:38:02.561Z,2023-01-29T18:38:04Z,4003353867,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228503,443,32,2,45,0,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-29T18:38:02.561Z,2023-01-30T00:33:38Z,4003353843,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228525,444,1,2,45,0,547zzwqbiugzphhnrhj3z5k5i,1,50.3,49.9,2023-01-29T18:38:03.053Z,2023-01-30T06:06:51Z,4003353961,213,3.4,4003353953,56,Back,4003353959,212,5.4,4003353963,279,S,4004083119,178,,4003353957,141,48.2,4003353955,140,45.3,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228539,445,1,2,45,2,547zzwqbiugzphhnrhj3z5k5i,0,46,49.2,2023-01-29T18:38:04.914Z,2023-01-30T10:50:56Z,4003354027,212,44.1,4003354025,141,100.0,4003354029,213,0.9,4003354019,155,,4004083151,178,,4003354021,56,Left,4003354031,1,,4003354023,140,70.7,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228639,398,5,2,45,5,1oyb7oym5nwzny8vxf03szd2h,1,29.1,-1.4,2023-01-29T18:38:07.650Z,2023-01-30T06:09:43Z,4003354547,56,Back,4003354549,347,,4003354555,233,446,,,,,,,,,,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228541,446,5,2,45,5,547zzwqbiugzphhnrhj3z5k5i,0,70.9,101.4,2023-01-29T18:38:07.650Z,2023-01-30T06:09:43Z,4003354033,56,Left,4003354035,347,,4003354559,233,398,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228659,399,1,2,45,17,1oyb7oym5nwzny8vxf03szd2h,0,25.1,0,2023-01-29T18:38:19.882Z,2023-01-30T10:50:55Z,4003354641,141,3.5,4003354633,107,,4003354643,212,16.0,4003354639,140,40.1,4003354645,213,0.2,4003354637,56,Back,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228667,400,43,2,45,18,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T18:38:20.975Z,2023-01-29T18:38:40Z,4003354681,213,0,4003354675,140,40.1,4003354679,212,0,4003354677,141,3.5,4003354673,56,Back,4003355721,144,1,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228679,447,1,2,45,19,547zzwqbiugzphhnrhj3z5k5i,1,59.1,94.1,2023-01-29T18:38:21.631Z,2023-01-30T10:50:55Z,4003354745,213,5.3,4003354737,56,Left,4003354735,3,,4003354741,141,84.2,4003354743,212,8.3,4004085103,388,,4003354739,140,63.7,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228693,448,1,2,45,20,547zzwqbiugzphhnrhj3z5k5i,0,63.7,87.2,2023-01-29T18:38:22.864Z,2023-01-30T10:50:54Z,4003354817,213,6.3,4003354811,140,71.0,4003354815,212,7.7,4004086911,388,,4003354809,56,Left,4003354813,141,87.1,4003354807,3,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228699,401,1,2,45,21,1oyb7oym5nwzny8vxf03szd2h,0,30.5,9.8,2023-01-29T18:38:24.519Z,2023-01-30T10:50:54Z,4003354843,141,7.3,4003354839,56,Back,4003354849,1,,4003354841,140,35.6,4004086919,178,,4003354837,157,,4003354847,213,6.0,4003354845,212,5.6,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228711,449,49,2,45,23,547zzwqbiugzphhnrhj3z5k5i,1,60.8,86.8,2023-01-29T18:38:25.575Z,2023-01-30T10:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228749,450,1,2,45,25,547zzwqbiugzphhnrhj3z5k5i,1,61,88.3,2023-01-29T18:38:28.206Z,2023-01-30T10:50:52Z,4003355113,56,Center,4003355121,213,4.8,4004086927,178,,4003355119,212,11.0,4003355115,140,61.6,4003355117,141,72.1,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502365567,1013,67,2,45,26,547zzwqbiugzphhnrhj3z5k5i,1,63.7,76.4,2023-01-29T18:38:28.774Z,2023-01-30T10:50:52Z,4004102643,233,900,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502365565,900,67,2,45,26,1oyb7oym5nwzny8vxf03szd2h,0,36.3,23.6,2023-01-29T18:38:28.775Z,2023-01-30T10:50:52Z,4004102651,233,1013,,,,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228763,451,1,2,45,26,547zzwqbiugzphhnrhj3z5k5i,1,63.1,77,2023-01-29T18:38:28.785Z,2023-01-30T10:50:51Z,4003355211,140,69.4,4003355213,141,75.9,4003355215,212,6.7,4004086933,178,,4003355217,213,6.2,4003355205,56,Center,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228773,452,1,2,45,28,547zzwqbiugzphhnrhj3z5k5i,0,69.4,75.9,2023-01-29T18:38:30.728Z,2023-01-30T10:50:50Z,4004086937,178,,4003355253,141,67.8,4003355249,56,Center,4003355257,213,4.0,4003355255,212,7.3,4003355251,140,64.8,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228779,402,49,2,45,29,1oyb7oym5nwzny8vxf03szd2h,1,31,41.5,2023-01-29T18:38:32.457Z,2023-01-30T10:50:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228823,403,3,2,45,29,1oyb7oym5nwzny8vxf03szd2h,1,31,41.7,2023-01-29T18:38:32.510Z,2023-01-30T10:50:49Z,4004086959,178,,4003355491,56,Back,4003731419,465,,4003355513,233,453,4003355493,285,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228785,453,45,2,45,29,547zzwqbiugzphhnrhj3z5k5i,0,69,58.3,2023-01-29T18:38:32.510Z,2023-01-30T10:50:49Z,4003355521,233,403,4003355525,286,,4003355315,56,Center,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228831,404,1,2,45,33,1oyb7oym5nwzny8vxf03szd2h,0,49.9,42.5,2023-01-29T18:38:35.865Z,2023-01-30T10:50:48Z,4003355547,212,16.3,4003355549,213,5.8,4003355545,141,32.1,4003355541,56,Center,4003355543,140,63.9,4004086965,178,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228847,454,8,2,45,33,547zzwqbiugzphhnrhj3z5k5i,1,38.8,67.2,2023-01-29T18:38:36.514Z,2023-01-30T10:50:47Z,4004086969,178,,4003355629,56,Back,4003731623,383,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228863,455,49,2,45,35,547zzwqbiugzphhnrhj3z5k5i,1,37.2,51.8,2023-01-29T18:38:38.090Z,2023-01-30T10:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228879,456,1,2,45,35,547zzwqbiugzphhnrhj3z5k5i,1,37,51.8,2023-01-29T18:38:38.145Z,2023-01-30T10:50:46Z,4003355779,212,26.6,4004086977,178,,4003355773,56,Back,4003355777,141,47.8,4003355781,213,3.2,4003355775,140,11.8,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228889,457,1,2,45,39,547zzwqbiugzphhnrhj3z5k5i,1,11.8,42.6,2023-01-29T18:38:41.665Z,2023-01-30T10:50:46Z,4003355843,56,Back,4004086985,178,,4003355851,213,5.3,4003355849,212,25.0,4003355845,140,25.9,4003355847,141,12.9,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228917,458,1,2,45,41,547zzwqbiugzphhnrhj3z5k5i,1,29.4,13.7,2023-01-29T18:38:43.675Z,2023-01-30T10:50:45Z,4004086989,178,,4003356015,56,Back,4003356017,140,46.2,4003356023,213,0.6,4003356013,155,,4003356021,212,21.4,4003356019,141,31.5,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228953,459,1,2,45,42,547zzwqbiugzphhnrhj3z5k5i,1,50,28.6,2023-01-29T18:38:45.399Z,2023-01-30T10:50:45Z,4003356199,140,55.6,4003356201,141,9.1,4004086997,178,,4003356203,212,14.5,4003356197,56,Right,4003356195,155,,4003356205,213,5.1,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228957,460,61,2,45,46,547zzwqbiugzphhnrhj3z5k5i,0,59.2,9.6,2023-01-29T18:38:48.659Z,2023-01-30T10:50:44Z,4003356209,56,Right,4004087011,178,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228963,405,49,2,45,48,1oyb7oym5nwzny8vxf03szd2h,1,40.8,95.3,2023-01-29T18:38:50.917Z,2023-01-30T10:50:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228981,406,1,2,45,50,1oyb7oym5nwzny8vxf03szd2h,1,43.9,81.6,2023-01-29T18:38:52.588Z,2023-01-30T10:50:42Z,4003356339,141,69.7,4003356343,213,4.0,4004087025,178,,4003356341,212,10.7,4003356335,56,Back,4003356337,140,37.3,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229011,407,1,2,45,52,1oyb7oym5nwzny8vxf03szd2h,1,41.3,74.4,2023-01-29T18:38:55.123Z,2023-01-30T10:50:41Z,4003356485,212,13.2,4003356479,56,Back,4003356487,213,3.1,4003356481,140,28.8,4004087035,178,,4003356483,141,76.0,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229039,408,1,2,45,57,1oyb7oym5nwzny8vxf03szd2h,1,23.8,71.9,2023-01-29T18:38:59.883Z,2023-01-30T10:50:40Z,4003356635,56,Back,4004087043,178,,4003356637,140,9.3,4003356643,213,3.7,4003356639,141,56.9,4003356641,212,18.3,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229095,409,1,2,45,59,1oyb7oym5nwzny8vxf03szd2h,0,10.7,56.2,2023-01-29T18:39:01.869Z,2023-01-30T10:50:40Z,4004087051,178,,4003356963,140,68.4,4003356959,157,,4003356975,1,,4003356961,56,Left,4003356969,212,68.1,4003356973,213,0.5,4003356965,141,100.0,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229101,410,5,2,46,5,1oyb7oym5nwzny8vxf03szd2h,0,66.2,102,2023-01-29T18:39:08.051Z,2023-01-30T07:23:23Z,4003357693,233,461,4003356989,56,Left,4003356991,347,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229229,461,5,2,46,5,547zzwqbiugzphhnrhj3z5k5i,1,33.8,-2,2023-01-29T18:39:08.051Z,2023-01-30T07:23:23Z,4003357685,56,Back,4003357689,233,410,4003357687,347,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229241,462,1,2,46,8,547zzwqbiugzphhnrhj3z5k5i,1,41.4,0,2023-01-29T18:39:10.660Z,2023-01-30T11:00:06Z,4003357791,189,,4003357769,141,24.9,4003357775,1,,4003357763,107,,4003357767,140,8.7,4003357771,212,38.9,4003357765,56,Back,4003357773,213,2.7,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229267,463,1,2,46,18,547zzwqbiugzphhnrhj3z5k5i,1,12.2,23.6,2023-01-29T18:39:21.486Z,2023-01-30T10:50:39Z,4004087091,178,,4003357925,141,27.6,4003357927,212,44.7,4003357923,140,54.7,4003357931,1,,4003357921,56,Center,4003357929,213,0.1,4003357919,155,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229275,464,1,2,46,21,547zzwqbiugzphhnrhj3z5k5i,0,54.1,21.5,2023-01-29T18:39:24.446Z,2023-01-30T10:50:39Z,4003357971,141,18.2,4003357965,3,,4004087103,388,,4003357967,56,Back,4003357973,212,20.3,4003357975,213,3.3,4003357969,140,34.9,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229273,411,43,2,46,22,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T18:39:24.990Z,2023-01-29T18:39:29Z,4003358173,144,44,4003357959,285,0,4003357957,56,Back,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229301,412,1,2,46,23,1oyb7oym5nwzny8vxf03szd2h,0,57.3,80.5,2023-01-29T18:39:26.009Z,2023-01-30T10:50:38Z,4003358115,212,14.2,4003358117,213,5.4,4003358107,3,,4004087111,388,,4003358111,140,65.7,4003358113,141,64.2,4003358109,56,Center,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229319,465,1,2,46,26,547zzwqbiugzphhnrhj3z5k5i,1,31.7,34.1,2023-01-29T18:39:28.595Z,2023-01-30T10:50:38Z,4003358183,212,20.6,4003358177,56,Back,4003358181,141,53.7,4003358175,157,,4004087131,178,,4003358187,1,,4003358179,140,46.7,4003358185,213,0.7,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229323,466,1,2,46,28,547zzwqbiugzphhnrhj3z5k5i,0,45.7,51.8,2023-01-29T18:39:30.742Z,2023-01-30T10:50:38Z,4003358215,212,14.8,4003358217,213,0.7,4004087139,388,,4003358207,3,,4003358211,140,56.6,4003358209,56,Center,4003358213,141,65.5,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229357,413,1,2,46,29,1oyb7oym5nwzny8vxf03szd2h,1,46.5,36.1,2023-01-29T18:39:31.699Z,2023-01-30T10:50:38Z,4003358375,155,,4003358381,141,64.6,4003358377,56,Center,4004087147,178,,4003358383,212,26.6,4003358379,140,63.8,4003358387,213,0.8,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229373,414,1,2,46,31,1oyb7oym5nwzny8vxf03szd2h,1,61.4,57.3,2023-01-29T18:39:33.736Z,2023-01-30T10:50:38Z,4003358475,213,2.2,4003358469,140,57.2,4003358465,3,,4003358471,141,65.7,4003358467,56,Center,4004087163,178,,4003358473,212,7.2,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229377,415,49,2,46,32,1oyb7oym5nwzny8vxf03szd2h,1,57.2,59.1,2023-01-29T18:39:35.075Z,2023-01-30T10:50:37Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229407,416,1,2,46,33,1oyb7oym5nwzny8vxf03szd2h,1,59.1,65.7,2023-01-29T18:39:36.197Z,2023-01-30T10:50:36Z,4003358647,213,1.9,4003358645,212,18.1,4003358641,140,53.6,4004087173,178,,4003358639,56,Left,4003358643,141,90.9,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229443,417,1,2,46,35,1oyb7oym5nwzny8vxf03szd2h,1,57.6,88.8,2023-01-29T18:39:38.420Z,2023-01-30T10:50:35Z,4003358797,56,Left,4004087177,178,,4003358805,213,0.2,4003358799,140,62.0,4003358803,212,4.7,4003358801,141,90.2,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229465,418,1,2,46,39,1oyb7oym5nwzny8vxf03szd2h,1,58.4,81.5,2023-01-29T18:39:41.724Z,2023-01-30T10:50:34Z,4004087185,178,,4003358937,141,66.9,4003358935,140,39.0,4003358941,213,3.6,4003358933,56,Back,4003358939,212,22.7,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229503,419,1,2,46,41,1oyb7oym5nwzny8vxf03szd2h,1,42.1,63.5,2023-01-29T18:39:44.364Z,2023-01-30T10:50:34Z,4003359169,140,57.6,4003359177,1,,4003359175,213,5.1,4003359167,56,Right,4004087193,178,,4003359171,141,10.0,4003359165,155,,4003359173,212,39.9,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502304285,808,3,2,46,46,1oyb7oym5nwzny8vxf03szd2h,0,60.5,2.2,2023-01-29T18:39:49.518Z,2023-01-30T10:50:33Z,4003786955,467,5f13ro5hgmago2bmqtzjw5ey,4003786951,286,,4003786949,56,Right,4003786953,464,,4004087205,178,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229507,420,4,2,46,47,1oyb7oym5nwzny8vxf03szd2h,1,60.7,2.8,2023-01-29T18:39:49.734Z,2023-01-30T10:50:33Z,4003359193,13,,4003359203,233,467,4003359201,286,,4003359199,265,,4003359195,56,Right,4003359197,152,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229499,467,4,2,46,47,547zzwqbiugzphhnrhj3z5k5i,0,39.3,97.2,2023-01-29T18:39:49.735Z,2023-01-30T10:50:32Z,4004087223,178,,4003359147,56,Back,4003359145,13,,4003359233,233,420,4003359149,152,,4003359151,265,,4003359153,285,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502229643,421,1,2,47,0,1oyb7oym5nwzny8vxf03szd2h,0,43.2,16.7,2023-01-29T18:40:02.963Z,2023-01-30T10:50:32Z,4003359943,152,,4003359939,5,,4003359941,155,,4004087255,178,,4003359955,1,,4003359947,140,88.1,4003359953,213,0.0,4003359951,212,47.2,99jqn2osue4tyo1l7yb93s639,D. Boyata,,4003359949,141,4003359987,189,,4003359945,56,Right,,,,,,,,,,,,,,,,,,18.5,,,,,,,,,,
2502229659,468,12,2,47,3,547zzwqbiugzphhnrhj3z5k5i,1,8.3,80.1,2023-01-29T18:40:06.231Z,2023-01-30T10:50:32Z,4003360065,213,1.2,4004087271,388,,4003360235,167,,4003360057,56,Back,4003360061,141,100.0,4003360233,15,,4003360063,212,15.0,4003360059,140,13.8,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
