id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/15/value,qualifier/14/value,qualifier/18/value,qualifier/19/value,qualifier/17/value
2498531197,483,1,2,45,59,1uk609mhtsfhokhaewjapb26,1,49.8,13.5,2023-01-18T20:53:56.004Z,2023-01-19T09:41:41Z,3984026533,140,54.4,3984026531,56,Right,3984026537,212,6.4,3984026539,213,5.6,3984026535,141,7.3,3984304043,178,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531217,484,1,2,46,1,1uk609mhtsfhokhaewjapb26,1,54.9,5.1,2023-01-18T20:53:57.102Z,2023-01-19T09:41:41Z,3984026629,212,11.5,3984026625,140,63.2,3984304075,178,,3984026627,141,16.1,3984026631,213,0.7,3984026623,56,Right,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531237,485,1,2,46,3,1uk609mhtsfhokhaewjapb26,1,62.1,7.8,2023-01-18T20:53:59.912Z,2023-01-19T09:41:40Z,3984026747,141,3.7,3984026751,213,5.8,3984304143,178,,3984026743,56,Right,3984026745,140,67.3,3984026749,212,6.1,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531249,486,1,2,46,7,1uk609mhtsfhokhaewjapb26,1,62.1,4.8,2023-01-18T20:54:03.352Z,2023-01-19T09:41:38Z,3984026801,56,Back,3984304193,178,,3984026807,212,25.7,3984026803,140,37.6,3984026809,213,3.2,3984026805,141,3.7,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531279,487,1,2,46,10,1uk609mhtsfhokhaewjapb26,1,38,8.7,2023-01-18T20:54:06.079Z,2023-01-19T09:41:37Z,3984304209,178,,3984026993,141,32.1,3984026991,140,13.0,3984026997,213,2.6,3984026989,56,Back,3984026995,212,30.7,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531295,488,1,2,46,16,1uk609mhtsfhokhaewjapb26,0,12.7,32.8,2023-01-18T20:54:12.533Z,2023-01-19T09:41:35Z,3984027109,155,,3984304273,178,,3984027119,213,6.2,3984027115,141,28.2,3984027113,140,53.6,3984027121,1,,3984027117,212,43.1,3984027111,56,Center,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531313,357,44,2,46,19,jb4xejoxjfk5a0a50bo8hvst,1,44.1,71.7,2023-01-18T20:54:15.284Z,2023-01-19T09:41:35Z,3984027241,56,Back,3984027247,233,489,3984027243,285,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531301,489,44,2,46,19,1uk609mhtsfhokhaewjapb26,0,55.9,28.3,2023-01-18T20:54:15.285Z,2023-01-19T09:41:35Z,3984027251,233,357,3984027167,56,Center,3984027169,286,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531317,358,1,2,46,19,jb4xejoxjfk5a0a50bo8hvst,0,43.9,72,2023-01-18T20:54:15.294Z,2023-01-19T09:41:34Z,3984027261,140,55.6,3984027267,213,0.3,3984027259,56,Center,3984027263,141,78.1,3984027265,212,13.0,3984027257,3,,3984304363,388,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531329,490,1,2,46,20,1uk609mhtsfhokhaewjapb26,0,36.3,23,2023-01-18T20:54:16.973Z,2023-01-19T09:41:34Z,3984027337,140,49.9,3984027333,3,,3984027339,141,8.9,3984027343,213,5.7,3984027335,56,Back,3984027341,212,17.2,3984304397,178,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531339,359,44,2,46,23,jb4xejoxjfk5a0a50bo8hvst,1,42.2,84.6,2023-01-18T20:54:19.304Z,2023-01-19T09:41:33Z,3984027391,285,,3984027389,56,Back,3984027401,233,491,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531333,491,44,2,46,23,1uk609mhtsfhokhaewjapb26,0,57.8,15.4,2023-01-18T20:54:19.305Z,2023-01-19T09:41:33Z,3984027363,56,Right,3984027409,286,,3984027405,233,359,,,,,,,,,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531351,360,1,2,46,23,jb4xejoxjfk5a0a50bo8hvst,0,41.7,84.7,2023-01-18T20:54:19.439Z,2023-01-19T09:41:32Z,3984027447,213,2.1,3984027441,141,95.1,3984027439,140,37.6,3984027435,3,,3984304481,388,,3984027445,212,8.3,3984027437,56,Back,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531387,492,1,2,46,27,1uk609mhtsfhokhaewjapb26,1,50.1,3.3,2023-01-18T20:54:23.028Z,2023-01-19T09:41:31Z,3984027619,212,21.1,3984027615,140,30.0,3984304501,178,,3984027617,141,4.0,3984027621,213,3.1,3984027613,56,Back,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531429,493,1,2,46,31,1uk609mhtsfhokhaewjapb26,1,32.1,14.9,2023-01-18T20:54:27.075Z,2023-01-19T09:41:30Z,3984027885,56,Back,3984027889,141,40.4,3984027891,212,28.8,3984304549,178,,3984027887,140,10.2,3984027893,213,2.5,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531447,494,1,2,46,38,1uk609mhtsfhokhaewjapb26,1,15.4,30.3,2023-01-18T20:54:34.992Z,2023-01-19T09:41:28Z,3984027993,213,6.1,3984027981,56,Right,3984027979,155,,3984027983,140,63.7,3984027997,1,,3984304565,178,,3984027985,141,20.0,3984027989,212,51.2,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531459,495,1,2,46,41,1uk609mhtsfhokhaewjapb26,1,61.6,23.3,2023-01-18T20:54:37.716Z,2023-01-19T09:41:28Z,3984304625,178,,3984028045,141,38.9,3984028049,213,1.9,3984028043,140,57.9,3984028047,212,11.3,3984028041,56,Center,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531487,496,1,2,46,43,1uk609mhtsfhokhaewjapb26,1,63.7,41.9,2023-01-18T20:54:39.710Z,2023-01-19T09:41:27Z,3984028187,213,3.6,3984028185,212,16.6,3984028181,140,49.8,3984028179,56,Back,3984028183,141,30.4,3984304649,178,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531981,369,45,2,46,48,jb4xejoxjfk5a0a50bo8hvst,0,47.2,70,2023-01-18T20:54:44.212Z,2023-01-19T09:41:25Z,3984031091,233,497,3984030983,285,,3984030981,56,Back,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531495,497,3,2,46,48,1uk609mhtsfhokhaewjapb26,1,52.8,30,2023-01-18T20:54:44.212Z,2023-01-19T09:41:25Z,3984028225,286,,3984266671,464,,3984028275,233,369,3984028223,56,Center,3984304695,178,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531503,362,45,2,46,49,jb4xejoxjfk5a0a50bo8hvst,0,43.5,78.1,2023-01-18T20:54:45.722Z,2023-01-19T09:28:16Z,3984028257,285,,3984028255,56,Back,3984028279,233,498,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531501,498,3,2,46,49,1uk609mhtsfhokhaewjapb26,1,56.5,21.9,2023-01-18T20:54:45.722Z,2023-01-19T09:28:16Z,3984266691,465,,3984304753,178,,3984031099,233,362,3984028251,56,Center,3984028253,286,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531491,361,43,2,46,50,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-01-18T20:54:46.579Z,2023-01-19T04:05:36Z,3984028209,56,Back,3984266765,144,61,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531507,499,1,2,46,51,1uk609mhtsfhokhaewjapb26,1,61.9,27.3,2023-01-18T20:54:47.070Z,2023-01-19T09:41:23Z,3984028289,212,15.6,3984028285,140,75.7,3984028287,141,35.8,3984304771,178,,3984028283,56,Center,3984028291,213,0.4,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531531,500,1,2,46,51,1uk609mhtsfhokhaewjapb26,1,70.9,39.8,2023-01-18T20:54:47.819Z,2023-01-19T09:41:23Z,3984029049,210,13,3984028411,56,Center,3984028419,213,5.8,3984030105,4,,3984028417,212,19.1,3984028413,140,87.4,3984029051,154,,3984028415,141,28.0,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,3984304853,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2498531533,501,13,2,46,54,1uk609mhtsfhokhaewjapb26,1,90.1,33.8,2023-01-18T20:54:50.681Z,2023-01-19T09:41:22Z,3984031059,328,,3984028751,20,,3984029077,103,16.7,3984028429,56,Center,3984029065,84,,3984029075,102,43.2,3984304891,178,,3984029081,230,94.5,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,3984029067,29,,3984029071,55,3984028425,22,,,500,3984029069,154,,3984028427,63,,3984029083,231,45.4,3984029079,214,,,,,,,,,,,,,,,,,,,,
2498531529,363,5,2,46,55,jb4xejoxjfk5a0a50bo8hvst,1,-1.4,58,2023-01-18T20:54:51.271Z,2023-01-19T06:03:04Z,3984028405,346,,3984028403,56,Back,3984035159,233,526,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532651,526,5,2,46,55,1uk609mhtsfhokhaewjapb26,0,101.4,42,2023-01-18T20:54:51.271Z,2023-01-19T06:03:04Z,3984034633,346,,3984035163,233,363,3984034631,56,Center,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531633,364,1,2,47,13,jb4xejoxjfk5a0a50bo8hvst,1,5.1,48.9,2023-01-18T20:55:10.002Z,2023-01-19T09:41:21Z,3984029009,141,72.3,3984029005,140,12.8,3984029025,237,,3984029001,124,,3984029013,212,17.8,3984029031,189,,3984029017,213,1.1,3984029003,56,Back,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531641,365,1,2,47,16,jb4xejoxjfk5a0a50bo8hvst,1,5.3,62.3,2023-01-18T20:55:12.563Z,2023-01-19T09:41:21Z,3984029089,140,10.1,3984029099,189,,3984029095,213,5.2,3984029087,56,Back,3984029093,212,11.2,3984305083,178,,3984029091,141,47.6,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531649,366,1,2,47,18,jb4xejoxjfk5a0a50bo8hvst,0,8,45.4,2023-01-18T20:55:14.699Z,2023-01-19T09:41:20Z,3984029135,157,,3984029139,140,47.4,3984029143,212,41.8,3984029141,141,54.2,3984029147,1,,3984029137,56,Back,3984029145,213,0.1,3984305131,178,,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531665,502,1,2,47,21,1uk609mhtsfhokhaewjapb26,1,52.3,58.3,2023-01-18T20:55:17.060Z,2023-01-19T09:41:20Z,3984029249,213,5.7,3984305189,388,,3984029245,141,40.1,3984029243,140,69.0,3984029239,3,,3984029247,212,21.5,3984029241,56,Center,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531667,503,49,2,47,23,1uk609mhtsfhokhaewjapb26,1,74.2,50.4,2023-01-18T20:55:19.639Z,2023-01-19T09:41:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498586927,1012,67,2,47,23,1uk609mhtsfhokhaewjapb26,1,71.4,52.1,2023-01-18T20:55:19.778Z,2023-01-19T09:28:04Z,3984318613,233,778,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498586923,778,67,2,47,23,jb4xejoxjfk5a0a50bo8hvst,0,28.6,47.9,2023-01-18T20:55:19.779Z,2023-01-19T09:28:04Z,3984318621,233,1012,,,,,,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531679,504,1,2,47,23,1uk609mhtsfhokhaewjapb26,1,74,50.1,2023-01-18T20:55:19.806Z,2023-01-19T09:41:19Z,3984029303,140,65.0,3984029307,212,9.5,3984029301,56,Center,3984305309,178,,3984029305,141,50.6,3984029309,213,3.1,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531689,505,1,2,47,25,1uk609mhtsfhokhaewjapb26,1,69,59.8,2023-01-18T20:55:21.187Z,2023-01-19T09:41:19Z,3984029385,141,31.3,3984029389,213,4.8,3984305341,178,,3984029381,56,Center,3984029387,212,19.5,3984029383,140,71.2,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531697,506,1,2,47,28,1uk609mhtsfhokhaewjapb26,1,76.1,37.7,2023-01-18T20:55:24.418Z,2023-01-19T09:41:17Z,3984029447,212,21.3,3984029445,141,7.4,3984029441,56,Right,3984029449,213,5.0,3984029443,140,81.2,3984305377,178,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531705,507,1,2,47,31,1uk609mhtsfhokhaewjapb26,1,86.3,5,2023-01-18T20:55:27.923Z,2023-01-19T09:41:15Z,3984029503,212,7.6,3984029501,141,12.6,3984029499,140,81.0,3984029505,213,2.4,3984029497,56,Right,3984305455,178,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531717,508,1,2,47,33,1uk609mhtsfhokhaewjapb26,1,80.8,9.9,2023-01-18T20:55:29.886Z,2023-01-19T09:41:14Z,3984029563,213,2.8,3984029559,141,15.3,3984029561,212,9.9,3984029553,56,Right,3984029557,140,72.0,3984305481,178,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531729,509,1,2,47,35,1uk609mhtsfhokhaewjapb26,1,71.3,18.1,2023-01-18T20:55:31.732Z,2023-01-19T09:41:13Z,3984029625,56,Center,3984029633,212,9.6,3984029627,140,78.3,3984305491,178,,3984029631,141,27.1,3984029635,213,0.7,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531747,510,1,2,47,36,1uk609mhtsfhokhaewjapb26,1,76.6,25.5,2023-01-18T20:55:32.406Z,2023-01-19T09:41:13Z,3984029709,140,63.2,3984029715,213,2.3,3984305523,178,,3984029707,56,Center,3984029713,212,22.3,3984029711,141,50.9,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531773,511,4,2,47,39,1uk609mhtsfhokhaewjapb26,1,59.2,54.5,2023-01-18T20:55:35.451Z,2023-01-19T09:41:12Z,3984029883,152,,3984029879,13,,3984029887,286,,3984029903,233,367,3984029881,56,Center,3984029885,265,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531761,367,4,2,47,39,jb4xejoxjfk5a0a50bo8hvst,0,40.8,45.5,2023-01-18T20:55:35.452Z,2023-01-19T09:41:12Z,3984029935,233,511,3984305555,178,,3984029819,285,,3984029815,152,,3984029813,56,Back,3984029817,265,,3984029811,13,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531871,368,17,2,47,58,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-01-18T20:55:54.194Z,2023-01-19T06:04:25Z,3984030353,13,243,3984030349,31,,3984030351,392,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532025,512,1,2,48,28,1uk609mhtsfhokhaewjapb26,1,59.3,67.1,2023-01-18T20:56:24.528Z,2023-01-19T09:41:11Z,3984031195,56,Right,3984031201,212,47.7,3984031189,155,,3984305721,178,,3984031197,140,78.8,3984031193,152,,3984031199,141,3.7,3984031203,213,5.2,8b95khn8h8qz3y4u4coajs5at,F. Selemani,3984031191,196,,3984031205,1,3984031187,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532031,513,1,2,48,32,1uk609mhtsfhokhaewjapb26,0,79,5.6,2023-01-18T20:56:28.347Z,2023-01-19T09:41:10Z,3984031237,56,Center,3984031245,213,1.3,3984031243,212,25.5,3984031239,140,85.1,3984031235,155,,3984305765,178,,3984031241,141,41.9,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532035,370,12,2,48,33,jb4xejoxjfk5a0a50bo8hvst,1,15.6,57.9,2023-01-18T20:56:29.718Z,2023-01-19T09:41:10Z,3984031259,212,21.6,3984031255,140,25.0,3984031261,213,1.1,3984031263,15,,3984031257,141,86.2,3984031253,56,Back,3984305785,388,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532037,371,49,2,48,35,jb4xejoxjfk5a0a50bo8hvst,1,17.2,76.8,2023-01-18T20:56:31.538Z,2023-01-19T09:41:10Z,,,,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532043,372,1,2,48,35,jb4xejoxjfk5a0a50bo8hvst,1,17.4,76.4,2023-01-18T20:56:31.654Z,2023-01-19T09:41:09Z,3984031321,1,,3984031313,140,40.5,3984305823,178,,3984031311,56,Back,3984031317,212,25.8,3984031309,157,,3984031319,213,5.9,3984031315,141,63.6,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532053,373,1,2,48,38,jb4xejoxjfk5a0a50bo8hvst,1,41,59,2023-01-18T20:56:34.908Z,2023-01-19T09:41:08Z,3984031389,141,91.5,3984305869,178,,3984031385,56,Left,3984031393,213,0.7,3984031387,140,65.8,3984380379,1,,3984031383,155,,3984031391,212,34.2,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498594479,1629,83,2,48,42,1uk609mhtsfhokhaewjapb26,1,26,16.7,2023-01-18T20:56:38.961Z,2023-01-19T09:41:07Z,3984350607,399,455210,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532055,374,1,2,48,45,jb4xejoxjfk5a0a50bo8hvst,1,75.9,79.4,2023-01-18T20:56:41.199Z,2023-01-19T09:41:05Z,3984031403,212,7.4,3984031399,140,74.8,3984031401,141,68.7,3984305903,178,,3984031405,213,4.6,3984031397,56,Center,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532069,375,1,2,48,46,jb4xejoxjfk5a0a50bo8hvst,1,79.3,61.6,2023-01-18T20:56:42.644Z,2023-01-19T09:41:04Z,3984031491,140,69.4,3984031497,213,3.0,3984031493,141,63.1,3984031495,212,10.4,3984035579,210,15,3984305937,178,,3984031489,56,Center,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2498532071,376,15,2,48,47,jb4xejoxjfk5a0a50bo8hvst,1,75.3,58.8,2023-01-18T20:56:43.641Z,2023-01-19T09:41:04Z,3984035601,146,97,3984035589,55,375,3984035243,233,514,3984035595,103,10.1,3984031505,18,,3984035593,102,48.7,3984031503,22,,3984035597,215,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,3984031507,56,Center,3984305957,178,3984035585,78,,,,3984035235,20,,3984035599,328,,3984035603,147,47,3984035587,29,,,,,,,,,,,,,,,,,,,,
2498532067,514,10,2,48,48,1uk609mhtsfhokhaewjapb26,1,3.7,52.6,2023-01-18T20:56:44.514Z,2023-01-19T10:04:13Z,3984035279,233,376,3984031485,56,Back,3984268069,377,,3984031711,179,,3984031479,173,,3984031483,182,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532087,377,3,2,48,52,jb4xejoxjfk5a0a50bo8hvst,0,92.2,7.1,2023-01-18T20:56:48.977Z,2023-01-19T09:41:02Z,3984031607,286,,3984031683,233,515,3984306021,178,,3984268099,464,,3984031605,56,Right,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532099,515,7,2,48,53,1uk609mhtsfhokhaewjapb26,1,7.8,92.9,2023-01-18T20:56:49.117Z,2023-01-19T09:41:01Z,3984031667,233,377,3984031649,56,Back,3984306059,178,,3984268123,385,,3984031651,285,,3984031647,167,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532105,378,5,2,48,54,jb4xejoxjfk5a0a50bo8hvst,1,90.8,-1.8,2023-01-18T20:56:50.171Z,2023-01-19T06:05:23Z,3984031677,347,,3984031675,56,Right,3984031707,233,516,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532101,516,5,2,48,54,1uk609mhtsfhokhaewjapb26,0,9.2,101.8,2023-01-18T20:56:50.171Z,2023-01-19T06:05:24Z,3984031655,347,,3984031733,233,378,3984031653,56,Back,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532145,379,1,2,48,59,jb4xejoxjfk5a0a50bo8hvst,1,82.6,0,2023-01-18T20:56:55.858Z,2023-01-19T09:41:01Z,3984031869,140,88.2,3984031865,56,Right,3984031873,141,14.0,3984031877,212,12.3,3984031861,107,,3984031881,213,1.1,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532149,380,1,2,49,0,jb4xejoxjfk5a0a50bo8hvst,1,89,8.6,2023-01-18T20:56:56.718Z,2023-01-19T09:41:00Z,3984031893,141,6.1,3984031891,140,88.1,3984031897,213,4.2,3984031889,56,Right,3984031895,212,1.9,3984306133,178,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532159,381,1,2,49,1,jb4xejoxjfk5a0a50bo8hvst,1,85.3,1.5,2023-01-18T20:56:57.571Z,2023-01-19T09:41:00Z,3984031973,212,8.6,3984031959,56,Right,3984031967,141,14.1,3984031977,213,1.7,3984031963,140,84.3,3984306171,178,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
