id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2476786877,1078,83,2,52,40,2b57rbw94i9ohnbch52owvqtq,1,40.2,7.7,2022-10-23T20:11:14.082Z,2022-10-24T08:55:57Z,3869371161,399,493172,,,,,,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621405,506,1,2,52,42,547zzwqbiugzphhnrhj3z5k5i,1,67.1,92.6,2022-10-23T20:11:16.306Z,2022-10-24T08:55:57Z,3868492443,213,3.7,3868492441,212,8.6,3868492435,56,Left,3869324141,178,,3868492437,140,60.0,3868492439,141,86.2,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621419,507,1,2,52,47,547zzwqbiugzphhnrhj3z5k5i,1,62.4,87.6,2022-10-23T20:11:21.249Z,2022-10-24T08:55:54Z,3868492515,141,95.0,3868492511,56,Left,3869324221,178,,3868492513,140,68.6,3868492519,213,0.7,3868492517,212,8.2,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621489,508,1,2,52,47,547zzwqbiugzphhnrhj3z5k5i,1,64.6,98.6,2022-10-23T20:11:21.919Z,2022-10-24T08:55:54Z,3868492887,212,16.2,3868492889,213,6.0,3869324295,178,,3868492879,155,,3868492885,141,90.8,3868492881,56,Left,3868492883,140,79.2,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621513,510,61,2,52,50,547zzwqbiugzphhnrhj3z5k5i,1,78.3,88.4,2022-10-23T20:11:24.396Z,2022-10-24T08:55:54Z,3869324375,178,,3868493025,56,Left,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621493,509,4,2,52,51,547zzwqbiugzphhnrhj3z5k5i,1,78.6,90.3,2022-10-23T20:11:25.086Z,2022-10-24T08:55:53Z,3868492901,10,,3868492905,152,,3868492903,56,Left,3868492907,286,,3868492993,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621503,475,4,2,52,51,2b57rbw94i9ohnbch52owvqtq,0,21.4,9.7,2022-10-23T20:11:25.087Z,2022-10-24T08:55:53Z,3868493007,233,509,3868492959,285,,3868492957,152,,3868492953,10,,3869324585,178,,3868492955,56,Back,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476621941,511,1,2,53,28,547zzwqbiugzphhnrhj3z5k5i,0,77.4,86.4,2022-10-23T20:12:02.303Z,2022-10-24T08:55:53Z,3869016463,223,,3868495127,141,56.0,3869016465,20,,3868495117,155,,3869324609,178,,3868495131,212,23.5,3868495113,5,,3868495111,2,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,3868495133,213,3868495123,56,Center,3868495121,152,,5.2,3868495125,140,,,,,,,,,,,,,,88.1,,,,,,,,,
2476621977,476,12,2,53,29,2b57rbw94i9ohnbch52owvqtq,1,11.4,48,2022-10-23T20:12:03.420Z,2022-10-24T08:55:52Z,3868495277,141,48.4,3868495279,212,36.1,3868495281,213,0.0,3868495273,56,Back,3869324653,388,,3868495275,140,45.8,3868495289,15,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622017,512,1,2,53,34,547zzwqbiugzphhnrhj3z5k5i,1,53.3,59.1,2022-10-23T20:12:08.649Z,2022-10-24T08:55:52Z,3868495447,213,5.8,3868495439,56,Center,3868495441,140,62.8,3868495445,212,11.2,3868495443,141,51.5,3869324719,178,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622045,513,1,2,53,35,547zzwqbiugzphhnrhj3z5k5i,1,58.6,57.5,2022-10-23T20:12:09.347Z,2022-10-24T08:55:51Z,3869324929,178,,3868495591,212,10.7,3868495587,140,48.8,3868495589,141,53.4,3868495593,213,3.4,3868495585,56,Back,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476787165,1280,43,2,53,38,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-23T20:12:12.508Z,2022-10-24T07:04:43Z,3869372927,144,82,3869372809,178,0,,,,,,,,,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622067,514,1,2,53,38,547zzwqbiugzphhnrhj3z5k5i,1,46.1,48,2022-10-23T20:12:12.618Z,2022-10-24T08:55:50Z,3868495683,140,43.4,3869324981,178,,3868495681,56,Back,3868495685,141,14.4,3868495689,213,4.6,3868495687,212,23.0,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622099,515,1,2,53,40,547zzwqbiugzphhnrhj3z5k5i,1,42.2,17.2,2022-10-23T20:12:14.578Z,2022-10-24T08:55:50Z,3868495821,140,19.5,3868495825,141,48.8,3868495819,56,Back,3869325055,178,,3868495831,1,,3868495829,213,2.4,3868495827,212,32.1,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622129,516,1,2,53,45,547zzwqbiugzphhnrhj3z5k5i,1,21.9,44.1,2022-10-23T20:12:19.568Z,2022-10-24T08:55:49Z,3868495989,212,32.4,3868495987,141,88.0,3869325153,178,,3868495991,213,1.2,3868495983,56,Back,3869497131,1,,3868495985,140,34.0,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622167,517,1,2,53,48,547zzwqbiugzphhnrhj3z5k5i,1,34,84.2,2022-10-23T20:12:22.796Z,2022-10-24T08:55:48Z,3868496137,56,Back,3868496139,140,41.5,3868496145,213,5.3,3868496141,141,68.5,3869325225,178,,3868496143,212,13.3,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622199,518,1,2,53,50,547zzwqbiugzphhnrhj3z5k5i,1,34.1,64.6,2022-10-23T20:12:24.817Z,2022-10-24T08:55:47Z,3868496295,140,39.9,3868496293,56,Back,3868496301,213,5.0,3868496297,141,38.2,3868496299,212,19.0,3869325291,178,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622227,519,1,2,53,54,547zzwqbiugzphhnrhj3z5k5i,1,40.2,33.2,2022-10-23T20:12:28.447Z,2022-10-24T08:55:47Z,3868496421,213,5.2,3868496419,212,19.4,3868496417,141,7.6,3868496415,140,48.3,3869325397,178,,3868496413,56,Back,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622261,520,1,2,53,56,547zzwqbiugzphhnrhj3z5k5i,1,46,7,2022-10-23T20:12:30.689Z,2022-10-24T08:55:46Z,3868496591,140,60.6,3868496595,212,15.4,3868496589,56,Right,3868496593,141,8.9,3868496599,213,0.1,3869325439,178,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622287,521,1,2,53,58,547zzwqbiugzphhnrhj3z5k5i,1,56.8,8.3,2022-10-23T20:12:32.797Z,2022-10-24T08:55:45Z,3868496717,213,0.8,3869325495,178,,3868496709,56,Center,3868496711,140,71.2,3868496715,212,20.9,3868496713,141,29.5,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622319,522,1,2,53,59,547zzwqbiugzphhnrhj3z5k5i,1,67.5,20.3,2022-10-23T20:12:33.588Z,2022-10-24T08:55:45Z,3868496851,212,10.5,3868496853,213,1.8,3868496847,140,65.7,3869325593,178,,3868496849,141,35.5,3868496845,56,Center,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622357,523,1,2,54,1,547zzwqbiugzphhnrhj3z5k5i,1,69.8,29.8,2022-10-23T20:12:35.778Z,2022-10-24T08:55:43Z,3868497049,213,1.3,3868497047,212,39.1,3868497051,1,,3869325695,178,,3868497041,56,Left,3868497045,141,85.3,3868497043,140,79.7,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622463,524,1,2,54,4,547zzwqbiugzphhnrhj3z5k5i,1,74.3,80.5,2022-10-23T20:12:38.409Z,2022-10-24T08:55:43Z,3868497967,210,15,3868497591,213,6.1,3868497589,212,20.9,3868497587,141,74.7,3869325737,178,,3868497583,56,Center,3868497585,140,93.8,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2476622469,525,15,2,54,10,547zzwqbiugzphhnrhj3z5k5i,1,88.5,75,2022-10-23T20:12:44.248Z,2022-10-24T08:55:40Z,3868497753,20,,3868497623,22,,3868497989,147,54.1,3868497625,64,,3868498009,233,477,3868497977,55,524,3868497985,215,,3868497981,102,51.5,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3868497983,103,3868497975,29,,3868497987,146,97.9,5.7,3869325807,178,3868497973,78,,,3868497627,56,Center,,,,,,,,,,,,,,,,
2476622465,477,10,2,54,11,2b57rbw94i9ohnbch52owvqtq,1,2.5,45.8,2022-10-23T20:12:45.029Z,2022-10-24T08:55:40Z,3868497905,176,,3869018133,376,,3868497605,56,Back,3868497603,182,,3868497907,180,,3868497949,233,525,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622475,478,52,2,54,11,2b57rbw94i9ohnbch52owvqtq,1,2.5,45.8,2022-10-23T20:12:45.044Z,2022-10-24T08:55:39Z,3869018189,376,,3869325937,389,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622713,479,1,2,54,29,2b57rbw94i9ohnbch52owvqtq,0,16.9,42.2,2022-10-23T20:13:03.867Z,2022-10-24T08:37:52Z,3868498723,140,72.6,3868498719,199,,3868498725,141,34.8,3868498721,56,Center,3868498731,1,,3868498727,212,58.7,3868498729,213,6.2,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622717,526,44,2,54,33,547zzwqbiugzphhnrhj3z5k5i,1,35.9,64.5,2022-10-23T20:13:07.609Z,2022-10-24T08:55:39Z,3868498777,233,480,3868498741,285,,3868498739,56,Back,,,,,,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622719,480,44,2,54,33,2b57rbw94i9ohnbch52owvqtq,0,64.1,35.5,2022-10-23T20:13:07.610Z,2022-10-24T08:55:38Z,3868498747,56,Center,3868498823,233,526,3868498749,286,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622727,527,1,2,54,33,547zzwqbiugzphhnrhj3z5k5i,0,35.5,64.7,2022-10-23T20:13:07.689Z,2022-10-24T08:55:38Z,3868498789,3,,3868498791,56,Back,3868498795,141,61.8,3868498793,140,45.3,3868498799,213,6.1,3868498797,212,10.5,3869326215,388,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622733,481,44,2,54,35,2b57rbw94i9ohnbch52owvqtq,1,56,41.3,2022-10-23T20:13:09.668Z,2022-10-24T08:55:38Z,3868498863,286,,3868498861,56,Center,3868498923,233,528,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622737,528,44,2,54,35,547zzwqbiugzphhnrhj3z5k5i,0,44,58.7,2022-10-23T20:13:09.669Z,2022-10-24T08:55:37Z,3868498883,285,,3868498943,233,481,3868498881,56,Back,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622753,482,1,2,54,35,2b57rbw94i9ohnbch52owvqtq,1,56.2,42.5,2022-10-23T20:13:09.768Z,2022-10-24T08:55:37Z,3868499005,56,Center,3868499013,213,0.8,3869326377,388,,3868499003,3,,3868499011,212,22.3,3868499009,141,66.1,3868499007,140,70.9,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622755,483,61,2,54,37,2b57rbw94i9ohnbch52owvqtq,0,65.6,52.4,2022-10-23T20:13:11.330Z,2022-10-24T08:55:37Z,3869326517,178,,3868499031,56,Center,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622761,529,49,2,54,38,547zzwqbiugzphhnrhj3z5k5i,1,29.2,47.7,2022-10-23T20:13:12.729Z,2022-10-24T08:55:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622819,530,1,2,54,38,547zzwqbiugzphhnrhj3z5k5i,1,29.1,47.9,2022-10-23T20:13:12.777Z,2022-10-24T08:55:36Z,3868499383,141,46.9,3868499385,212,25.8,3868499381,140,4.5,3868499379,56,Back,3868499387,213,3.2,3869326729,178,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622899,531,1,2,54,42,547zzwqbiugzphhnrhj3z5k5i,1,5.9,45.9,2022-10-23T20:13:16.749Z,2022-10-24T08:55:35Z,3868499785,212,9.4,3868499781,140,14.3,3868499779,56,Back,3868499783,141,50.6,3868499787,213,0.3,3869326781,178,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622907,532,1,2,54,46,547zzwqbiugzphhnrhj3z5k5i,1,24.4,51.7,2022-10-23T20:13:20.918Z,2022-10-24T08:55:33Z,3868499833,140,37.6,3868499841,1,,3869326855,178,,3868499831,56,Back,3868499835,141,96.6,3868499839,213,1.1,3868499837,212,33.5,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622931,533,1,2,54,48,547zzwqbiugzphhnrhj3z5k5i,1,35.8,90.6,2022-10-23T20:13:22.757Z,2022-10-24T08:55:33Z,3868499959,56,Back,3868499969,213,3.6,3868499967,212,14.0,3868499963,140,23.7,3869326915,178,,3868499965,141,82.0,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476622989,534,1,2,54,51,547zzwqbiugzphhnrhj3z5k5i,1,27.5,74.9,2022-10-23T20:13:25.550Z,2022-10-24T08:55:32Z,3868500315,140,28.1,3868500313,56,Back,3868500321,213,4.7,3868500317,141,48.1,3868500319,212,18.2,3869326969,178,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623009,535,1,2,54,55,547zzwqbiugzphhnrhj3z5k5i,1,31.3,42.2,2022-10-23T20:13:29.960Z,2022-10-24T08:55:32Z,3868500455,212,46.9,3868500451,140,75.8,3869327037,178,,3868500449,56,Center,3868500447,155,,3868500453,141,36.1,3868500459,1,,3868500457,213,6.2,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623013,536,61,2,54,57,547zzwqbiugzphhnrhj3z5k5i,0,65.4,35.5,2022-10-23T20:13:31.429Z,2022-10-24T08:55:31Z,3868500467,56,Center,3869327117,178,,,,,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623067,484,1,2,54,59,2b57rbw94i9ohnbch52owvqtq,1,41.6,63,2022-10-23T20:13:33.019Z,2022-10-24T08:55:31Z,3868500739,213,0.8,3868500737,212,26.7,3869327219,178,,3868500735,141,89.9,3868500731,56,Left,3868500729,155,,3868500733,140,60.1,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623071,485,61,2,55,1,2b57rbw94i9ohnbch52owvqtq,0,57.3,90.1,2022-10-23T20:13:35.900Z,2022-10-24T08:55:30Z,3868500753,56,Left,3869327513,178,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623073,486,5,2,55,3,2b57rbw94i9ohnbch52owvqtq,0,60.9,101.6,2022-10-23T20:13:37.644Z,2022-10-24T06:21:49Z,3868500889,233,537,3868500761,347,,3868500759,56,Left,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623093,537,5,2,55,3,547zzwqbiugzphhnrhj3z5k5i,1,39.1,-1.6,2022-10-23T20:13:37.644Z,2022-10-24T06:21:49Z,3868500857,347,,3868500883,233,486,3868500855,56,Back,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623183,538,1,2,55,10,547zzwqbiugzphhnrhj3z5k5i,1,39.6,0,2022-10-23T20:13:44.169Z,2022-10-24T08:55:30Z,3868501301,107,,3868501305,140,32.4,3868501311,213,2.0,3868501303,56,Back,3868501307,141,22.5,3868501309,212,18.3,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623237,539,1,2,55,16,547zzwqbiugzphhnrhj3z5k5i,1,33.5,40.5,2022-10-23T20:13:50.014Z,2022-10-24T08:55:28Z,3868501563,212,23.1,3869327671,178,,3868501565,213,1.5,3868501561,141,74.2,3868501557,56,Back,3868501559,140,36.0,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623299,540,1,2,55,19,547zzwqbiugzphhnrhj3z5k5i,1,31.7,76.2,2022-10-23T20:13:53.993Z,2022-10-24T08:55:28Z,3868501875,212,14.4,3868501871,140,34.7,3868501873,141,55.5,3869327731,178,,3868501869,56,Back,3868501877,213,4.9,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623335,541,1,2,55,25,547zzwqbiugzphhnrhj3z5k5i,1,39.2,36.3,2022-10-23T20:13:59.677Z,2022-10-24T08:55:27Z,3868502035,56,Back,3868502041,212,17.9,3869327797,178,,3868502043,213,5.0,3868502039,141,11.3,3868502037,140,44.5,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623355,542,1,2,55,28,547zzwqbiugzphhnrhj3z5k5i,0,40.3,12.5,2022-10-23T20:14:02.143Z,2022-10-24T08:55:26Z,3868502129,56,Right,3868502133,141,8.5,3868502135,212,19.3,3868502131,140,58.5,3869327857,178,,3868502137,213,6.1,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623379,487,8,2,55,29,2b57rbw94i9ohnbch52owvqtq,1,44.4,93.2,2022-10-23T20:14:03.179Z,2022-10-24T08:55:26Z,3869020339,383,,3869327885,178,,3868502245,56,Back,,,,,,,,,,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623389,488,49,2,55,30,2b57rbw94i9ohnbch52owvqtq,1,49.4,95.1,2022-10-23T20:14:04.098Z,2022-10-24T08:55:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476789101,1348,43,2,55,30,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-23T20:14:04.184Z,2022-10-24T07:53:03Z,3869431659,144,83,3869382341,399,539198,,,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623403,489,1,2,55,30,2b57rbw94i9ohnbch52owvqtq,1,49.8,95,2022-10-23T20:14:04.189Z,2022-10-24T08:55:25Z,3868502343,56,Left,3868502345,140,53.4,3869328045,178,,3868502353,213,5.2,3868502349,212,8.7,3868502347,141,83.5,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623429,490,1,2,55,31,2b57rbw94i9ohnbch52owvqtq,1,54.1,85.9,2022-10-23T20:14:05.609Z,2022-10-24T08:55:24Z,3869328203,178,,3868502487,213,5.6,3868502483,141,69.1,3868502479,56,Center,3868502485,212,18.3,3868502481,140,67.7,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623433,491,50,2,55,33,2b57rbw94i9ohnbch52owvqtq,1,66.5,63,2022-10-23T20:14:07.829Z,2022-10-24T08:47:06Z,3868502637,233,543,3868502503,56,Center,3868502505,286,,,,,,,,,,,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623451,543,7,2,55,34,547zzwqbiugzphhnrhj3z5k5i,1,33.5,37,2022-10-23T20:14:08.059Z,2022-10-24T08:47:07Z,3868502577,285,,3868502607,233,491,3869021077,385,,3869328379,178,,3868502573,56,Back,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623457,544,49,2,55,35,547zzwqbiugzphhnrhj3z5k5i,1,25.3,41.1,2022-10-23T20:14:09.399Z,2022-10-24T08:55:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623491,545,1,2,55,38,547zzwqbiugzphhnrhj3z5k5i,1,31.6,63.8,2022-10-23T20:14:12.927Z,2022-10-24T08:55:22Z,3868502775,212,19.6,3868502771,140,36.7,3868502773,141,91.5,3869328465,178,,3868502777,213,1.3,3868502769,56,Back,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623557,546,1,2,55,40,547zzwqbiugzphhnrhj3z5k5i,1,33.1,90.3,2022-10-23T20:14:14.680Z,2022-10-24T08:55:22Z,3868503101,212,27.7,3868503103,213,0.1,3868503095,56,Left,3869328527,178,,3868503097,140,59.3,3868503099,141,94.5,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623561,547,4,2,55,43,547zzwqbiugzphhnrhj3z5k5i,1,50.9,98,2022-10-23T20:14:17.658Z,2022-10-24T08:55:21Z,3868503217,233,492,3868503123,294,,3868503125,56,Left,3868503121,13,,3868503129,286,,3868503127,152,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623575,492,4,2,55,43,2b57rbw94i9ohnbch52owvqtq,0,49.1,2,2022-10-23T20:14:17.659Z,2022-10-24T08:55:21Z,3868503207,56,Back,3868503209,152,,3868503227,233,547,3868503211,285,,3868503203,13,,3868503205,294,,3869328613,178,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623787,548,18,2,56,4,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-23T20:14:38.310Z,2022-10-24T09:55:21Z,3868504193,44,Midfielder,3868504197,59,26,3868504227,55,549,3868504189,42,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623789,549,19,2,56,4,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-23T20:14:38.311Z,2022-10-24T09:55:22Z,3868504217,44,Defender,3868504219,55,548,3868504209,145,3,3868504215,293,1,3868504211,59,5,3868504213,292,3,3868504205,42,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476623817,550,1,2,56,12,547zzwqbiugzphhnrhj3z5k5i,1,42.1,86.4,2022-10-23T20:14:46.369Z,2022-10-24T08:55:20Z,3869022071,189,,3868504323,152,,3868504321,5,,3868504325,56,Back,3868504331,212,22.7,3869328715,178,,3868504333,213,4.7,3868504329,141,53.1,9urqzncna9izqyoaysnjq52lm,L. Willen,3868504327,140,,,,,,,41.1,,,,,,,,,,,,,,,,,,,,,,,,,
