id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2507241869,558,1,2,55,57,2b57rbw94i9ohnbch52owvqtq,1,39.4,28.8,2023-02-12T19:33:35.785Z,2023-02-13T09:39:00Z,4029657629,141,19.2,4029657623,3,,4030443061,388,,4029657633,213,5.9,4029657625,56,Right,4029657631,212,19.0,4029657627,140,56.4,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507241853,536,4,2,55,59,547zzwqbiugzphhnrhj3z5k5i,1,44.8,81,2023-02-12T19:33:37.360Z,2023-02-13T09:38:59Z,4029658119,265,,4029657703,233,559,4029657553,152,,4029657547,13,,4029657555,286,,4029657551,56,Back,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507241875,559,4,2,55,59,2b57rbw94i9ohnbch52owvqtq,0,55.2,19,2023-02-12T19:33:37.361Z,2023-02-13T09:38:59Z,4029659141,265,,4030443093,178,,4029657657,56,Right,4029657673,152,,4029657711,233,536,4029657653,13,,4029657675,285,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507241971,537,1,2,56,19,547zzwqbiugzphhnrhj3z5k5i,0,46.2,85.1,2023-02-12T19:33:57.100Z,2023-02-13T09:38:58Z,4029658195,56,Left,4029658197,140,67.2,4030443111,178,,4029658201,212,22.4,4029658191,155,,4029658189,5,,4029658203,213,0.2,4029658193,152,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,4029658199,141,,,,,,,,,,,,,,,,,,,,,,,,,,91.1,,,,,,,
2507241957,560,49,2,56,20,2b57rbw94i9ohnbch52owvqtq,1,32.8,13.8,2023-02-12T19:33:58.951Z,2023-02-13T09:38:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507241965,561,1,2,56,22,2b57rbw94i9ohnbch52owvqtq,0,32.8,5.4,2023-02-12T19:34:00.738Z,2023-02-13T09:38:57Z,4029658175,213,1.5,4029658169,140,33.0,4029658317,286,,4029658173,212,3.3,4029658167,56,Back,4029658171,141,10.3,4030443157,178,,4029658313,233,538,8thfkx6q306ewh6mlba8ztqzt,A. Amade,4029658311,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507241985,538,74,2,56,22,547zzwqbiugzphhnrhj3z5k5i,1,65.9,94.3,2023-02-12T19:34:00.848Z,2023-02-13T09:38:56Z,4030443193,178,,4029658271,56,Left,4029658349,233,561,4029658273,285,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242033,563,61,2,56,22,2b57rbw94i9ohnbch52owvqtq,1,33.2,4.9,2023-02-12T19:34:00.854Z,2023-02-13T09:38:56Z,4030443255,178,,4029658539,56,Back,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242001,539,5,2,56,24,547zzwqbiugzphhnrhj3z5k5i,1,65.7,101.5,2023-02-12T19:34:02.524Z,2023-02-13T06:09:12Z,4029658357,56,Left,4029658475,233,562,4029658361,347,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242019,562,5,2,56,24,2b57rbw94i9ohnbch52owvqtq,0,34.3,-1.5,2023-02-12T19:34:02.524Z,2023-02-13T06:09:12Z,4029658469,347,,4029658467,56,Back,4029658471,233,539,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242047,540,1,2,56,31,547zzwqbiugzphhnrhj3z5k5i,0,66.1,100,2023-02-12T19:34:09.873Z,2023-02-13T09:38:55Z,4029658609,213,6.1,4029658603,140,88.6,4029658601,56,Left,4029658607,212,24.0,4029658989,107,,4029658991,1,,4029658605,141,94.8,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242087,541,61,2,56,34,547zzwqbiugzphhnrhj3z5k5i,0,86.9,94.9,2023-02-12T19:34:12.473Z,2023-02-13T09:38:54Z,4029658831,56,Left,4030443413,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242073,564,56,2,56,37,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T19:34:15.641Z,2023-02-13T09:38:54Z,4029658787,56,Back,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242095,542,5,2,56,38,547zzwqbiugzphhnrhj3z5k5i,0,101.2,89.9,2023-02-12T19:34:16.650Z,2023-02-13T06:09:34Z,4029658869,346,,4029658867,56,Left,4029658895,233,565,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242089,565,5,2,56,38,2b57rbw94i9ohnbch52owvqtq,1,-1.2,10.1,2023-02-12T19:34:16.650Z,2023-02-13T06:09:34Z,4029658841,56,Back,4029658887,233,542,4029658843,346,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242245,566,1,2,56,56,2b57rbw94i9ohnbch52owvqtq,0,4.7,41.1,2023-02-12T19:34:34.907Z,2023-02-13T09:38:54Z,4029659725,141,33.9,4029659727,212,61.1,4029659731,1,,4029659721,56,Center,4029659735,74,,4029659719,124,,4029659723,140,62.7,4029659729,213,6.2,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242247,543,44,2,57,0,547zzwqbiugzphhnrhj3z5k5i,1,43.2,76.3,2023-02-12T19:34:38.424Z,2023-02-13T09:38:53Z,4029659739,285,,4029659775,233,567,4029659737,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242249,567,44,2,57,0,2b57rbw94i9ohnbch52owvqtq,0,56.8,23.7,2023-02-12T19:34:38.425Z,2023-02-13T09:38:53Z,4029659741,56,Center,4029659743,286,,4029659809,233,543,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242257,544,1,2,57,0,547zzwqbiugzphhnrhj3z5k5i,0,43.6,76.3,2023-02-12T19:34:38.493Z,2023-02-13T09:38:52Z,4029659797,141,79.4,4030443633,388,,4029659795,140,64.2,4029659801,213,0.1,4029659793,56,Left,4029659799,212,21.7,4029659791,3,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242295,568,1,2,57,4,2b57rbw94i9ohnbch52owvqtq,1,40.4,10.5,2023-02-12T19:34:42.522Z,2023-02-13T09:38:51Z,4029660037,212,33.2,4030443655,178,,4029660035,141,36.1,4029660029,157,,4029660033,140,67.3,4029660041,1,,4029660039,213,0.6,4029660031,56,Center,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242299,569,44,2,57,7,2b57rbw94i9ohnbch52owvqtq,1,75.6,32.5,2023-02-12T19:34:45.354Z,2023-02-13T09:38:51Z,4029660081,286,,4029660083,233,545,4029660079,56,Center,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242289,545,44,2,57,7,547zzwqbiugzphhnrhj3z5k5i,0,24.4,67.5,2023-02-12T19:34:45.355Z,2023-02-13T09:38:50Z,4029660107,233,569,4029659977,285,,4029659975,56,Back,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242321,570,1,2,57,7,2b57rbw94i9ohnbch52owvqtq,0,75.4,32.7,2023-02-12T19:34:45.409Z,2023-02-13T09:38:50Z,4029660181,3,,4029660183,56,Center,4030443713,388,,4029660187,141,30.0,4030210977,168,,4029660191,213,5.9,4029660189,212,5.0,4029660185,140,79.8,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242327,546,1,2,57,9,547zzwqbiugzphhnrhj3z5k5i,1,18.2,70.7,2023-02-12T19:34:47.335Z,2023-02-13T09:38:49Z,4029660221,140,13.5,4029660219,56,Back,4029660223,141,49.1,4030443733,178,,4029660225,212,15.5,4029660227,213,4.4,4029660217,3,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242329,547,52,2,57,10,547zzwqbiugzphhnrhj3z5k5i,1,10,53.8,2023-02-12T19:34:49Z,2023-02-13T09:38:49Z,4030211267,378,,4030443791,178,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242323,571,43,2,57,11,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T19:34:49.833Z,2023-02-12T19:35:19Z,4029660199,56,Center,4029661203,144,44,4029660201,286,0,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242441,548,1,2,57,25,547zzwqbiugzphhnrhj3z5k5i,1,16.2,30.3,2023-02-12T19:35:03.323Z,2023-02-13T09:38:49Z,4029660763,141,24.4,4029660769,1,,4029660761,140,62.5,4029660759,56,Center,4029660767,213,6.2,4029660765,212,48.8,4029660757,199,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242445,549,1,2,57,28,547zzwqbiugzphhnrhj3z5k5i,0,63.1,22.9,2023-02-12T19:35:06.386Z,2023-02-13T09:38:48Z,4029660803,141,24.1,4029660801,140,77.3,4029660799,56,Center,4029660867,3,,4030443989,178,,4029660807,213,0.1,4029660797,168,,4029660805,212,14.9,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242457,572,49,2,57,30,2b57rbw94i9ohnbch52owvqtq,1,22.1,75.6,2023-02-12T19:35:08.544Z,2023-02-13T09:38:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242463,573,12,2,57,30,2b57rbw94i9ohnbch52owvqtq,1,20.7,77.7,2023-02-12T19:35:08.836Z,2023-02-13T09:38:47Z,4030444029,178,,4029660857,56,Back,4029660865,213,0.9,4029660885,167,,4029660863,212,21.0,4029660859,140,33.0,4029660861,141,100.0,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242487,550,5,2,57,31,547zzwqbiugzphhnrhj3z5k5i,1,68.8,-1.6,2023-02-12T19:35:09.892Z,2023-02-13T06:11:10Z,4029660973,347,,4029660977,233,574,4029660971,56,Right,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242465,574,5,2,57,31,2b57rbw94i9ohnbch52owvqtq,0,31.2,101.6,2023-02-12T19:35:09.892Z,2023-02-13T06:11:10Z,4029660869,56,Back,4029660871,347,,4029660983,233,550,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242525,551,1,2,57,35,547zzwqbiugzphhnrhj3z5k5i,1,73.6,0,2023-02-12T19:35:14.009Z,2023-02-13T09:38:47Z,4029661133,212,19.9,4029661125,107,,4029661131,141,7.6,4029661127,56,Right,4029661129,140,55.5,4029661135,213,2.8,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242537,552,1,2,57,38,547zzwqbiugzphhnrhj3z5k5i,1,55,10.5,2023-02-12T19:35:16.910Z,2023-02-13T09:38:46Z,4030444091,178,,4029661199,213,2.6,4029661193,140,39.7,4029661191,56,Back,4029661197,212,19.2,4029661195,141,25.9,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242571,553,1,2,57,41,547zzwqbiugzphhnrhj3z5k5i,1,36.3,29.8,2023-02-12T19:35:19.133Z,2023-02-13T09:38:45Z,4030444109,178,,4029661365,56,Back,4029661373,213,1.4,4029661371,212,27.6,4029661367,140,40.4,4029661369,141,69.9,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242625,554,1,2,57,44,547zzwqbiugzphhnrhj3z5k5i,1,36.2,76.9,2023-02-12T19:35:22.664Z,2023-02-13T09:38:44Z,4029661625,56,Left,4029661633,213,0.1,4030444141,178,,4029661631,212,53.4,4029661627,140,86.7,4029661629,141,85.7,4029661623,155,,4029661635,1,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242629,555,61,2,57,47,547zzwqbiugzphhnrhj3z5k5i,0,81,88.4,2023-02-12T19:35:25.684Z,2023-02-13T09:38:43Z,4029661649,56,Left,4030444197,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242645,575,49,2,57,48,2b57rbw94i9ohnbch52owvqtq,1,12.3,11.5,2023-02-12T19:35:26.897Z,2023-02-13T09:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242665,576,50,2,57,51,2b57rbw94i9ohnbch52owvqtq,1,6.2,11.5,2023-02-12T19:35:29.178Z,2023-02-13T09:38:42Z,4029661821,56,Back,4029661869,233,556,4029661823,285,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242653,556,7,2,57,51,547zzwqbiugzphhnrhj3z5k5i,1,93.8,88.5,2023-02-12T19:35:29.302Z,2023-02-13T09:38:41Z,4029661769,56,Left,4030212755,383,,4029661767,167,,4029661771,286,,4029661855,233,576,4030444333,178,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242659,557,5,2,57,52,547zzwqbiugzphhnrhj3z5k5i,0,90.5,101.6,2023-02-12T19:35:30.894Z,2023-02-13T06:11:59Z,4029661791,56,Left,4029661793,347,,4029662637,233,577,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242835,577,5,2,57,52,2b57rbw94i9ohnbch52owvqtq,1,9.5,-1.6,2023-02-12T19:35:30.894Z,2023-02-13T06:11:58Z,4029662611,347,,4029662631,233,557,4029662609,56,Back,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242859,578,1,2,58,13,2b57rbw94i9ohnbch52owvqtq,0,22.4,0,2023-02-12T19:35:51.164Z,2023-02-13T09:38:41Z,4029662715,212,13.7,4029662717,213,0.7,4029662707,107,,4029662711,140,32.0,4029662709,56,Back,4029662713,141,11.6,,,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242857,558,44,2,58,14,547zzwqbiugzphhnrhj3z5k5i,1,64.6,93.4,2023-02-12T19:35:52.811Z,2023-02-13T09:38:40Z,4029662705,286,,4029662777,233,579,4029662703,56,Left,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242861,579,44,2,58,14,2b57rbw94i9ohnbch52owvqtq,0,35.4,6.6,2023-02-12T19:35:52.812Z,2023-02-13T09:38:40Z,4029662787,233,558,4029662723,56,Back,4029662725,285,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242863,559,1,2,58,14,547zzwqbiugzphhnrhj3z5k5i,0,64,93,2023-02-12T19:35:52.918Z,2023-02-13T09:38:39Z,4029662727,3,,4029662739,212,3.4,4030444499,388,,4029662741,213,4.0,4029662733,140,61.9,4029662729,56,Left,4029662737,141,89.1,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242875,580,61,2,58,14,2b57rbw94i9ohnbch52owvqtq,1,35.3,7,2023-02-12T19:35:52.985Z,2023-02-13T09:38:39Z,4029662781,56,Back,4030444541,15,,4030444543,388,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507391735,965,67,2,58,16,547zzwqbiugzphhnrhj3z5k5i,1,57.4,91.3,2023-02-12T19:35:54.355Z,2023-02-13T09:38:38Z,4030454207,233,1037,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507391733,1037,67,2,58,16,2b57rbw94i9ohnbch52owvqtq,0,42.6,8.7,2023-02-12T19:35:54.356Z,2023-02-13T09:38:38Z,4030454215,233,965,,,,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242881,560,1,2,58,16,547zzwqbiugzphhnrhj3z5k5i,1,57.2,91.4,2023-02-12T19:35:54.381Z,2023-02-13T09:38:38Z,4030213325,212,4.7,4030213327,213,6.2,4030213321,140,61.7,4029662811,56,Left,4030444609,178,,4030213323,141,91.1,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242899,561,49,2,58,17,547zzwqbiugzphhnrhj3z5k5i,1,58.4,93.6,2023-02-12T19:35:55.064Z,2023-02-13T09:38:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242911,562,1,2,58,17,547zzwqbiugzphhnrhj3z5k5i,1,58.4,93.8,2023-02-12T19:35:55.095Z,2023-02-13T09:38:37Z,4029662947,212,27.1,4029662943,140,38.1,4030444715,178,,4029662949,213,3.8,4029662941,56,Back,4029662945,141,69.3,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242947,563,1,2,58,19,547zzwqbiugzphhnrhj3z5k5i,1,39.1,81.7,2023-02-12T19:35:57.726Z,2023-02-13T09:38:36Z,4029663103,140,21.3,4029663109,213,4.1,4029663101,56,Back,4029663107,212,31.9,4030444735,178,,4029663105,141,43.6,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242987,564,1,2,58,24,547zzwqbiugzphhnrhj3z5k5i,0,24.5,38.2,2023-02-12T19:36:02.207Z,2023-02-13T09:38:35Z,4029663293,212,51.7,4029663291,141,66.0,4029663289,140,70.3,4029663285,155,,4030444765,178,,4029663297,1,,4029663287,56,Center,4029663295,213,0.4,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507242995,565,44,2,58,27,547zzwqbiugzphhnrhj3z5k5i,1,65.5,64.6,2023-02-12T19:36:05.252Z,2023-02-13T09:38:34Z,4029663343,286,,4029663419,233,581,4029663341,56,Center,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243001,581,44,2,58,27,2b57rbw94i9ohnbch52owvqtq,0,34.5,35.4,2023-02-12T19:36:05.253Z,2023-02-13T09:38:34Z,4029663385,233,565,4029663357,56,Back,4029663359,285,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243009,566,1,2,58,27,547zzwqbiugzphhnrhj3z5k5i,0,65.3,64.8,2023-02-12T19:36:05.355Z,2023-02-13T09:38:33Z,4030214485,212,3.0,4030214487,213,0.0,4030444849,388,,4030214481,140,68.2,4030214479,168,,4029663403,56,Center,4030444851,21,,4030214483,141,64.9,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243015,582,61,2,58,27,2b57rbw94i9ohnbch52owvqtq,1,34.6,35.5,2023-02-12T19:36:05.404Z,2023-02-13T09:38:33Z,4030444887,15,,4029663437,56,Back,4030444889,388,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243017,583,49,2,58,28,2b57rbw94i9ohnbch52owvqtq,1,38.2,34.4,2023-02-12T19:36:06.568Z,2023-02-13T09:38:32Z,,,,,,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243021,584,1,2,58,29,2b57rbw94i9ohnbch52owvqtq,0,37,31.8,2023-02-12T19:36:07.345Z,2023-02-13T09:38:32Z,4029663463,141,24.4,4029663793,286,,4029663461,140,31.8,4029663789,233,567,4029663459,56,Back,4029663467,213,3.9,4030444971,178,,4029663465,212,7.4,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,4029663787,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243055,567,74,2,58,29,547zzwqbiugzphhnrhj3z5k5i,1,61.8,68.9,2023-02-12T19:36:07.470Z,2023-02-13T09:38:31Z,4029663807,233,584,4029663657,285,,4029663655,56,Center,4030444993,178,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243061,585,4,2,58,31,2b57rbw94i9ohnbch52owvqtq,1,33.6,24,2023-02-12T19:36:09.856Z,2023-02-13T09:38:31Z,4029663711,152,,4030567655,286,,4029663709,56,Back,4029663715,233,568,4029663705,13,,4029663707,295,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243057,568,4,2,58,31,547zzwqbiugzphhnrhj3z5k5i,0,66.4,76,2023-02-12T19:36:09.857Z,2023-02-13T09:38:30Z,4029663665,13,,4030445035,178,,4029663667,295,,4029663671,152,,4029663739,233,585,4029663669,56,Center,4030567651,285,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243265,586,18,2,59,4,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T19:36:43.002Z,2023-02-13T06:13:44Z,4029664711,44,Midfielder,4029664713,59,34,4029664709,42,,4029664735,55,587,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243267,587,19,2,59,4,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T19:36:43.003Z,2023-02-13T06:13:45Z,4029664725,292,6,4029664717,42,,4029664731,55,586,4029664727,293,5,4029664721,145,10,4029664729,44,Midfielder,4029664723,59,17,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243389,588,1,2,59,20,2b57rbw94i9ohnbch52owvqtq,0,35,25.3,2023-02-12T19:36:58.449Z,2023-02-13T09:38:30Z,4029665347,5,,4029665357,141,73.8,4029665355,140,61.6,4030445107,178,,4029665361,213,0.9,4029665353,56,Center,4029665359,212,43.2,4029665349,157,,7y7wrtvktvxfki86p41ptoell,M. Rodin,4029665351,152,4029665363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507243373,569,8,2,59,22,547zzwqbiugzphhnrhj3z5k5i,1,34.5,45.3,2023-02-12T19:37:00.496Z,2023-02-13T09:38:29Z,4030445179,388,,4030222181,383,,4029665277,56,Back,4030445177,21,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507260249,900,50,2,59,24,547zzwqbiugzphhnrhj3z5k5i,1,43.9,32.8,2023-02-12T19:37:02.343Z,2023-02-13T09:38:29Z,4029759951,233,589,4029759941,286,,4029759939,56,Back,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
