id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2540179319,352,1,1,43,19,aekjg4wbxaixtwu4aicmiju92,1,21.1,76.7,2023-04-28T16:43:44.960Z,2023-04-28T16:43:47Z,4232113923,213,6.2,4232113915,56,Back,4232113917,140,37.4,4232113921,212,17.2,4232113919,141,74.7,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179325,353,3,1,43,21,aekjg4wbxaixtwu4aicmiju92,1,34,72.3,2023-04-28T16:43:46.391Z,2023-05-02T09:43:05Z,4232113929,286,,4232113927,56,Back,4232113957,233,379,4244400723,464,,,,,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179305,379,45,1,43,21,2xl3g56k2mbuwdbre46s29vt4,0,66,27.7,2023-04-28T16:43:46.391Z,2023-04-28T16:43:48Z,4232113961,233,353,4232113965,285,,4232113867,56,Center,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179335,354,1,1,43,22,aekjg4wbxaixtwu4aicmiju92,1,37.2,74.2,2023-04-28T16:43:47.776Z,2023-04-28T16:43:48Z,4232113985,141,54.7,4232113981,56,Back,4232113989,213,4.3,4232113987,212,14.6,4232113983,140,31.4,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179347,355,1,1,43,23,aekjg4wbxaixtwu4aicmiju92,1,31.4,54.7,2023-04-28T16:43:48.528Z,2023-04-28T16:43:50Z,4232114049,140,36.3,4232114053,212,11.2,4232114055,213,5.2,4232114051,141,40.0,4232114047,56,Back,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179371,356,1,1,43,24,aekjg4wbxaixtwu4aicmiju92,1,36.3,40,2023-04-28T16:43:49.976Z,2023-04-28T16:43:52Z,4232114167,56,Back,4232114175,212,29.6,4232114169,140,9.5,4232114173,141,53.3,4232114177,213,2.8,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179403,357,1,1,43,27,aekjg4wbxaixtwu4aicmiju92,1,9.5,53.3,2023-04-28T16:43:52.240Z,2023-04-28T16:43:54Z,4232114315,141,52.9,4232114309,56,Back,4232114311,140,27.9,4232114321,213,6.3,4232114319,212,19.3,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179485,358,1,1,43,29,aekjg4wbxaixtwu4aicmiju92,1,28.3,52.5,2023-04-28T16:43:54.712Z,2023-04-28T16:44:03Z,4232114747,56,Back,4232114755,213,4.4,4232114751,141,26.7,4232114753,212,18.4,4232114749,140,23.1,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179557,359,1,1,43,37,aekjg4wbxaixtwu4aicmiju92,1,41.9,12.4,2023-04-28T16:44:02.920Z,2023-04-28T16:44:08Z,4232115125,1,,4232115121,212,43.8,4232115119,141,53.3,4232115123,213,0.7,4232115113,155,,4232115117,140,74.1,4232115115,56,Center,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179617,360,1,1,43,43,aekjg4wbxaixtwu4aicmiju92,1,67,52.5,2023-04-28T16:44:08.064Z,2023-04-28T16:44:13Z,4232115413,213,1.6,4232115409,212,19.2,4232115401,56,Left,4232115405,141,80.7,4232115403,140,65.9,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179655,361,1,1,43,47,aekjg4wbxaixtwu4aicmiju92,1,61.5,89.5,2023-04-28T16:44:12.921Z,2023-04-28T16:44:15Z,4232115591,213,3.5,4232115585,140,40.0,4232115583,56,Back,4232115587,141,75.8,4232115589,212,24.4,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179673,362,1,1,43,50,aekjg4wbxaixtwu4aicmiju92,1,40,75.8,2023-04-28T16:44:15.633Z,2023-04-28T16:44:17Z,4232115677,141,65.5,4232115673,56,Back,4232115675,140,48.9,4232115679,212,11.7,4232115681,213,5.6,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179687,363,1,1,43,52,aekjg4wbxaixtwu4aicmiju92,1,52.2,65.8,2023-04-28T16:44:17.809Z,2023-04-28T16:44:18Z,4232115757,212,9.6,4232115753,140,59.0,4232115759,213,0.7,4232115755,141,75.3,4232115751,56,Center,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179693,364,1,1,43,53,aekjg4wbxaixtwu4aicmiju92,1,59,75.3,2023-04-28T16:44:18.809Z,2023-04-28T16:44:20Z,4232115815,140,57.5,4232115819,212,7.5,4232115817,141,64.5,4232115821,213,4.5,4232115813,56,Center,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179701,365,1,1,43,55,aekjg4wbxaixtwu4aicmiju92,1,57.5,64.5,2023-04-28T16:44:20.105Z,2023-04-28T16:44:21Z,4232115867,56,Center,4232115873,212,13.9,4232115871,141,46.0,4232115875,213,4.3,4232115869,140,51.9,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179719,366,1,1,43,56,aekjg4wbxaixtwu4aicmiju92,1,51.9,46,2023-04-28T16:44:21.281Z,2023-04-28T16:44:22Z,4232115971,213,0.0,4232115963,56,Center,4232115967,141,46.5,4232115969,212,13.0,4232115965,140,64.3,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179769,367,1,1,43,57,aekjg4wbxaixtwu4aicmiju92,1,64.3,46.5,2023-04-28T16:44:22.665Z,2023-04-28T16:44:27Z,4232116219,213,4.8,4232116213,140,65.2,4232116217,212,23.3,4232116211,56,Right,4232116215,141,12.2,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179813,368,1,1,44,2,aekjg4wbxaixtwu4aicmiju92,1,71.4,14.5,2023-04-28T16:44:27.009Z,2023-04-28T16:44:31Z,4232116443,56,Right,4232116447,140,62.2,4232116455,213,3.8,4232116451,141,4.2,4232116453,212,11.9,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179831,369,1,1,44,6,aekjg4wbxaixtwu4aicmiju92,1,55.1,4,2023-04-28T16:44:31.073Z,2023-04-28T16:44:32Z,4232116559,212,12.5,4232116555,140,44.4,4232116561,213,2.7,4232116553,56,Back,4232116557,141,12.2,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179857,370,1,1,44,7,aekjg4wbxaixtwu4aicmiju92,1,44.3,12.4,2023-04-28T16:44:32.713Z,2023-04-28T16:44:35Z,4232116709,213,2.5,4232116703,140,21.3,4232116707,212,31.0,4232116705,141,40.9,4232116701,56,Back,,,,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179867,371,1,1,44,10,aekjg4wbxaixtwu4aicmiju92,1,21.3,40.9,2023-04-28T16:44:35.850Z,2023-04-28T16:44:37Z,4232116747,212,25.0,4232116743,140,33.5,4232116749,213,1.0,4232116741,56,Back,4232116745,141,72.5,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179901,372,1,1,44,15,aekjg4wbxaixtwu4aicmiju92,1,31.2,66.2,2023-04-28T16:44:40.641Z,2023-04-28T16:44:42Z,4232116927,56,Back,4232116933,212,18.2,4232116929,140,48.5,4232116931,141,66.0,4232116935,213,6.3,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179925,373,1,1,44,17,aekjg4wbxaixtwu4aicmiju92,1,45.9,65.6,2023-04-28T16:44:42.370Z,2023-04-28T16:44:44Z,4232117029,213,2.5,4232117025,141,78.7,4232117021,56,Back,4232117023,140,35.0,4232117027,212,14.5,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179949,374,1,1,44,19,aekjg4wbxaixtwu4aicmiju92,1,35,78.7,2023-04-28T16:44:44.026Z,2023-04-28T16:44:46Z,4232117167,140,56.6,4232117171,212,26.2,4232117169,141,98.0,4232117165,56,Left,4232117173,213,0.5,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179953,375,1,1,44,21,aekjg4wbxaixtwu4aicmiju92,1,56.6,98,2023-04-28T16:44:46.634Z,2023-04-28T16:44:47Z,4232117189,212,7.8,4232117183,140,60.9,4232117181,56,Left,4232117185,141,88.7,4232117191,213,5.3,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179961,376,1,1,44,22,aekjg4wbxaixtwu4aicmiju92,1,60.9,88.7,2023-04-28T16:44:47.730Z,2023-04-28T16:44:48Z,4232117245,140,55.7,4232117251,213,2.8,4232117243,56,Left,4232117247,141,91.6,4232117249,212,5.8,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540179999,377,1,1,44,23,aekjg4wbxaixtwu4aicmiju92,1,55.7,91.6,2023-04-28T16:44:48.682Z,2023-04-28T16:44:51Z,4232117439,141,73.1,4232117437,140,51.8,4232117441,212,13.2,4232117435,56,Center,4232117443,213,4.4,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180081,378,2,1,44,26,aekjg4wbxaixtwu4aicmiju92,1,53.3,65.1,2023-04-28T16:44:51.803Z,2023-04-28T16:45:15Z,4232117853,56,Center,4232117857,141,30.1,4232117855,140,67.7,4232117849,7,aqe0o77dv6114gsbpw3t1iymt,,,,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180089,380,55,1,44,26,2xl3g56k2mbuwdbre46s29vt4,1,31.1,60.3,2023-04-28T16:44:51.804Z,2023-04-28T17:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180313,381,1,1,44,50,2xl3g56k2mbuwdbre46s29vt4,1,27.2,70.2,2023-04-28T16:45:15.160Z,2023-04-28T16:45:41Z,4232119089,155,,4232119233,189,,4232119091,196,,4232119101,212,53.5,4232119087,5,,4232119093,241,,4232119097,140,58.3,4232119095,56,Right,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,4232119105,1,,4232119099,141,4232119103,213,7.9,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,
2540180315,382,61,1,44,53,2xl3g56k2mbuwdbre46s29vt4,1,58.3,7.9,2023-04-28T16:45:18.960Z,2023-04-28T16:45:39Z,4232119129,189,,4232119109,56,Right,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180295,379,49,1,44,54,aekjg4wbxaixtwu4aicmiju92,1,32.6,82.4,2023-04-28T16:45:19.796Z,2023-04-28T16:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180317,380,1,1,44,54,aekjg4wbxaixtwu4aicmiju92,1,32.6,82.4,2023-04-28T16:45:19.971Z,2023-04-28T16:45:21Z,4232119119,213,5.3,4232119115,141,67.5,4232119111,56,Back,4232119117,212,12.6,4232119113,140,39.7,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180325,381,1,1,44,56,aekjg4wbxaixtwu4aicmiju92,1,39.7,67.5,2023-04-28T16:45:21.387Z,2023-04-28T16:45:22Z,4232119169,140,45.2,4232119175,213,5.3,4232119171,141,53.8,4232119173,212,11.0,4232119167,56,Back,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180347,382,1,1,44,57,aekjg4wbxaixtwu4aicmiju92,1,45.2,53.8,2023-04-28T16:45:22.387Z,2023-04-28T16:45:26Z,4232119283,56,Back,4232119311,213,3.7,4232119285,140,30.5,4232119289,141,40.2,4232119293,212,18.0,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180391,383,1,1,45,0,aekjg4wbxaixtwu4aicmiju92,1,30.2,38,2023-04-28T16:45:25.291Z,2023-04-28T16:45:29Z,4232119491,212,26.1,4232119485,56,Back,4232119487,140,31.2,4232119489,141,76.4,4232119493,213,1.5,,,,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180371,383,70,1,45,0,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-04-28T16:45:25.840Z,2023-04-28T16:45:29Z,4232119409,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180423,384,1,1,45,4,aekjg4wbxaixtwu4aicmiju92,1,31.2,76.4,2023-04-28T16:45:29.235Z,2023-04-28T16:45:32Z,4232119669,141,82.2,4232119671,212,15.7,4232119667,140,45.7,4232119665,56,Back,4232119673,213,0.3,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180431,385,1,1,45,7,aekjg4wbxaixtwu4aicmiju92,1,36,86.9,2023-04-28T16:45:32.787Z,2023-04-28T16:45:34Z,4232119729,56,Back,4232119731,140,36.6,4232119735,212,9.9,4232119733,141,72.4,4232119737,213,4.8,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180453,386,1,1,45,9,aekjg4wbxaixtwu4aicmiju92,1,36.6,72.4,2023-04-28T16:45:34.179Z,2023-04-28T16:45:36Z,4232119843,212,20.1,4232119841,141,83.6,4232119833,56,Back,4232119837,140,18.9,4232119845,213,2.8,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180485,387,1,1,45,11,aekjg4wbxaixtwu4aicmiju92,1,18.9,83.6,2023-04-28T16:45:36.091Z,2023-04-28T16:45:40Z,4232120061,140,6.9,4232120065,212,23.7,4232120059,56,Back,4232120063,141,54.0,4232120067,213,4.2,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180525,388,1,1,45,15,aekjg4wbxaixtwu4aicmiju92,1,6.9,54,2023-04-28T16:45:40.075Z,2023-04-28T16:45:44Z,4232120335,212,42.8,4232120329,140,32.1,4232120331,141,4.5,4232120341,1,,4232120327,56,Back,4232120325,155,,4232120339,213,5.4,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180557,389,1,1,45,19,aekjg4wbxaixtwu4aicmiju92,0,35.3,4,2023-04-28T16:45:44.491Z,2023-04-28T16:45:46Z,4232120481,140,54.1,4232120485,212,19.8,4232120479,56,Right,4232120483,141,5.3,4232120487,213,0.0,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180543,384,49,1,45,20,2xl3g56k2mbuwdbre46s29vt4,1,45,92.3,2023-04-28T16:45:45.223Z,2023-04-28T16:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180595,385,1,1,45,21,2xl3g56k2mbuwdbre46s29vt4,1,46.1,92.9,2023-04-28T16:45:46.071Z,2023-04-28T16:45:49Z,4232120735,212,11.2,4232120729,56,Back,4232120731,140,45.9,4232120737,213,4.7,4232120733,141,76.4,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180615,386,1,1,45,24,2xl3g56k2mbuwdbre46s29vt4,1,46,71.9,2023-04-28T16:45:49.847Z,2023-04-28T16:45:52Z,4232120827,56,Left,4232120831,141,79.7,4232120829,140,61.8,4232120835,213,0.3,4232120833,212,17.4,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180641,387,1,1,45,27,2xl3g56k2mbuwdbre46s29vt4,1,62.2,80.3,2023-04-28T16:45:52.071Z,2023-04-28T16:45:54Z,4232121011,141,89.7,4232121009,140,67.0,4232121015,213,0.9,4232121013,212,8.1,4232121007,56,Left,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180649,388,1,1,45,29,2xl3g56k2mbuwdbre46s29vt4,1,67.6,89.7,2023-04-28T16:45:54.471Z,2023-04-28T16:45:56Z,4232121059,141,83.4,4232121057,140,74.1,4232121061,212,8.1,4232121055,56,Left,4232121063,213,5.7,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180655,389,50,1,45,30,2xl3g56k2mbuwdbre46s29vt4,1,72.2,77,2023-04-28T16:45:55.895Z,2023-04-28T16:45:58Z,4232121245,233,390,4232121089,56,Center,4232121091,286,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180673,390,7,1,45,30,aekjg4wbxaixtwu4aicmiju92,1,27.8,23,2023-04-28T16:45:55.896Z,2023-05-02T09:45:09Z,4244402953,384,,4232121201,56,Back,4232121203,285,,4232121209,233,389,,,,,,,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180675,391,49,1,45,32,aekjg4wbxaixtwu4aicmiju92,1,36.3,3.8,2023-04-28T16:45:57.868Z,2023-04-28T16:45:58Z,,,,,,,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180727,392,1,1,45,33,aekjg4wbxaixtwu4aicmiju92,0,35.3,4,2023-04-28T16:45:58.132Z,2023-04-28T17:03:12Z,4232121487,213,1.2,4232121477,56,Back,4232121483,141,11.0,4232121485,212,5.0,4232121481,140,36.9,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540189329,413,61,1,45,36,2xl3g56k2mbuwdbre46s29vt4,1,57.2,89.6,2023-04-28T16:46:00.988Z,2023-04-28T17:03:48Z,4232166827,56,Left,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180747,393,1,1,45,37,aekjg4wbxaixtwu4aicmiju92,1,45.2,24.9,2023-04-28T16:46:02.836Z,2023-04-28T17:03:31Z,4232121577,140,81.5,4232121575,56,Right,4232121579,141,5.3,4232121583,213,5.9,4232121585,1,,4232121581,212,40.4,,,,,,,1vpmf7p9xsaynj1t9g5wm1qz9,T. Dingomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180779,390,45,1,45,43,2xl3g56k2mbuwdbre46s29vt4,0,21,71,2023-04-28T16:46:08.199Z,2023-04-28T16:46:12Z,4232122033,233,394,4232121749,56,Back,4232121751,285,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180819,394,3,1,45,43,aekjg4wbxaixtwu4aicmiju92,1,79,29,2023-04-28T16:46:08.199Z,2023-05-02T09:45:27Z,4244403209,464,,4232121949,286,,4232121981,233,390,4232121947,56,Center,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180839,395,1,1,45,46,aekjg4wbxaixtwu4aicmiju92,0,97.7,33.1,2023-04-28T16:46:11.380Z,2023-04-28T16:46:15Z,4232122043,140,94.9,4232122047,212,11.4,4232122045,141,49.3,4232122193,195,,4232122041,56,Center,4232122049,213,1.8,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180849,391,43,1,45,47,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-04-28T16:46:12.791Z,2023-04-28T16:46:25Z,4232122835,144,49,,,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180855,392,1,1,45,48,2xl3g56k2mbuwdbre46s29vt4,0,4.6,52,2023-04-28T16:46:13.423Z,2023-05-02T09:46:03Z,4244403733,213,0.6,4244403731,212,6.8,4244403729,141,57.9,4244403727,140,9.8,4232122127,56,Back,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540182177,413,43,1,45,48,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-04-28T16:46:13.424Z,2023-05-02T09:45:58Z,4244403653,144,7,4232129247,286,0,4232129245,56,Center,4232129257,233,392,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180939,396,1,1,45,49,aekjg4wbxaixtwu4aicmiju92,1,88.6,33.8,2023-04-28T16:46:14.660Z,2023-05-02T09:46:25Z,4232122491,56,Center,4232122495,141,48.9,4232123563,154,,4232122493,140,79.6,4232122497,212,14.0,4232123559,210,15,4232122499,213,2.3,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540181099,395,45,1,45,50,2xl3g56k2mbuwdbre46s29vt4,0,20.6,47.3,2023-04-28T16:46:15.719Z,2023-04-28T16:46:45Z,4232123353,56,Back,4232123913,233,399,4232123355,285,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540181181,399,3,1,45,50,aekjg4wbxaixtwu4aicmiju92,1,79.4,52.7,2023-04-28T16:46:15.719Z,2023-05-02T09:46:09Z,4232123823,286,,4244403815,465,,4232123839,233,395,4232123821,56,Center,,,,,,,,,,,,,1vpmf7p9xsaynj1t9g5wm1qz9,T. Dingomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180945,397,15,1,45,53,aekjg4wbxaixtwu4aicmiju92,1,83.9,49.3,2023-04-28T16:46:18.830Z,2023-05-02T09:46:25Z,4232123589,102,53.9,4244403995,215,,4232123593,146,97.8,4232122511,17,,4232122743,233,393,4232123595,147,50.5,4232123581,29,,4232122513,56,Center,1vpmf7p9xsaynj1t9g5wm1qz9,T. Dingomé,4232123591,103,17.1,4232123583,154,4232122693,72,,,4232123585,55,396,4232122509,22,,4232123579,76,,,,,,,,,,,,,,,,,,,,
2540180973,393,10,1,45,53,2xl3g56k2mbuwdbre46s29vt4,1,2,46.6,2023-04-28T16:46:18.930Z,2023-05-02T09:46:28Z,4244404029,378,,4232122635,173,,4232122753,233,397,4232122641,56,Back,4232122637,179,,4232122639,182,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540180997,394,6,1,45,55,2xl3g56k2mbuwdbre46s29vt4,0,9,48.6,2023-04-28T16:46:20.212Z,2023-05-02T09:46:44Z,4232122733,73,,4232122731,56,Back,4232122791,233,398,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
