id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/15/value,qualifier/10/value,qualifier/11/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2526721871,428,1,1,38,27,czkf5t3ai00ghwbga03i5aqxw,1,65.8,15,2023-04-01T16:09:38.882Z,2023-04-01T16:09:40Z,4153529525,212,16.1,4153529527,213,6.0,4153529519,56,Right,4153529521,140,80.6,4153529523,141,8.8,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721901,429,1,1,38,28,czkf5t3ai00ghwbga03i5aqxw,1,80.6,8.8,2023-04-01T16:09:40.259Z,2023-04-01T16:09:43Z,4153529701,140,94.2,4153529703,141,17.4,4153529705,212,15.4,4153529707,213,0.4,4153529699,56,Right,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721905,430,1,1,38,32,czkf5t3ai00ghwbga03i5aqxw,0,95.7,14.9,2023-04-01T16:09:43.410Z,2023-04-01T16:09:47Z,4153529723,2,,4153529907,233,319,4153529911,286,,4153529729,140,95.0,4153529735,213,1.8,4153529905,236,,4153529733,212,3.1,4153529727,56,Right,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,4153529731,141,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,
2526721941,319,12,1,38,32,ac8jow4mdkvnsv5s0och4qqm,1,10.7,72.6,2023-04-01T16:09:43.510Z,2023-04-01T16:09:48Z,4153529917,233,430,4153529871,56,Back,4153529869,185,,,,,,,,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721963,320,6,1,38,33,ac8jow4mdkvnsv5s0och4qqm,0,7.8,76.6,2023-04-01T16:09:45.010Z,2023-04-01T16:19:57Z,4153529969,73,,4153529967,56,Back,4153530003,233,431,,,,,,,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721957,431,6,1,38,33,czkf5t3ai00ghwbga03i5aqxw,1,92.2,23.4,2023-04-01T16:09:45.010Z,2023-04-01T16:09:48Z,4153529983,233,320,4153529935,56,Center,4153529937,75,,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722213,432,1,1,39,0,czkf5t3ai00ghwbga03i5aqxw,0,99.5,0.5,2023-04-01T16:10:11.388Z,2023-04-01T16:22:38Z,4153531375,6,,4153531385,141,54.0,4153531387,212,37.1,4153531391,1,,4153531377,155,,4153531379,223,,4153531389,213,1.8,4153531373,2,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,4153531381,56,,4153531383,140,,,,,,,,,,,,,,,,,,Center,92.4,,,,,,,,,
2526722251,321,12,1,39,3,ac8jow4mdkvnsv5s0och4qqm,1,4.5,49.7,2023-04-01T16:10:14.506Z,2023-04-01T16:10:16Z,4153531601,212,22.0,4153531593,56,Back,4153531597,141,18.2,4153531603,213,4.9,4153531595,140,9.4,4153531629,15,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722283,433,1,1,39,5,czkf5t3ai00ghwbga03i5aqxw,1,91.3,83.8,2023-04-01T16:10:17.210Z,2023-04-01T16:22:41Z,4153531733,141,80.2,4153531731,140,72.5,4153531735,212,19.9,4153531729,56,Left,4153531737,213,3.3,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722405,434,2,1,39,7,czkf5t3ai00ghwbga03i5aqxw,1,71.2,78.8,2023-04-01T16:10:18.994Z,2023-04-01T16:25:09Z,4153583511,2,,4153532325,1,,4153532307,140,91.2,4153532313,141,32.2,4153583491,7,b9tsqyrv0xp0tt5nzwrmy9gb9,4153532303,56,Center,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722533,322,55,1,39,7,ac8jow4mdkvnsv5s0och4qqm,1,11.1,53.2,2023-04-01T16:10:18.995Z,2023-04-01T16:25:26Z,,,,,,,,,,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722417,435,43,1,39,10,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-01T16:10:21.443Z,2023-04-01T16:24:31Z,4153532353,13,0,4153583689,144,4,4153532359,152,0,4153532357,56,Center,4153532987,233,322,4153532361,286,0,4153532355,294,0,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722619,323,1,1,39,23,ac8jow4mdkvnsv5s0och4qqm,1,6,56.6,2023-04-01T16:10:35.105Z,2023-04-01T16:24:34Z,4153533363,213,4.7,4153583753,241,,4153533349,5,,4153533361,212,10.8,4153533355,56,Back,4153533357,140,6.0,4153533359,141,40.7,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722683,324,1,1,39,27,ac8jow4mdkvnsv5s0och4qqm,1,14.8,35.4,2023-04-01T16:10:39.154Z,2023-04-01T16:10:42Z,4153533571,212,16.9,4153533569,141,10.7,4153533573,213,4.8,4153533565,56,Back,4153533567,140,16.5,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722733,325,1,1,39,30,ac8jow4mdkvnsv5s0och4qqm,0,21.8,8,2023-04-01T16:10:41.882Z,2023-04-01T16:10:45Z,4153533825,56,Center,4153533827,140,72.2,4153533831,212,58.7,4153533833,213,0.4,4153533829,141,45.4,4153533835,1,,4153533823,155,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722893,439,59,1,39,34,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-01T16:10:45.756Z,2023-04-01T16:10:58Z,4153534709,56,Back,,,,,,,,,,,,,,,,,,,,,,1xmg6k4n9a6zmhmq6ysq6tch6,J. Widell Zetterström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722757,437,49,1,39,35,czkf5t3ai00ghwbga03i5aqxw,1,27.2,46,2023-04-01T16:10:47.204Z,2023-04-01T16:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1xmg6k4n9a6zmhmq6ysq6tch6,J. Widell Zetterström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722829,438,1,1,39,36,czkf5t3ai00ghwbga03i5aqxw,0,27.2,46,2023-04-01T16:10:47.898Z,2023-04-01T16:10:53Z,4153534369,140,92.3,4153534377,1,,4153534375,213,6.3,4153534365,155,,4153534373,212,68.4,4153534371,141,44.3,4153534367,56,Center,,,,1xmg6k4n9a6zmhmq6ysq6tch6,J. Widell Zetterström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722839,326,52,1,39,41,ac8jow4mdkvnsv5s0och4qqm,1,7,47.5,2023-04-01T16:10:52.475Z,2023-04-01T16:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722865,327,1,1,39,41,ac8jow4mdkvnsv5s0och4qqm,1,7,47.5,2023-04-01T16:10:53.139Z,2023-04-01T16:10:54Z,4153534543,56,Back,4153534541,123,,4153534555,213,5.9,4153534551,212,9.5,4153534547,141,42.5,4153534545,140,15.4,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722975,330,1,1,39,45,ac8jow4mdkvnsv5s0och4qqm,1,28.9,42.4,2023-04-01T16:10:57.154Z,2023-04-01T16:11:04Z,4153535129,141,49.3,4153535125,56,Back,4153535133,213,0.5,4153535127,140,37.5,4153535131,212,10.2,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723021,331,1,1,39,53,ac8jow4mdkvnsv5s0och4qqm,1,32.5,64.5,2023-04-01T16:11:04.578Z,2023-04-01T16:11:07Z,4153535277,56,Back,4153535285,213,2.1,4153535283,212,19.8,4153535281,141,90.0,4153535279,140,23.3,,,,,,,,,,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723101,332,1,1,39,56,ac8jow4mdkvnsv5s0och4qqm,1,24,82.3,2023-04-01T16:11:07.498Z,2023-04-01T16:11:11Z,4153535611,212,24.8,4153535607,140,16.2,4153535613,213,4.4,4153535609,141,47.8,4153535605,56,Back,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723121,333,1,1,39,59,ac8jow4mdkvnsv5s0och4qqm,0,18.8,46,2023-04-01T16:11:11.003Z,2023-04-01T16:11:12Z,4153535687,155,,4153535693,141,56.6,4153535691,140,53.1,4153535699,1,,4153535697,213,0.2,4153535695,212,36.7,4153535689,56,Center,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723139,440,49,1,40,2,czkf5t3ai00ghwbga03i5aqxw,1,46.8,43.6,2023-04-01T16:11:13.428Z,2023-04-01T16:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723167,441,1,1,40,2,czkf5t3ai00ghwbga03i5aqxw,1,46.8,43.6,2023-04-01T16:11:13.707Z,2023-04-01T16:11:14Z,4153535913,213,1.5,4153535907,140,47.1,4153535911,212,8.8,4153535909,141,56.6,4153535905,56,Back,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723197,442,1,1,40,3,czkf5t3ai00ghwbga03i5aqxw,1,47.1,56.6,2023-04-01T16:11:14.818Z,2023-04-01T16:11:17Z,4153536079,212,13.8,4153536075,140,55.9,4153536073,56,Center,4153536081,213,0.8,4153536077,141,71.7,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723215,443,1,1,40,6,czkf5t3ai00ghwbga03i5aqxw,1,53.5,65.1,2023-04-01T16:11:17.619Z,2023-04-01T16:11:18Z,4153536163,140,43.8,4153536161,56,Back,4153536167,212,16.5,4153536169,213,4.0,4153536165,141,46.0,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723253,444,1,1,40,7,czkf5t3ai00ghwbga03i5aqxw,1,43.8,46,2023-04-01T16:11:18.770Z,2023-04-01T16:11:21Z,4153536389,56,Center,4153536401,212,11.9,4153536403,213,5.5,4153536393,140,52.0,4153536399,141,34.0,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723337,445,1,1,40,10,czkf5t3ai00ghwbga03i5aqxw,0,52.6,34.5,2023-04-01T16:11:21.492Z,2023-04-01T16:11:34Z,4153536685,196,,4153536693,212,46.7,4153536687,56,Left,4153536691,141,100.0,4153536695,213,1.4,4153536689,140,60.8,4153536701,1,,4153536683,155,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723363,334,5,1,40,15,ac8jow4mdkvnsv5s0och4qqm,1,29.3,-1.5,2023-04-01T16:11:26.324Z,2023-04-01T16:25:19Z,4153536759,347,,4153536815,233,446,4153536757,56,Back,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723347,446,5,1,40,15,czkf5t3ai00ghwbga03i5aqxw,0,70.7,101.5,2023-04-01T16:11:26.324Z,2023-04-01T16:11:28Z,4153536715,347,,4153536845,233,334,4153536713,56,Left,,,,,,,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723451,335,1,1,40,21,ac8jow4mdkvnsv5s0och4qqm,1,27.7,0,2023-04-01T16:11:33.106Z,2023-04-01T16:11:36Z,4153537377,141,5.9,4153537371,107,,4153537373,56,Back,4153537381,213,2.6,4153537379,212,9.5,4153537375,140,19.9,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723499,336,1,1,40,24,ac8jow4mdkvnsv5s0och4qqm,1,22.1,10,2023-04-01T16:11:36.210Z,2023-04-01T16:11:39Z,4153537547,141,50.9,4153537551,213,1.6,4153537545,140,21.9,4153537543,56,Back,4153537549,212,27.8,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723531,337,1,1,40,27,ac8jow4mdkvnsv5s0och4qqm,1,22.2,53.3,2023-04-01T16:11:38.962Z,2023-04-01T16:11:42Z,4153537755,141,69.0,4153537757,212,10.7,4153537759,213,1.5,4153537753,140,23.1,4153537751,56,Back,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723549,338,1,1,40,30,ac8jow4mdkvnsv5s0och4qqm,1,23.6,71.1,2023-04-01T16:11:41.946Z,2023-04-01T16:11:43Z,4153537871,213,6.3,4153537865,140,33.6,4153537867,141,70.6,4153537869,212,10.5,4153537863,56,Back,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723555,339,1,1,40,32,ac8jow4mdkvnsv5s0och4qqm,0,33.6,70.6,2023-04-01T16:11:43.379Z,2023-04-01T16:11:44Z,4153537891,141,50.7,4153537887,56,Back,4153537893,212,13.9,4153537889,140,36.6,4153537885,168,,4153537895,213,4.9,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723573,447,49,1,40,33,czkf5t3ai00ghwbga03i5aqxw,1,60.5,43.7,2023-04-01T16:11:45.011Z,2023-04-01T16:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723587,448,1,1,40,33,czkf5t3ai00ghwbga03i5aqxw,1,60.5,43.7,2023-04-01T16:11:45.211Z,2023-04-01T16:11:46Z,4153538097,141,57.0,4153538093,56,Center,4153538099,212,9.8,4153538101,213,1.2,4153538095,140,64.1,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723599,449,1,1,40,35,czkf5t3ai00ghwbga03i5aqxw,1,64.1,57,2023-04-01T16:11:46.275Z,2023-04-01T16:11:47Z,4153538205,56,Center,4153538209,141,45.7,4153538211,212,9.7,4153538207,140,69.8,4153538213,213,5.4,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723603,450,50,1,40,35,czkf5t3ai00ghwbga03i5aqxw,1,69.8,45.2,2023-04-01T16:11:46.705Z,2023-04-01T16:19:42Z,4153538225,286,,4153538327,233,340,4153538223,56,Center,,,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723597,340,7,1,40,35,ac8jow4mdkvnsv5s0och4qqm,0,30.2,54.8,2023-04-01T16:11:46.706Z,2023-04-01T16:11:48Z,4153538197,285,,4153538281,233,450,4153538195,56,Back,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723643,451,1,1,40,38,czkf5t3ai00ghwbga03i5aqxw,0,73.1,35.1,2023-04-01T16:11:49.457Z,2023-04-01T16:19:36Z,4153566371,141,28.5,4153566373,212,17.3,4153566369,140,89.0,4153538453,56,Center,4153566375,213,6.0,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723633,341,43,1,40,38,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-04-01T16:11:49.458Z,2023-04-01T16:19:26Z,4153538401,285,0,4153538485,233,451,4153565977,144,7,4153538399,56,Back,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723865,453,61,1,40,40,czkf5t3ai00ghwbga03i5aqxw,0,80.5,26,2023-04-01T16:11:51.900Z,2023-04-01T16:19:52Z,4153539715,56,Center,,,,,,,,,,,,,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723701,342,12,1,40,42,ac8jow4mdkvnsv5s0och4qqm,1,8.7,57.1,2023-04-01T16:11:53.354Z,2023-04-01T16:12:26Z,4153538819,56,Back,4153538821,140,5.7,4153538823,141,100.0,4153538825,212,29.7,4153538899,167,,4153538827,213,1.7,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723709,343,5,1,40,43,ac8jow4mdkvnsv5s0och4qqm,0,5,100.8,2023-04-01T16:11:55.260Z,2023-04-01T16:12:26Z,4153538861,56,Back,4153540747,347,,4153540947,233,454,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724073,454,5,1,40,43,czkf5t3ai00ghwbga03i5aqxw,1,95,-0.8,2023-04-01T16:11:55.260Z,2023-04-01T16:25:19Z,4153540875,347,,4153540903,233,343,4153540873,56,Right,,,,,,,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723799,452,43,1,40,47,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-01T16:11:58.499Z,2023-04-01T16:12:20Z,4153539277,56,Center,4153539313,233,343,4153540535,144,6,4153539279,75,0,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724119,455,1,1,41,15,czkf5t3ai00ghwbga03i5aqxw,1,93.9,0,2023-04-01T16:12:26.938Z,2023-04-01T16:12:31Z,4153541125,140,82.2,4153541127,141,13.7,4153541133,213,2.4,4153541129,212,16.0,4153541121,107,,4153541123,56,Right,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724171,456,1,1,41,19,czkf5t3ai00ghwbga03i5aqxw,1,83.3,11.1,2023-04-01T16:12:30.891Z,2023-04-01T16:12:34Z,4153541389,212,18.0,4153541385,140,66.5,4153541387,141,16.4,4153541383,56,Right,4153541391,213,2.9,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724187,457,1,1,41,22,czkf5t3ai00ghwbga03i5aqxw,1,65.6,16.8,2023-04-01T16:12:33.979Z,2023-04-01T16:12:35Z,4153541523,141,37.9,4153541519,140,63.1,4153541527,213,1.8,4153541515,56,Center,4153541525,212,14.6,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724239,458,1,1,41,24,czkf5t3ai00ghwbga03i5aqxw,1,63.1,37.9,2023-04-01T16:12:35.371Z,2023-04-01T16:12:38Z,4153541707,56,Center,4153541713,212,8.1,4153541711,141,34.9,4153541715,213,6.0,4153541709,140,70.6,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724247,459,1,1,41,27,czkf5t3ai00ghwbga03i5aqxw,1,70.6,34.9,2023-04-01T16:12:38.387Z,2023-04-01T16:12:40Z,4153541761,140,65.7,4153541763,141,20.3,4153541765,212,11.2,4153541759,56,Right,4153541767,213,4.2,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724265,460,1,1,41,29,czkf5t3ai00ghwbga03i5aqxw,1,65.7,20.3,2023-04-01T16:12:40.282Z,2023-04-01T16:12:41Z,4153541853,213,5.1,4153541847,140,69.2,4153541851,212,10.8,4153541845,56,Right,4153541849,141,5.3,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724269,461,1,1,41,29,czkf5t3ai00ghwbga03i5aqxw,0,69.2,5.3,2023-04-01T16:12:41.258Z,2023-04-01T16:12:42Z,4153541973,286,,4153541881,140,70.7,4153541967,236,,4153541969,233,344,4153541877,56,Right,4153541891,213,0.5,4153541887,212,1.8,4153541885,141,6.5,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724277,344,74,1,41,29,ac8jow4mdkvnsv5s0och4qqm,1,33.2,98,2023-04-01T16:12:41.259Z,2023-04-01T16:19:59Z,4153541927,56,Back,4153541981,233,461,4153541929,285,,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724303,345,5,1,41,31,ac8jow4mdkvnsv5s0och4qqm,0,28.6,101.6,2023-04-01T16:12:42.530Z,2023-04-01T16:25:20Z,4153548035,233,462,4153542043,56,Back,4153547959,347,,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724293,462,5,1,41,31,czkf5t3ai00ghwbga03i5aqxw,1,71.4,-1.6,2023-04-01T16:12:42.530Z,2023-04-01T16:14:35Z,4153541997,56,Right,4153547997,233,345,4153541999,347,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724351,463,1,1,41,32,czkf5t3ai00ghwbga03i5aqxw,1,72,0,2023-04-01T16:12:43.715Z,2023-04-01T16:12:47Z,4153542325,141,18.3,4153542327,212,13.6,4153542329,213,1.7,4153542319,107,,4153542323,140,70.4,4153542321,56,Right,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724373,464,1,1,41,35,czkf5t3ai00ghwbga03i5aqxw,1,71,20.6,2023-04-01T16:12:47.227Z,2023-04-01T16:12:48Z,4153542427,213,4.7,4153542425,212,5.3,4153542423,141,12.8,4153542421,140,70.7,4153542419,56,Right,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724423,465,1,1,41,37,czkf5t3ai00ghwbga03i5aqxw,1,70.7,13.8,2023-04-01T16:12:48.642Z,2023-04-01T16:12:52Z,4153542665,141,33.7,4153542671,212,15.8,4153542679,213,2.1,4153542655,56,Center,4153542659,140,62.9,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724443,466,1,1,41,41,czkf5t3ai00ghwbga03i5aqxw,1,62.2,52.5,2023-04-01T16:12:52.587Z,2023-04-01T16:12:54Z,4153542757,141,81.2,4153542753,56,Left,4153542755,140,64.8,4153542761,213,1.4,4153542759,212,19.7,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724501,467,1,1,41,42,czkf5t3ai00ghwbga03i5aqxw,1,64.8,81.2,2023-04-01T16:12:53.964Z,2023-04-01T16:29:21Z,4153543027,56,Center,4153543031,141,57.9,4153544179,210,15,4153543035,212,17.2,4153543039,213,5.1,4153543029,140,71.2,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724509,468,15,1,41,47,czkf5t3ai00ghwbga03i5aqxw,1,74.7,54.6,2023-04-01T16:12:58.539Z,2023-04-01T16:29:21Z,4153543219,20,,4153544193,133,,4153543049,22,,4153544191,29,,4153544195,55,467,4153544201,102,52.6,4153544215,147,50.2,4153544257,233,347,6051gs5j7d6zss35h2twoqnd,H. Finndell,4153543053,56,,4153544207,215,4153544213,146,4153543051,18,4153544189,76,,4153544205,103,,,,,,,,,Center,,,99.0,,,1.9,,,,
2526724551,347,10,1,41,47,ac8jow4mdkvnsv5s0och4qqm,1,4.2,50.3,2023-04-01T16:12:58.639Z,2023-04-01T16:13:03Z,4153543231,182,,4153543227,177,,4153543233,56,Back,4153543255,233,468,4153543229,179,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724549,346,52,1,41,48,ac8jow4mdkvnsv5s0och4qqm,1,4.2,50.3,2023-04-01T16:12:59.540Z,2023-04-01T16:13:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
